iter,total,mask_weight,mask_raw,mask_scaled,root_trans_gvhmr_weight,root_trans_gvhmr_raw,root_trans_gvhmr_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,scale_prior_weight,scale_prior_raw,scale_prior_scaled,intersect_weight,intersect_raw,intersect_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled,angle_weight,angle_raw,angle_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled
1,55.84871292114258,1.0,1.72186173585942e-05,1.72186173585942e-05,0.0,0.0,0.0,20.0,2.312964744926491e-17,4.625929489852982e-16,10.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3355495035648346,0.0,500.0,0.10866378247737885,54.33189123868942,200.0,0.007584012113511562,1.5168024227023125,0.0,0.09146330505609512,0.0,0.0,0.0,0.0
2,53.315673828125,1.0,1.7029162336257286e-05,1.7029162336257286e-05,0.0,1.000053771349485e-06,0.0,20.0,1.802649421733804e-06,3.605298843467608e-05,10.0,9.999769190471852e-07,9.999769190471852e-06,25.0,1.0000001111620804e-06,2.500000277905201e-05,0.007503751875937969,0.0,0.0,0.0,0.3375903069972992,0.0,500.0,0.10370780527591705,51.85390263795853,200.0,0.007308188825845718,1.4616377651691437,0.0005002501250625312,0.09112997353076935,4.558778065571253e-05,0.0,0.0,0.0
3,50.851749420166016,1.0,1.670196797931567e-05,1.670196797931567e-05,0.0,4.00037424697075e-06,0.0,20.0,5.928763130214065e-06,0.0001185752626042813,10.0,3.9986157389648724e-06,3.9986157389648724e-05,25.0,3.992558958998416e-06,9.981397397496039e-05,0.015007503751875938,0.0,0.0,0.0,0.3390061855316162,0.0,500.0,0.09888739883899689,49.443699419498444,200.0,0.007038414478302002,1.4076828956604004,0.0010005002501250625,0.09080285578966141,9.084827992962621e-05,0.0,0.0,0.0
4,48.4574089050293,1.0,1.6376530766137876e-05,1.6376530766137876e-05,0.0,9.001199941849336e-06,0.0,20.0,1.3242740351415705e-05,0.0002648548070283141,10.0,8.994704330689274e-06,8.994704330689274e-05,25.0,8.95997800398618e-06,0.0002239994500996545,0.022511255627813906,0.0,0.0,0.0,0.34027099609375,0.0,500.0,0.09420271217823029,47.10135608911514,200.0,0.006776608992367983,1.3553217984735966,0.0015007503751875938,0.09054388105869293,0.0001358837634697743,0.0,0.0,0.0
5,46.131717681884766,1.0,1.6095324099296704e-05,1.6095324099296704e-05,0.0,1.600388168299105e-05,0.0,20.0,2.393621252849698e-05,0.0004787242505699396,10.0,1.5979358067852445e-05,0.00015979358067852445,25.0,1.587174483574927e-05,0.0003967936208937317,0.030015007503751877,0.0,0.0,0.0,0.3410884141921997,0.0,500.0,0.08965330570936203,44.826652854681015,200.0,0.006519165821373463,1.3038331642746925,0.002001000500250125,0.0902857705950737,0.00018066187212621048,0.0,0.0,0.0
6,43.87398910522461,1.0,1.5883655578363687e-05,1.5883655578363687e-05,0.0,2.5009696400957182e-05,0.0,20.0,3.8077916542533785e-05,0.0007615583308506757,10.0,2.494334512448404e-05,0.0002494334512448404,25.0,2.46853924181778e-05,0.000617134810454445,0.03751875937968985,0.0,0.0,0.0,0.34212011098861694,0.0,500.0,0.08523893356323242,42.61946678161621,200.0,0.006263250019401312,1.2526500038802624,0.0025012506253126563,0.09002872556447983,0.0002251844061142567,0.0,0.0,0.0
7,41.68561935424805,1.0,1.576671638758853e-05,1.576671638758853e-05,0.0,3.602007564040832e-05,0.0,20.0,5.5703098041703925e-05,0.0011140619608340785,10.0,3.587123501347378e-05,0.0003587123501347378,25.0,3.534053757903166e-05,0.0008835134394757915,0.04502251125562781,0.0,0.0,0.0,0.3428022861480713,0.0,500.0,0.08095896244049072,40.47948122024536,200.0,0.006017475854605436,1.2034951709210873,0.0030015007503751876,0.08977260440587997,0.00026945253948738363,0.0,0.0,0.0
8,39.565616607666016,1.0,1.5713671018602327e-05,1.5713671018602327e-05,0.0,4.9037735152523965e-05,0.0,20.0,7.683722651563585e-05,0.001536744530312717,10.0,4.8763187805889174e-05,0.00048763187805889174,25.0,4.776112109539099e-05,0.0011940280273847748,0.05252626313156578,0.0,0.0,0.0,0.3433927893638611,0.0,500.0,0.07681287825107574,38.40643912553787,200.0,0.005778136197477579,1.1556272394955158,0.003501750875437719,0.08951738476753235,0.0003134675804766015,0.0,0.0,0.0
9,37.51349639892578,1.0,1.57101185322972e-05,1.57101185322972e-05,0.0,6.406521424651146e-05,0.0,20.0,0.00010148731234949082,0.0020297462469898164,10.0,6.362314888974652e-05,0.0006362314888974652,25.0,6.185362144606188e-05,0.001546340536151547,0.060030015007503754,0.0,0.0,0.0,0.34395334124565125,0.0,500.0,0.07280014455318451,36.400072276592255,200.0,0.005544177256524563,1.1088354513049126,0.00400200100050025,0.08926229178905487,0.00035722778104674285,0.0,0.0,0.0
10,35.52860641479492,1.0,1.5747984434710816e-05,1.5747984434710816e-05,0.0,8.110648923320696e-05,0.0,20.0,0.00012966454960405827,0.0025932909920811653,10.0,8.043954585446045e-05,0.0008043954585446045,25.0,7.749591895844787e-05,0.0019373979739611968,0.06753376688344172,0.0,0.0,0.0,0.34443050622940063,0.0,500.0,0.06891962885856628,34.45981442928314,200.0,0.005315192509442568,1.0630385018885136,0.004502251125562781,0.08900689333677292,0.0004007313857083323,0.0,0.0,0.0
