iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
57,0.05267853,0.00004308,0.00001261,0.00007355,0.00606761,0.00355139,0.00858383,9.60097313,6.33787489,12.86407185,4.42633295,-0.02994697,-0.05222251,0.17204422
58,0.05315491,0.00004359,0.00001280,0.00007438,0.00610552,0.00357880,0.00863224,9.56450176,6.33241653,12.79658699,4.42656803,-0.03002725,-0.05155392,0.17211631
59,0.05338336,0.00004386,0.00001291,0.00007481,0.00612512,0.00359301,0.00865724,9.52677822,6.32708311,12.72647381,4.42667770,-0.03014458,-0.05083963,0.17216107
60,0.05338021,0.00004389,0.00001292,0.00007486,0.00612762,0.00359504,0.00866021,9.49071503,6.32502079,12.65641022,4.42667150,-0.03029539,-0.05011946,0.17218073
61,0.05315515,0.00004371,0.00001285,0.00007456,0.00611439,0.00358591,0.00864288,9.44776154,6.31858349,12.57694054,4.42655849,-0.03047653,-0.04935493,0.17217739
62,0.05273914,0.00004333,0.00001272,0.00007395,0.00608687,0.00356641,0.00860733,9.40695095,6.31365633,12.50024605,4.42634964,-0.03068417,-0.04855914,0.17215309
63,0.05215083,0.00004279,0.00001252,0.00007306,0.00604673,0.00353841,0.00855506,9.36494350,6.30508327,12.42480373,4.42605162,-0.03091501,-0.04773636,0.17210975
64,0.05141533,0.00004209,0.00001226,0.00007191,0.00599515,0.00350242,0.00848787,9.32654190,6.30246878,12.35061455,4.42567444,-0.03116441,-0.04689451,0.17204919
65,0.05055153,0.00004127,0.00001196,0.00007057,0.00593362,0.00345937,0.00840787,9.28586864,6.29221869,12.27951908,4.42522621,-0.03142656,-0.04605549,0.17197317
66,0.04958345,0.00004034,0.00001162,0.00006905,0.00586332,0.00341004,0.00831659,9.24779606,6.28186464,12.21372795,4.42471361,-0.03169877,-0.04521498,0.17188329
67,0.04853782,0.00003932,0.00001126,0.00006739,0.00578609,0.00335640,0.00821578,9.21405697,6.27325010,12.15486336,4.42414522,-0.03198181,-0.04438473,0.17178112
68,0.04742435,0.00003824,0.00001088,0.00006561,0.00570267,0.00329884,0.00810650,9.18087482,6.26648951,12.09526062,4.42352724,-0.03226966,-0.04359021,0.17166814
69,0.04626637,0.00003712,0.00001048,0.00006375,0.00561445,0.00323821,0.00799069,9.15004158,6.26039600,12.03968620,4.42286587,-0.03255911,-0.04279174,0.17154573
70,0.04507980,0.00003596,0.00001008,0.00006184,0.00552275,0.00317559,0.00786990,9.11907005,6.25218725,11.98595333,4.42216825,-0.03284707,-0.04199645,0.17141521
71,0.04387543,0.00003478,0.00000968,0.00005989,0.00542800,0.00311131,0.00774468,9.09134579,6.24276018,11.93993187,4.42143822,-0.03312993,-0.04124770,0.17127776
72,0.04266515,0.00003360,0.00000928,0.00005792,0.00533126,0.00304631,0.00761622,9.06482792,6.23282290,11.89683247,4.42068243,-0.03340834,-0.04052779,0.17113447
73,0.04145760,0.00003242,0.00000889,0.00005595,0.00523322,0.00298111,0.00748534,9.03911304,6.22186470,11.85636139,4.41990519,-0.03368115,-0.03980291,0.17098635
74,0.04026854,0.00003125,0.00000850,0.00005400,0.00513460,0.00291596,0.00735325,9.01939011,6.21675014,11.82202911,4.41911125,-0.03394443,-0.03909812,0.17083433
75,0.03910236,0.00003010,0.00000813,0.00005207,0.00503595,0.00285135,0.00722054,9.00388432,6.21108341,11.79668522,4.41830444,-0.03419809,-0.03844742,0.17067926
76,0.03796110,0.00002897,0.00000777,0.00005018,0.00493782,0.00278751,0.00708813,8.98747349,6.20242691,11.77252007,4.41748810,-0.03444198,-0.03785643,0.17052191
77,0.03685886,0.00002788,0.00000743,0.00004834,0.00484093,0.00272518,0.00695668,8.97781944,6.20018721,11.75545216,4.41666555,-0.03467593,-0.03735785,0.17036301
