iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
0,0.13304162,0.00011707,0.00008632,0.00014783,0.01074092,0.00930078,0.01218106,15.96784592,15.38430214,16.55138969,1.72063112,0.00000000,0.00000000,0.00000000
1,0.11627822,0.00010127,0.00008499,0.00011755,0.01004339,0.00922878,0.01085799,15.00873184,14.37312508,15.64433765,1.72925580,-0.00500000,0.00500000,0.00500000
2,0.11856506,0.00010409,0.00009263,0.00011554,0.01020025,0.00963577,0.01076474,14.47611427,13.65061474,15.30161285,1.73569679,-0.01000677,0.00975846,0.00928851
3,0.12171623,0.00010733,0.00009558,0.00011908,0.01035855,0.00978831,0.01092879,14.38382530,13.22684383,15.54080677,1.73744571,-0.01497180,0.01389426,0.01196010
4,0.11953215,0.00010496,0.00009188,0.00011804,0.01023845,0.00959624,0.01088065,14.57436371,13.00538540,16.14334106,1.73590267,-0.01962177,0.01633066,0.01311217
5,0.11624466,0.00010144,0.00008645,0.00011643,0.01005710,0.00930809,0.01080610,14.80200863,12.86604118,16.73797607,1.73278451,-0.02304628,0.01718855,0.01340210
6,0.11477479,0.00009988,0.00008243,0.00011732,0.00996796,0.00908852,0.01084740,14.89887810,12.78254128,17.01521492,1.72915351,-0.02446208,0.01690653,0.01343342
7,0.11549599,0.00010068,0.00008069,0.00012067,0.00999665,0.00899192,0.01100137,14.81766319,12.71088505,16.92444038,1.72591484,-0.02409660,0.01578303,0.01375155
8,0.11643472,0.00010183,0.00008044,0.00012322,0.01004774,0.00897802,0.01111747,14.60470772,12.66192722,16.54748917,1.72380364,-0.02248899,0.01423175,0.01471914
9,0.11573554,0.00010142,0.00008051,0.00012234,0.01002964,0.00898160,0.01107768,14.31237984,12.61297894,16.01178169,1.72308564,-0.02006755,0.01239807,0.01639750
10,0.11383147,0.00009979,0.00008083,0.00011874,0.00995638,0.00899954,0.01091321,14.04509354,12.60318756,15.48700047,1.72350204,-0.01716856,0.01050996,0.01863084
11,0.11203094,0.00009820,0.00008186,0.00011453,0.00988714,0.00905706,0.01071723,13.83468246,12.64866638,15.02069855,1.72461772,-0.01409533,0.00894423,0.02121880
