iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
0,0.16283759,0.00014693,0.00007730,0.00021657,0.01177834,0.00880052,0.01475615,15.90528107,16.69004059,15.12052155,1.77533412,0.00000000,0.00000000,0.00000000
1,0.10392859,0.00008940,0.00004382,0.00013498,0.00913050,0.00662325,0.01163775,14.52881622,15.26327610,13.79435730,1.78423297,0.00500000,-0.00500000,0.00500000
2,0.07629346,0.00006269,0.00002743,0.00009794,0.00757407,0.00523958,0.00990856,13.60673141,14.22631264,12.98715019,1.79263759,0.00998539,-0.00825237,0.00971868
3,0.06699105,0.00005391,0.00002087,0.00008695,0.00695217,0.00456944,0.00933491,13.08107090,13.55157757,12.61056423,1.80016685,0.01491229,-0.00878219,0.01397209
4,0.06814297,0.00005527,0.00001951,0.00009102,0.00698464,0.00441780,0.00955149,12.87759495,13.17681217,12.57837772,1.80652261,0.01968883,-0.00748228,0.01762361
5,0.07465158,0.00006168,0.00002062,0.00010273,0.00734560,0.00454245,0.01014874,12.97375679,13.13841152,12.80910206,1.81142557,0.02414400,-0.00504440,0.02054624
6,0.08225234,0.00006890,0.00002258,0.00011523,0.00775140,0.00475273,0.01075008,13.34885406,13.35047913,13.34722996,1.81461811,0.02806021,-0.00192138,0.02261085
7,0.08686781,0.00007302,0.00002377,0.00012226,0.00797565,0.00487720,0.01107410,13.85098648,13.69025517,14.01171780,1.81603980,0.03098969,0.00155438,0.02377452
8,0.08691637,0.00007253,0.00002349,0.00012157,0.00794559,0.00484840,0.01104278,14.38364697,14.04689598,14.72039795,1.81589270,0.03278995,0.00512059,0.02411995
9,0.08337175,0.00006850,0.00002212,0.00011489,0.00771913,0.00470424,0.01073401,14.86891556,14.36096859,15.37686348,1.81450617,0.03347110,0.00824357,0.02379995
10,0.07819570,0.00006304,0.00002047,0.00010561,0.00740780,0.00452536,0.01029024,15.15675735,14.53209877,15.78141499,1.81224990,0.03317993,0.01036689,0.02300171
11,0.07310376,0.00005794,0.00001918,0.00009670,0.00711297,0.00438054,0.00984539,15.16508484,14.51697922,15.81319046,1.80944419,0.03214554,0.01108993,0.02189444
12,0.06921436,0.00005425,0.00001859,0.00008991,0.00690272,0.00431277,0.00949267,14.96459770,14.37275028,15.55644608,1.80636847,0.03053965,0.01063883,0.02062987
13,0.06695532,0.00005231,0.00001875,0.00008587,0.00680372,0.00433084,0.00927660,14.64636612,14.15370846,15.13902378,1.80326402,0.02854537,0.00931937,0.01934124
14,0.06634297,0.00005207,0.00001952,0.00008462,0.00681389,0.00441894,0.00920885,14.27248859,13.92468262,14.62029457,1.80033016,0.02629296,0.00731088,0.01813910
15,0.06700829,0.00005311,0.00002076,0.00008546,0.00690595,0.00455737,0.00925453,13.89721012,13.72859383,14.06582642,1.79773903,0.02393779,0.00480347,0.01712185
