final_iter,final_total_loss,total_scaled,mask_weight,mask_raw,mask_scaled,root_trans_gvhmr_weight,root_trans_gvhmr_raw,root_trans_gvhmr_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,scale_prior_weight,scale_prior_raw,scale_prior_scaled,intersect_weight,intersect_raw,intersect_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled,angle_weight,angle_raw,angle_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled
2000,0.573265552520752,0.573265552520752,1.0,0.00031695427605882287,0.00031695427605882287,20.0,0.003144028363749385,0.0628805672749877,20.0,7.889083644840866e-05,0.0015778167289681733,10.0,0.013364864513278008,0.13364864513278008,0.0,0.010277523659169674,0.0,15.0,0.0010799223091453314,0.01619883463717997,0.0,0.3045307695865631,0.0,500.0,0.00041472521843388677,0.20736260921694338,200.0,0.00046182426740415394,0.09236485348083079,1.0,0.058915287256240845,0.058915287256240845,0.0,0.0,0.0
