iter,stage,total,prior_raw,prior_scaled,contact_raw,contact_scaled,dynamics_raw,dynamics_scaled,penetration_raw,penetration_scaled,smooth_raw,smooth_scaled,human_prior_raw,human_prior_scaled,human_smooth_raw,human_smooth_scaled,human_mask_2d_raw,human_mask_2d_scaled,object_mask_2d_raw,object_mask_2d_scaled,object_part_mask_2d_raw,object_part_mask_2d_scaled,object_scale_reg_raw,object_scale_reg_scaled,time_contact_s,time_dynamics_s,time_penetration_s,time_mask2d_s,time_backward_s,time_total_iter_s
250,adam,0.3977653980255127,0.0016343914903700352,0.032687827944755554,0.0012731776805594563,0.2546355426311493,0.0003153371508233249,0.04730057343840599,0.00010219141404377297,0.0020438283681869507,0.0009488689247518778,0.011386427097022533,0.00031042605405673385,0.03104260563850403,3.5722521715797484e-05,0.001071675680577755,1.540086668683216e-05,0.0006160346674732864,6.555640720762312e-05,0.003933384548872709,0.0,0.0,0.000434916844824329,0.013047505170106888,0.00688716396689415,0.0013239458203315735,0.11363006010651588,0.011186383664608002,0.98286147788167,1.5794226936995983
275,adam,0.3955736756324768,0.0016525700921192765,0.03305140137672424,0.0012699085054919124,0.25398170948028564,0.00031237537041306496,0.04685630649328232,0.00012390755000524223,0.0024781511165201664,0.0009587757522240281,0.011505309492349625,0.0002789867576211691,0.027898676693439484,3.52154384017922e-05,0.0010564631083980203,1.539746517664753e-05,0.0006158986361697316,6.720305827911943e-05,0.004032183438539505,0.0,0.0,0.0004699193814303726,0.01409758161753416,0.006953384727239609,0.0013207681477069855,0.11502731218934059,0.01121261715888977,0.9934099763631821,1.5870758146047592
300,adam,0.3942810893058777,0.0016640424728393555,0.03328084945678711,0.001271063694730401,0.25421273708343506,0.000311638112179935,0.04674571752548218,0.00012097751459805295,0.0024195502046495676,0.0009682562085799873,0.011619074270129204,0.00025342273875139654,0.025342274457216263,3.505679342197254e-05,0.0010517038172110915,1.539423465146683e-05,0.0006157694151625037,6.643332017119974e-05,0.003985999152064323,0.0,0.0,0.0005002468242309988,0.01500740461051464,0.007088810205459595,0.001354757696390152,0.11505181342363358,0.011263605207204819,0.9919167309999466,1.5955844074487686
325,adam,0.3939386010169983,0.0016691311029717326,0.03338262066245079,0.0012708294671028852,0.2541658878326416,0.00031514643342234194,0.0472719632089138,0.00012470661022234708,0.0024941321462392807,0.0009820809355005622,0.011784970760345459,0.00023266900097951293,0.023266900330781937,3.5745099012274295e-05,0.001072352984920144,1.5378343960037455e-05,0.0006151337875053287,6.70003573759459e-05,0.0040200212970376015,0.0,0.0,0.0005288207321427763,0.015864621847867966,0.006884504109621048,0.0013274699449539185,0.11463424190878868,0.011216122657060623,0.9954411201179028,1.593196365982294
350,adam,0.39236751198768616,0.0016741943545639515,0.03348388522863388,0.0012662645895034075,0.25325292348861694,0.00031206972198560834,0.04681045934557915,0.00013734576350543648,0.0027469152119010687,0.000993615947663784,0.011923391371965408,0.00021808562451042235,0.0218085628002882,3.467920396360569e-05,0.0010403761407360435,1.538544165669009e-05,0.0006154176662676036,6.775272777304053e-05,0.004065163433551788,0.0,0.0,0.0005540142301470041,0.01662042737007141,0.007096432149410248,0.0014045387506484985,0.12258478999137878,0.011279094964265823,0.9985557980835438,1.706201832741499
375,adam,0.3921251893043518,0.0016731537180021405,0.03346307575702667,0.0012625833041965961,0.25251665711402893,0.00031616288470104337,0.04742443189024925,0.00014802729128859937,0.0029605459421873093,0.0010066537652164698,0.012079845182597637,0.00020545200095511973,0.020545199513435364,3.643395029939711e-05,0.0010930185671895742,1.53751352627296e-05,0.0006150053814053535,6.826540629845113e-05,0.00409592455253005,0.0,0.0,0.0005777160986326635,0.017331482842564583,0.006874457001686096,0.0013564415276050568,0.11574944481253624,0.011253491044044495,0.9915536716580391,1.5879820547997952
400,adam,0.391704261302948,0.001670645666308701,0.03341291472315788,0.0012589559191837907,0.25179117918014526,0.00031847532954998314,0.04777130112051964,0.000156485999468714,0.00312971998937428,0.0010198821546509862,0.012238586321473122,0.00019649397290777415,0.01964939758181572,3.591954737203196e-05,0.001077586435712874,1.5370640539913438e-05,0.0006148256361484528,6.840038986410946e-05,0.0041040233336389065,0.0,0.0,0.0005971580394543707,0.01791474036872387,0.0069055333733558655,0.0013286657631397247,0.11495086178183556,0.01122177392244339,0.973899818956852,1.585189551115036
425,adam,0.39083626866340637,0.0016653044149279594,0.03330608829855919,0.0012613057624548674,0.2522611618041992,0.0003117382002528757,0.04676073044538498,0.00016497370961587876,0.003299474250525236,0.001034282147884369,0.012411385774612427,0.00018559907039161772,0.018559906631708145,3.535608993843198e-05,0.0010606826981529593,1.537436037324369e-05,0.0006149744149297476,6.867294723633677e-05,0.004120376892387867,0.0,0.0,0.000614715158008039,0.0184414554387331,0.006947074085474014,0.0013658031821250916,0.11376029253005981,0.011171121150255203,0.9877565130591393,1.6813460178673267
450,adam,0.39253169298171997,0.0016631420003250241,0.033262841403484344,0.0012543582124635577,0.2508716285228729,0.00032728229416534305,0.04909234493970871,0.00018953299149870872,0.0037906598299741745,0.0010563215473666787,0.012675859034061432,0.00018116466526407748,0.01811646670103073,3.646452387329191e-05,0.0010939356870949268,1.5370424080174416e-05,0.0006148169632069767,6.706157000735402e-05,0.004023694433271885,0.0,0.0,0.0006329813040792942,0.0189894400537014,0.007052760571241379,0.0013645030558109283,0.11381401121616364,0.011195793747901917,0.987449187785387,1.582237832248211
475,adam,0.3928319215774536,0.0016602338291704655,0.03320467472076416,0.0012628431431949139,0.25256863236427307,0.000316792429657653,0.04751886427402496,0.00019785221957135946,0.003957044333219528,0.0010631862096488476,0.012758234515786171,0.00017562077846378088,0.017562078312039375,3.500810271361843e-05,0.0010502430377528071,1.5377590898424387e-05,0.0006151036359369755,6.95970666129142e-05,0.004175824113190174,0.0,0.0,0.0006473745452240109,0.019421236589550972,0.0067856162786483765,0.0013493448495864868,0.11407998949289322,0.01117091253399849,0.971788115799427,1.5743329226970673
500,adam,0.39280304312705994,0.0016575274057686329,0.03315054625272751,0.001263772021047771,0.2527543902397156,0.0003129254328086972,0.04693881422281265,0.00021142428158782423,0.004228485748171806,0.0010724805761128664,0.012869766913354397,0.00017177374684251845,0.01717737503349781,3.727490911842324e-05,0.0011182472808286548,1.5393055946333334e-05,0.0006157222669571638,6.778058741474524e-05,0.004066835157573223,0.0,0.0,0.0006627630209550261,0.019882891327142715,0.006930183619260788,0.0013815239071846008,0.11336260288953781,0.011203516274690628,0.9836755692958832,1.5832188464701176
525,adam,0.3919769525527954,0.0016532017616555095,0.03306403383612633,0.0012543556513264775,0.25087112188339233,0.0003184048691764474,0.0477607287466526,0.00021896715043112636,0.004379343241453171,0.0010841169860213995,0.013009403832256794,0.00016859290190041065,0.01685928925871849,3.646383629529737e-05,0.0010939150815829635,1.5383828213089146e-05,0.0006153531139716506,6.82491299812682e-05,0.004094947595149279,0.0,0.0,0.0006742938421666622,0.020228814333677292,0.006956629455089569,0.001314256340265274,0.11556625366210938,0.011174090206623077,1.0264895483851433,1.6226151622831821
550,adam,0.3920662999153137,0.0016452583950012922,0.03290516883134842,0.0012579873437061906,0.25159746408462524,0.0003190431743860245,0.04785647615790367,0.00019709653861355036,0.003941930830478668,0.001093938248232007,0.013127258978784084,0.00016256689559668303,0.01625669002532959,3.600772834033705e-05,0.0010802318574860692,1.536345007480122e-05,0.0006145379738882184,7.083725358825177e-05,0.004250235389918089,0.0,0.0,0.0006812106585130095,0.020436320453882217,0.006820552051067352,0.001388009637594223,0.11769435554742813,0.011195629835128784,1.013440191745758,1.6127118729054928
575,adam,0.39299747347831726,0.0016467203386127949,0.03293440490961075,0.0012611571000888944,0.2522314190864563,0.0003136457526125014,0.04704686254262924,0.00023381506616715342,0.004676301497966051,0.0010956949554383755,0.013148339465260506,0.0001634861546335742,0.016348615288734436,3.560440018191002e-05,0.001068131998181343,1.5376415831269696e-05,0.0006150566041469574,6.860723078716546e-05,0.004116433672606945,0.0,0.0,0.0006937291473150253,0.02081187441945076,0.006831329315900803,0.0013744980096817017,0.1139146089553833,0.011181984096765518,0.9868760965764523,1.5801559053361416
600,adam,0.3944702744483948,0.0016426792135462165,0.03285358473658562,0.0012559975730255246,0.25119951367378235,0.00033087265910580754,0.04963089898228645,0.000212489438126795,0.004249788820743561,0.0011189403012394905,0.013427283614873886,0.00016244614380411804,0.016244614496827126,3.710720920935273e-05,0.001113216276280582,1.5383970094262622e-05,0.0006153588183224201,6.849646888440475e-05,0.004109788220375776,0.0,0.0,0.0007008737302385271,0.021026212722063065,0.0069245100021362305,0.0013144910335540771,0.11533106863498688,0.01125628873705864,0.9910973235964775,1.591780811548233
