View,Step0,Step49,Step99,Step149,Step199,Step249,Step299,Step349,Step399,Step449,Step499,Step549,Step599,Step649,Step699,Step749,Step799,Step849,Step899,Step949,Step999,Step1049,Step1099,Step1149,Step1199,Step1249,Step1299,Step1349,Step1399,Step1449,Step1499,Step1549,Step1599
000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5922,0.6333,0.6373,0.5870,0.4432,0.2518,0.1317,0.0759,0.0488,0.0347,0.0261,0.0254,0.0214,0.0185,0.0162,0.0158,0.0142,0.0130,0.0112,0.0103,0.0096,0.0089,0.0083,0.0077
001,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.6152,0.7047,0.7685,0.8127,0.8435,0.8650,0.8797,0.8894,0.8956,0.9006,0.9052,0.9236,0.9248,0.9259,0.9261,0.9358,0.9362,0.9365,0.9340,0.9316,0.9286,0.9245,0.9187,0.9085
003,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3718,0.2545,0.1679,0.1136,0.0816,0.0613,0.0473,0.0372,0.0296,0.0241,0.0200,0.0202,0.0176,0.0155,0.0137,0.0137,0.0125,0.0114,0.0120,0.0164,0.0264,0.0554,0.1944,0.6063
004,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.2216,0.0763,0.0362,0.0211,0.0139,0.0097,0.0071,0.0053,0.0041,0.0032,0.0026,0.0027,0.0024,0.0021,0.0019,0.0019,0.0018,0.0017,0.0018,0.0020,0.0022,0.0025,0.0028,0.0030
005,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.6215,0.7135,0.7777,0.8241,0.8591,0.8856,0.9053,0.9200,0.9312,0.9396,0.9460,0.9576,0.9588,0.9601,0.9616,0.9675,0.9685,0.9690,0.9694,0.9704,0.9713,0.9722,0.9728,0.9726
006,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5756,0.5806,0.5173,0.3860,0.2311,0.1272,0.0737,0.0468,0.0317,0.0229,0.0172,0.0180,0.0155,0.0135,0.0119,0.0122,0.0110,0.0096,0.0092,0.0112,0.0148,0.0207,0.0312,0.0474
007,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5259,0.4482,0.2815,0.1534,0.0916,0.0599,0.0413,0.0299,0.0225,0.0175,0.0138,0.0155,0.0139,0.0125,0.0114,0.0124,0.0117,0.0106,0.0104,0.0136,0.0213,0.0417,0.1278,0.4550
008,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3786,0.2720,0.1922,0.1373,0.1008,0.0760,0.0585,0.0459,0.0366,0.0299,0.0250,0.0224,0.0195,0.0173,0.0154,0.0143,0.0130,0.0119,0.0117,0.0125,0.0137,0.0149,0.0163,0.0175
009,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3822,0.2717,0.1867,0.1307,0.0956,0.0727,0.0567,0.0454,0.0374,0.0314,0.0264,0.0272,0.0240,0.0213,0.0193,0.0197,0.0182,0.0165,0.0159,0.0163,0.0169,0.0176,0.0180,0.0179
010,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.6093,0.6854,0.7348,0.7691,0.7940,0.8109,0.8201,0.8204,0.8078,0.7643,0.6881,0.7261,0.7151,0.7011,0.6858,0.7114,0.7035,0.6896,0.6843,0.6670,0.6482,0.6277,0.6021,0.5646
011,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.6149,0.6802,0.7099,0.7150,0.7066,0.6779,0.6105,0.5007,0.4114,0.3762,0.2840,0.3277,0.3238,0.3169,0.3107,0.3474,0.3451,0.3451,0.3516,0.3376,0.3224,0.3084,0.2918,0.2685
012,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.4604,0.2731,0.1308,0.0677,0.0398,0.0256,0.0174,0.0124,0.0091,0.0071,0.0058,0.0056,0.0049,0.0044,0.0039,0.0038,0.0034,0.0032,0.0032,0.0033,0.0035,0.0038,0.0040,0.0040
013,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.6056,0.6650,0.6844,0.6720,0.6272,0.5302,0.3693,0.2094,0.1133,0.0676,0.0477,0.0526,0.0472,0.0425,0.0382,0.0404,0.0378,0.0360,0.0399,0.0445,0.0516,0.0610,0.0719,0.0790
