final_iter,final_total_loss,total_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
1000,0.3030661344528198,0.3030661344528198,20.0,1.6150959709193558e-05,0.00032301919418387115,10.0,0.0020897076465189457,0.020897076465189457,1.0,1.4398353414435405e-05,1.4398353414435405e-05,10.0,0.006121636833995581,0.06121636833995581,500.0,0.00028342590667307377,0.14171295333653688,0.001,78.90229797363281,0.07890229797363281,700000,700000,1274
