iter,stage,total,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
1,rigid,9.426081657409668,100.0,8.141635690383012e-16,8.141635690383012e-14,250.0,0.0,0.0,1.0,5.50671747784337e-12,5.50671747784337e-12,60.0,0.011398506350815296,0.6839103810489178,0.0,0.0,0.0,800.0,0.010927714407444,8.7421715259552,0.0,0.0,0.0,700000,700000,97
2,rigid,9.271072387695312,100.0,8.141635690383012e-16,8.141635690383012e-14,250.0,0.0,0.0,1.0,2.521856572457182e-07,2.521856572457182e-07,60.0,0.011202440597116947,0.6721464358270168,0.0,0.0,0.0,800.0,0.010748656466603279,8.598925173282623,0.0,0.0,0.0,700000,700000,103
3,rigid,9.116545677185059,100.0,8.141635690383012e-16,8.141635690383012e-14,250.0,0.0,0.0,1.0,9.99337089524488e-07,9.99337089524488e-07,60.0,0.010975093580782413,0.6585056148469448,0.0,0.0,0.0,800.0,0.01057254895567894,8.458039164543152,0.0,0.0,0.0,700000,700000,102
4,rigid,8.962549209594727,100.0,8.141635690383012e-16,8.141635690383012e-14,250.0,0.0,0.0,1.0,2.2555516352440463e-06,2.2555516352440463e-06,60.0,0.010725300759077072,0.6435180455446243,0.0,0.0,0.0,800.0,0.010398786514997482,8.319029211997986,0.0,0.0,0.0,700000,700000,105
5,rigid,8.80844497680664,100.0,8.141635690383012e-16,8.141635690383012e-14,250.0,0.0,0.0,1.0,4.016136699647177e-06,4.016136699647177e-06,60.0,0.010444766841828823,0.6266860105097294,0.0,0.0,0.0,800.0,0.010227194055914879,8.181755244731903,0.0,0.0,0.0,700000,700000,114
6,rigid,8.656310081481934,100.0,8.141635690383012e-16,8.141635690383012e-14,250.0,0.0,0.0,1.0,6.281094556470634e-06,6.281094556470634e-06,60.0,0.010184934362769127,0.6110960617661476,0.0,0.0,0.0,800.0,0.0100565105676651,8.04520845413208,0.0,0.0,0.0,700000,700000,120
7,rigid,8.526111602783203,100.0,8.141635690383012e-16,8.141635690383012e-14,250.0,0.0,0.0,1.0,9.078683433472179e-06,9.078683433472179e-06,60.0,0.010243869386613369,0.6146321631968021,0.0,0.0,0.0,800.0,0.009889338165521622,7.911470532417297,0.0,0.0,0.0,700000,700000,124
8,rigid,8.380298614501953,100.0,8.141635690383012e-16,8.141635690383012e-14,250.0,0.0,0.0,1.0,1.235709623870207e-05,1.235709623870207e-05,60.0,0.010000249370932579,0.6000149622559547,0.0,0.0,0.0,800.0,0.009725338779389858,7.780271023511887,0.0,0.0,0.0,700000,700000,137
9,rigid,8.247966766357422,100.0,8.141635690383012e-16,8.141635690383012e-14,250.0,0.0,0.0,1.0,1.6196496289921924e-05,1.6196496289921924e-05,60.0,0.009948653168976307,0.5969191901385784,0.0,0.0,0.0,800.0,0.009563788771629333,7.651031017303467,0.0,0.0,0.0,700000,700000,145
10,rigid,8.119956016540527,100.0,8.141635690383012e-16,8.141635690383012e-14,250.0,0.0,0.0,1.0,2.0575786038534716e-05,2.0575786038534716e-05,60.0,0.009920923970639706,0.5952554382383823,0.0,0.0,0.0,800.0,0.009405849501490593,7.524679601192474,0.0,0.0,0.0,700000,700000,148
11,rigid,7.996939182281494,100.0,8.141635690383012e-16,8.141635690383012e-14,250.0,0.0,0.0,1.0,2.5502182324999012e-05,2.5502182324999012e-05,60.0,0.009937139227986336,0.5962283536791801,0.0,0.0,0.0,800.0,0.009250856935977936,7.400685548782349,0.0,0.0,0.0,700000,700000,150
12,rigid,7.908558368682861,100.0,8.141635690383012e-16,8.141635690383012e-14,250.0,0.0,0.0,1.0,3.095679130638018e-05,3.095679130638018e-05,60.0,0.010507317259907722,0.6304390355944633,0.0,0.0,0.0,800.0,0.009097610600292683,7.278088480234146,0.0,0.0,0.0,700000,700000,150
13,rigid,7.80672025680542,100.0,8.141635690383012e-16,8.141635690383012e-14,250.0,0.0,0.0,1.0,3.696814019349404e-05,3.696814019349404e-05,60.0,0.010821928270161152,0.6493156962096691,0.0,0.0,0.0,800.0,0.008946709334850311,7.157367467880249,0.0,0.0,0.0,700000,700000,153
14,rigid,7.667843818664551,100.0,8.141635690383012e-16,8.141635690383012e-14,250.0,0.0,0.0,1.0,4.3636468035401776e-05,4.3636468035401776e-05,60.0,0.01049164030700922,0.6294984184205532,0.0,0.0,0.0,800.0,0.008797877468168736,7.038301974534988,0.0,0.0,0.0,700000,700000,158
15,rigid,7.6041646003723145,100.0,8.141635690383012e-16,8.141635690383012e-14,250.0,0.0,0.0,1.0,5.0790484237950295e-05,5.0790484237950295e-05,60.0,0.011381718330085278,0.6829030998051167,0.0,0.0,0.0,800.0,0.00865151360630989,6.921210885047913,0.0,0.0,0.0,700000,700000,153
16,rigid,7.494507789611816,100.0,8.141635690383012e-16,8.141635690383012e-14,250.0,0.0,0.0,1.0,5.85950147069525e-05,5.85950147069525e-05,60.0,0.01148248091340065,0.688948854804039,0.0,0.0,0.0,800.0,0.008506875485181808,6.805500388145447,0.0,0.0,0.0,700000,700000,154
17,rigid,7.40302848815918,100.0,8.141635690383012e-16,8.141635690383012e-14,250.0,0.0,0.0,1.0,6.68419452267699e-05,6.68419452267699e-05,60.0,0.011862160637974739,0.7117296382784843,0.0,0.0,0.0,800.0,0.008364040404558182,6.691232323646545,0.0,0.0,0.0,700000,700000,154
18,rigid,7.277290344238281,100.0,8.141635690383012e-16,8.141635690383012e-14,250.0,0.0,0.0,1.0,7.575415656901896e-05,7.575415656901896e-05,60.0,0.011639544740319252,0.6983726844191551,0.0,0.0,0.0,800.0,0.008223552256822586,6.578841805458069,0.0,0.0,0.0,700000,700000,157
19,rigid,7.169836044311523,100.0,8.141635690383012e-16,8.141635690383012e-14,250.0,0.0,0.0,1.0,8.518058893969283e-05,8.518058893969283e-05,60.0,0.011689496226608753,0.7013697735965252,0.0,0.0,0.0,800.0,0.008085476234555244,6.468380987644196,0.0,0.0,0.0,700000,700000,159
20,rigid,7.0969319343566895,100.0,8.141635690383012e-16,8.141635690383012e-14,250.0,0.0,0.0,1.0,9.515965211903676e-05,9.515965211903676e-05,60.0,0.012290004640817642,0.7374002784490585,0.0,0.0,0.0,800.0,0.007949295453727245,6.359436362981796,0.0,0.0,0.0,700000,700000,159
