iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
0,0.02685235,0.00001492,0.00001179,0.00001806,0.00384206,0.00343345,0.00425066,11.92979813,14.26660442,9.59299183,1.48658586,0.00000000,0.00000000,0.42422557
1,0.02862246,0.00001729,0.00001155,0.00002302,0.00409928,0.00339914,0.00479941,11.33649826,13.96793747,8.70505905,1.47917151,0.00500000,0.00500000,0.41922557
2,0.02615131,0.00001494,0.00001131,0.00001856,0.00383693,0.00336415,0.00430970,11.21169567,14.29137516,8.13201618,1.48376656,0.00972459,0.00592019,0.42168805
3,0.02656650,0.00001523,0.00001283,0.00001763,0.00389129,0.00358314,0.00419945,11.33533859,14.82565594,7.84502077,1.48843944,0.01341363,0.00574665,0.42407379
4,0.02752199,0.00001607,0.00001399,0.00001816,0.00400156,0.00374082,0.00426231,11.44807434,15.12876034,7.76738834,1.49043238,0.01517036,0.00523893,0.42433184
5,0.02695580,0.00001552,0.00001324,0.00001779,0.00392947,0.00363971,0.00421923,11.43724060,15.07404137,7.80043983,1.48972964,0.01508216,0.00469057,0.42284805
6,0.02611426,0.00001477,0.00001201,0.00001754,0.00382730,0.00346596,0.00418864,11.34109688,14.80408287,7.87810993,1.48772061,0.01388470,0.00425104,0.42055774
7,0.02597622,0.00001472,0.00001125,0.00001819,0.00381019,0.00335448,0.00426589,11.25675297,14.48252106,8.03098488,1.48555076,0.01210352,0.00322181,0.41810754
8,0.02634457,0.00001513,0.00001103,0.00001923,0.00385442,0.00332214,0.00438670,11.21086502,14.18716621,8.23456478,1.48415923,0.01013790,0.00265479,0.41606674
9,0.02650271,0.00001529,0.00001096,0.00001962,0.00387088,0.00331168,0.00443007,11.21263313,13.98075008,8.44451618,1.48404646,0.00829691,0.00197509,0.41480005
10,0.02625236,0.00001500,0.00001091,0.00001909,0.00383666,0.00330314,0.00437018,11.25380516,13.87792683,8.62968349,1.48511004,0.00686317,0.00127003,0.41430053
11,0.02592677,0.00001465,0.00001102,0.00001828,0.00379848,0.00332013,0.00427684,11.27517128,13.82789612,8.72244740,1.48690701,0.00610637,0.00118822,0.41428199
12,0.02583919,0.00001460,0.00001143,0.00001777,0.00379887,0.00338156,0.00421618,11.23920345,13.78078079,8.69762611,1.48890734,0.00601402,0.00211968,0.41436201
13,0.02598786,0.00001482,0.00001198,0.00001766,0.00383280,0.00346232,0.00420328,11.16594982,13.75138569,8.58051395,1.49058449,0.00649035,0.00360953,0.41417667
14,0.02608031,0.00001498,0.00001228,0.00001767,0.00385513,0.00350532,0.00420493,11.10173035,13.75765610,8.44580555,1.49150705,0.00739325,0.00439844,0.41346839
15,0.02593582,0.00001489,0.00001216,0.00001762,0.00384277,0.00348741,0.00419813,11.04837608,13.78427029,8.31248093,1.49158657,0.00853339,0.00472741,0.41220713
16,0.02568806,0.00001466,0.00001174,0.00001758,0.00381045,0.00342739,0.00419351,11.02739239,13.85507298,8.19971180,1.49101102,0.00976192,0.00430794,0.41052163
17,0.02557987,0.00001455,0.00001133,0.00001776,0.00379118,0.00336672,0.00421563,11.03224754,13.93955231,8.12494278,1.49014938,0.01088118,0.00364965,0.40864044
18,0.02565022,0.00001460,0.00001108,0.00001813,0.00379379,0.00332855,0.00425903,11.04659081,14.01405239,8.07913017,1.48940754,0.01174234,0.00300663,0.40680858
19,0.02575807,0.00001470,0.00001096,0.00001844,0.00380364,0.00331168,0.00429559,11.05415058,14.03808308,8.07021809,1.48911619,0.01220836,0.00254855,0.40524447
20,0.02574842,0.00001471,0.00001095,0.00001848,0.00380448,0.00330945,0.00429951,11.03505707,14.00495815,8.06515503,1.48943365,0.01224847,0.00268356,0.40407336
21,0.02560554,0.00001462,0.00001102,0.00001823,0.00379510,0.00331938,0.00427081,10.98215294,13.91122913,8.05307579,1.49031794,0.01191943,0.00339378,0.40327194
22,0.02546884,0.00001455,0.00001118,0.00001791,0.00378876,0.00334436,0.00423315,10.92225456,13.77660370,8.06790447,1.49156058,0.01127283,0.00438568,0.40269703
23,0.02542649,0.00001453,0.00001139,0.00001768,0.00379025,0.00337507,0.00420543,10.89364243,13.64521885,8.14206600,1.49286699,0.01043654,0.00438035,0.40215290
24,0.02546903,0.00001458,0.00001157,0.00001760,0.00379855,0.00340133,0.00419578,10.88777447,13.52287483,8.25267410,1.49394917,0.00953864,0.00397437,0.40145192
25,0.02549325,0.00001461,0.00001163,0.00001760,0.00380339,0.00341012,0.00419665,10.87840652,13.41243744,8.34437561,1.49458516,0.00874063,0.00383991,0.40046090
26,0.02543880,0.00001457,0.00001150,0.00001764,0.00379592,0.00339133,0.00420052,10.87161255,13.32849979,8.41472626,1.49471807,0.00814971,0.00362640,0.39914769
27,0.02535682,0.00001450,0.00001128,0.00001773,0.00378489,0.00335871,0.00421108,10.85528946,13.26426029,8.44631767,1.49448526,0.00784251,0.00369920,0.39760387
28,0.02531605,0.00001448,0.00001107,0.00001790,0.00377948,0.00332711,0.00423185,10.83245373,13.22065639,8.44425106,1.49412227,0.00783805,0.00382847,0.39597589
29,0.02532039,0.00001452,0.00001093,0.00001811,0.00378171,0.00330702,0.00425640,10.79932213,13.19299984,8.40564346,1.49388003,0.00810498,0.00412531,0.39442265
30,0.02532277,0.00001455,0.00001088,0.00001823,0.00378428,0.00329847,0.00427010,10.77159691,13.18946838,8.35372448,1.49395442,0.00857964,0.00427527,0.39306802
31,0.02528534,0.00001452,0.00001087,0.00001817,0.00378071,0.00329798,0.00426345,10.76414204,13.21348953,8.31479454,1.49442148,0.00916508,0.00403403,0.39197120
32,0.02523055,0.00001447,0.00001095,0.00001800,0.00377627,0.00330905,0.00424349,10.75757790,13.24308300,8.27207184,1.49521363,0.00968844,0.00409666,0.39109418
33,0.02519201,0.00001446,0.00001109,0.00001783,0.00377698,0.00333071,0.00422324,10.73279762,13.24950027,8.21609497,1.49616241,0.01008800,0.00465865,0.39032644
34,0.02519422,0.00001448,0.00001124,0.00001772,0.00378199,0.00335375,0.00421024,10.71284103,13.24394798,8.18173504,1.49706578,0.01030040,0.00514099,0.38953227
35,0.02520031,0.00001450,0.00001133,0.00001768,0.00378600,0.00336664,0.00420537,10.69612694,13.21597862,8.17627430,1.49773872,0.01030921,0.00533037,0.38859963
36,0.02517959,0.00001450,0.00001131,0.00001769,0.00378537,0.00336420,0.00420654,10.67869949,13.16804123,8.18935871,1.49809742,0.01015577,0.00542652,0.38747635
37,0.02513134,0.00001447,0.00001120,0.00001774,0.00378041,0.00334760,0.00421321,10.65806103,13.09913540,8.21698666,1.49817026,0.00986708,0.00543995,0.38618162
38,0.02509695,0.00001445,0.00001105,0.00001785,0.00377519,0.00332475,0.00422563,10.64749718,13.02961445,8.26537895,1.49807990,0.00951779,0.00526099,0.38478839
39,0.02508874,0.00001446,0.00001093,0.00001798,0.00377414,0.00330690,0.00424137,10.63186264,12.96152115,8.30220318,1.49801373,0.00917395,0.00532408,0.38341507
40,0.02508925,0.00001448,0.00001087,0.00001808,0.00377558,0.00329768,0.00425349,10.61138916,12.90203094,8.32074833,1.49811137,0.00891415,0.00560394,0.38215193
41,0.02507270,0.00001447,0.00001085,0.00001809,0.00377443,0.00329444,0.00425443,10.60153389,12.86106205,8.34200573,1.49846363,0.00879756,0.00551628,0.38106033
42,0.02504456,0.00001445,0.00001088,0.00001802,0.00377241,0.00329917,0.00424565,10.59504890,12.83889580,8.35120201,1.49905038,0.00880132,0.00546832,0.38013175
43,0.02501767,0.00001443,0.00001095,0.00001792,0.00377184,0.00331009,0.00423359,10.58319283,12.82485390,8.34153175,1.49976277,0.00893459,0.00553974,0.37929127
44,0.02500331,0.00001444,0.00001104,0.00001783,0.00377385,0.00332376,0.00422393,10.56432343,12.82005215,8.30859375,1.50046873,0.00919344,0.00580072,0.37845248
45,0.02499112,0.00001446,0.00001112,0.00001780,0.00377714,0.00333455,0.00421974,10.53390980,12.81588554,8.25193405,1.50102520,0.00951571,0.00630687,0.37752229
46,0.02497315,0.00001448,0.00001115,0.00001781,0.00378067,0.00333997,0.00422138,10.49095917,12.81131268,8.17060471,1.50136888,0.00987757,0.00728184,0.37645772
47,0.02494935,0.00001448,0.00001110,0.00001785,0.00377900,0.00333191,0.00422609,10.47412682,12.81441689,8.13383675,1.50152040,0.01019932,0.00752398,0.37526757
48,0.02492844,0.00001444,0.00001098,0.00001791,0.00377335,0.00331395,0.00423274,10.48477745,12.81017685,8.15937901,1.50157607,0.01039969,0.00681846,0.37401822
49,0.02491928,0.00001442,0.00001088,0.00001797,0.00376926,0.00329820,0.00424033,10.49553490,12.79382324,8.19724655,1.50166619,0.01043743,0.00617945,0.37278849
50,0.02490588,0.00001443,0.00001084,0.00001802,0.00376967,0.00329319,0.00424615,10.47395897,12.75017738,8.19773960,1.50188518,0.01035050,0.00642424,0.37164104
51,0.02488926,0.00001445,0.00001086,0.00001803,0.00377184,0.00329623,0.00424745,10.44181633,12.69863510,8.18499660,1.50226605,0.01016304,0.00709832,0.37060255
52,0.02486935,0.00001445,0.00001090,0.00001800,0.00377230,0.00330132,0.00424327,10.42282104,12.64668751,8.19895363,1.50278568,0.00991585,0.00736960,0.36966327
53,0.02485687,0.00001443,0.00001092,0.00001794,0.00377114,0.00330566,0.00423663,10.42419243,12.60735416,8.24103069,1.50336492,0.00971230,0.00715010,0.36877301
54,0.02484609,0.00001441,0.00001093,0.00001789,0.00376859,0.00330606,0.00423111,10.43541908,12.57508278,8.29575634,1.50390291,0.00956846,0.00647149,0.36787206
55,0.02483943,0.00001440,0.00001091,0.00001788,0.00376680,0.00330412,0.00422948,10.44204140,12.55193710,8.33214474,1.50431371,0.00949199,0.00608743,0.36690864
56,0.02482305,0.00001440,0.00001090,0.00001791,0.00376745,0.00330243,0.00423248,10.41857910,12.52278137,8.31437778,1.50457597,0.00948442,0.00649959,0.36587182
57,0.02480881,0.00001443,0.00001089,0.00001796,0.00376964,0.00330020,0.00423908,10.38377380,12.49797916,8.26956940,1.50472713,0.00953708,0.00736695,0.36478409
58,0.02479438,0.00001445,0.00001087,0.00001803,0.00377262,0.00329804,0.00424721,10.34200001,12.47063541,8.21336460,1.50485432,0.00962325,0.00830756,0.36368740
59,0.02478973,0.00001447,0.00001086,0.00001808,0.00377468,0.00329628,0.00425309,10.31820107,12.45233345,8.18406773,1.50504899,0.00971151,0.00889836,0.36263880
60,0.02477573,0.00001446,0.00001084,0.00001808,0.00377290,0.00329295,0.00425284,10.31620026,12.44336414,8.18903637,1.50536501,0.00985910,0.00866932,0.36166653
61,0.02476095,0.00001444,0.00001083,0.00001804,0.00377018,0.00329177,0.00424859,10.32337379,12.43315601,8.21359253,1.50579393,0.00994734,0.00818233,0.36077136
62,0.02475041,0.00001442,0.00001084,0.00001800,0.00376805,0.00329247,0.00424363,10.33154869,12.42198944,8.24110699,1.50626767,0.00995396,0.00775085,0.35991219
63,0.02474133,0.00001442,0.00001086,0.00001798,0.00376816,0.00329559,0.00424074,10.32446098,12.39294815,8.25597286,1.50671828,0.00986403,0.00777570,0.35904804
64,0.02472834,0.00001443,0.00001088,0.00001798,0.00376961,0.00329833,0.00424090,10.30175591,12.34740639,8.25610638,1.50709093,0.00970724,0.00812715,0.35814250
65,0.02472105,0.00001443,0.00001086,0.00001800,0.00377007,0.00329665,0.00424349,10.28900433,12.31088543,8.26712322,1.50736320,0.00953723,0.00838277,0.35718918
66,0.02471191,0.00001443,0.00001082,0.00001803,0.00376846,0.00328964,0.00424728,10.28686237,12.28060436,8.29312038,1.50755405,0.00940284,0.00828702,0.35620448
67,0.02470180,0.00001441,0.00001076,0.00001807,0.00376632,0.00328131,0.00425133,10.28694344,12.25423908,8.31964874,1.50772214,0.00932192,0.00803416,0.35522455
68,0.02469664,0.00001440,0.00001072,0.00001809,0.00376397,0.00327382,0.00425411,10.29449463,12.23879147,8.35019684,1.50792444,0.00928003,0.00768834,0.35427913
69,0.02468754,0.00001440,0.00001070,0.00001810,0.00376288,0.00327091,0.00425484,10.29178429,12.21983337,8.36373615,1.50820303,0.00926687,0.00756463,0.35339609
70,0.02467933,0.00001440,0.00001072,0.00001809,0.00376431,0.00327449,0.00425414,10.27487373,12.19953156,8.35021591,1.50855756,0.00926804,0.00795652,0.35257578
71,0.02467274,0.00001441,0.00001075,0.00001807,0.00376533,0.00327878,0.00425187,10.26384640,12.18716621,8.34052658,1.50894737,0.00932053,0.00821554,0.35179645
72,0.02466544,0.00001440,0.00001075,0.00001805,0.00376458,0.00327971,0.00424945,10.26378632,12.18033314,8.34723949,1.50931323,0.00941439,0.00805672,0.35102236
73,0.02466025,0.00001438,0.00001073,0.00001804,0.00376182,0.00327580,0.00424785,10.27823448,12.18126011,8.37520885,1.50961351,0.00950919,0.00751752,0.35022837
74,0.02465419,0.00001437,0.00001070,0.00001805,0.00376023,0.00327129,0.00424916,10.28132629,12.17536449,8.38728809,1.50983274,0.00957448,0.00730402,0.34939927
75,0.02464669,0.00001437,0.00001066,0.00001807,0.00375873,0.00326551,0.00425195,10.28086472,12.16678143,8.39494896,1.50999784,0.00962747,0.00718001,0.34855127
76,0.02464253,0.00001436,0.00001063,0.00001810,0.00375809,0.00326101,0.00425518,10.27769661,12.15513515,8.40025806,1.51016402,0.00965161,0.00718201,0.34771812
77,0.02463749,0.00001437,0.00001062,0.00001812,0.00375857,0.00325987,0.00425727,10.26743126,12.13894749,8.39591599,1.51037824,0.00966767,0.00740246,0.34692916
78,0.02463073,0.00001437,0.00001063,0.00001812,0.00375890,0.00326056,0.00425724,10.25858307,12.12496853,8.39219856,1.51065493,0.00968419,0.00754498,0.34619841
79,0.02462604,0.00001437,0.00001063,0.00001810,0.00375844,0.00326135,0.00425553,10.25857353,12.11322880,8.40391731,1.51097465,0.00968152,0.00745837,0.34551096
80,0.02462127,0.00001436,0.00001064,0.00001809,0.00375820,0.00326241,0.00425399,10.25691319,12.10169792,8.41212845,1.51128817,0.00968506,0.00741624,0.34484315
81,0.02461924,0.00001436,0.00001064,0.00001809,0.00375819,0.00326258,0.00425379,10.25516701,12.09386444,8.41647053,1.51155019,0.00970725,0.00743321,0.34416762
82,0.02461421,0.00001436,0.00001062,0.00001810,0.00375725,0.00325958,0.00425491,10.25513268,12.08507252,8.42519379,1.51174676,0.00972181,0.00733000,0.34346962
83,0.02460984,0.00001436,0.00001060,0.00001812,0.00375692,0.00325635,0.00425749,10.25032616,12.07270813,8.42794323,1.51189649,0.00974230,0.00739356,0.34276330
84,0.02460575,0.00001436,0.00001058,0.00001814,0.00375661,0.00325328,0.00425995,10.24577618,12.06271839,8.42883396,1.51204264,0.00976569,0.00743939,0.34207487
85,0.02460364,0.00001436,0.00001056,0.00001815,0.00375589,0.00325048,0.00426130,10.24701405,12.05237484,8.44165325,1.51222205,0.00975132,0.00734620,0.34143117
