iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
30,0.27438408,0.00004470,0.00003878,0.00005062,0.00667483,0.00623047,0.00711919,229.68412781,266.73092651,192.63732910,3.01452518,-0.10619076,-0.11563481,1.23669446
31,0.25677630,0.00004042,0.00003464,0.00004620,0.00634447,0.00588790,0.00680103,216.35731506,251.81259155,180.90203857,3.01498628,-0.10778292,-0.11788233,1.23378623
32,0.24078351,0.00003670,0.00003108,0.00004233,0.00604323,0.00557714,0.00650932,204.08013916,238.05238342,170.10787964,3.01549888,-0.10928168,-0.12004334,1.23102403
33,0.22621998,0.00003346,0.00002802,0.00003891,0.00576782,0.00529501,0.00624063,192.75747681,225.34898376,160.16596985,3.01606226,-0.11069193,-0.12212177,1.22840142
34,0.21291730,0.00003062,0.00002536,0.00003587,0.00551467,0.00503728,0.00599206,182.30192566,213.59854126,151.00531006,3.01667500,-0.11201870,-0.12412135,1.22591162
35,0.20076109,0.00002811,0.00002305,0.00003317,0.00528199,0.00480198,0.00576201,172.65161133,202.72787476,142.57534790,3.01733446,-0.11326647,-0.12604569,1.22354794
36,0.18962228,0.00002590,0.00002102,0.00003077,0.00506764,0.00458598,0.00554929,163.72674561,192.65570068,134.79779053,3.01803684,-0.11443964,-0.12789823,1.22130382
37,0.17938575,0.00002393,0.00001924,0.00002862,0.00486946,0.00438711,0.00535181,155.45634460,183.30593872,127.60674286,3.01877880,-0.11554263,-0.12968229,1.21917260
38,0.16997246,0.00002218,0.00001766,0.00002669,0.00468598,0.00420369,0.00516828,147.79421997,174.63156128,120.95686340,3.01955581,-0.11657963,-0.13140111,1.21714818
39,0.16128297,0.00002061,0.00001626,0.00002496,0.00451547,0.00403370,0.00499724,140.67248535,166.55136108,114.79362488,3.02036452,-0.11755437,-0.13305776,1.21522450
40,0.15325299,0.00001920,0.00001502,0.00002339,0.00435671,0.00387598,0.00483744,134.05062866,159.02813721,109.07311249,3.02120066,-0.11847100,-0.13465524,1.21339548
41,0.14581980,0.00001793,0.00001390,0.00002196,0.00420833,0.00372921,0.00468745,127.88859558,152.02064514,103.75654602,3.02205968,-0.11933304,-0.13619633,1.21165514
42,0.13892874,0.00001678,0.00001290,0.00002066,0.00406938,0.00359214,0.00454661,122.14856720,145.47453308,98.82260132,3.02293634,-0.12014390,-0.13768372,1.20999801
43,0.13253047,0.00001574,0.00001200,0.00001948,0.00393937,0.00346434,0.00441440,116.79273987,139.35981750,94.22566986,3.02382803,-0.12090689,-0.13912003,1.20841908
44,0.12656924,0.00001479,0.00001118,0.00001840,0.00381691,0.00334357,0.00429025,111.78215790,133.63165283,89.93266296,3.02473044,-0.12162519,-0.14050773,1.20691311
45,0.12101973,0.00001392,0.00001043,0.00001741,0.00370196,0.00323034,0.00417358,107.09794617,128.26895142,85.92693329,3.02564025,-0.12230163,-0.14184918,1.20547545
46,0.11583430,0.00001313,0.00000976,0.00001650,0.00359358,0.00312370,0.00406347,102.70425415,123.23648071,82.17201996,3.02655482,-0.12293894,-0.14314665,1.20410180
47,0.11098851,0.00001240,0.00000914,0.00001567,0.00349113,0.00302286,0.00395940,98.58535004,118.51461792,78.65608215,3.02747154,-0.12353971,-0.14440241,1.20278811
48,0.10644294,0.00001173,0.00000857,0.00001490,0.00339382,0.00292737,0.00386027,94.71106720,114.06540680,75.35672760,3.02838802,-0.12410625,-0.14561851,1.20153022
49,0.10218181,0.00001111,0.00000805,0.00001418,0.00330179,0.00283715,0.00376642,91.06743622,109.87631989,72.25855255,3.02930140,-0.12464079,-0.14679685,1.20032465
50,0.09818006,0.00001054,0.00000757,0.00001352,0.00321447,0.00275188,0.00367706,87.63624573,105.93306732,69.33942413,3.03020930,-0.12514548,-0.14793932,1.19916761
51,0.09441116,0.00001001,0.00000713,0.00001290,0.00313116,0.00267047,0.00359184,84.39750671,102.20313263,66.59187317,3.03110957,-0.12562221,-0.14904773,1.19805598
52,0.09086207,0.00000952,0.00000672,0.00001232,0.00305192,0.00259330,0.00351055,81.33994293,98.68641663,63.99346924,3.03200102,-0.12607276,-0.15012383,1.19698668
53,0.08751331,0.00000907,0.00000635,0.00001178,0.00297648,0.00251994,0.00343303,78.44767761,95.36011505,61.53523254,3.03288198,-0.12649925,-0.15116923,1.19595659
54,0.08434297,0.00000864,0.00000600,0.00001128,0.00290456,0.00245016,0.00335896,75.70205688,92.19535065,59.20875549,3.03375006,-0.12690315,-0.15218547,1.19496298
55,0.08134742,0.00000825,0.00000568,0.00001081,0.00283612,0.00238396,0.00328828,73.10126495,89.19926453,57.00326538,3.03460550,-0.12728618,-0.15317394,1.19400346
56,0.07851090,0.00000788,0.00000538,0.00001037,0.00277045,0.00232033,0.00322056,70.63461304,86.35453033,54.91468811,3.03544688,-0.12764993,-0.15413599,1.19307578
57,0.07581736,0.00000753,0.00000511,0.00000996,0.00270788,0.00225979,0.00315598,68.28551483,83.64398193,52.92704773,3.03627348,-0.12799564,-0.15507288,1.19217777
58,0.07326856,0.00000721,0.00000485,0.00000957,0.00264814,0.00220202,0.00309425,66.05835724,81.07653809,51.04018021,3.03708506,-0.12832460,-0.15598580,1.19130743
59,0.07084633,0.00000691,0.00000461,0.00000921,0.00259125,0.00214710,0.00303539,63.93582153,78.62169647,49.24995041,3.03787923,-0.12863787,-0.15687582,1.19046283
60,0.06854579,0.00000663,0.00000439,0.00000887,0.00253686,0.00209461,0.00297912,61.91574478,76.28644562,47.54504395,3.03865695,-0.12893631,-0.15774396,1.18964255
