iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
30,0.17141861,0.00002914,0.00002388,0.00003440,0.00537788,0.00488777,0.00586799,142.27874756,176.81748962,107.74002075,2.96031380,0.10698621,-0.11910447,1.12829423
31,0.15952203,0.00002595,0.00002059,0.00003130,0.00506785,0.00453905,0.00559666,133.57681274,166.97892761,100.17469025,2.95745349,0.10825318,-0.12141329,1.12562239
32,0.14910431,0.00002353,0.00001806,0.00002900,0.00481853,0.00425023,0.00538682,125.57775879,157.88563538,93.26988220,2.95488596,0.10939276,-0.12362710,1.12309361
33,0.13988654,0.00002167,0.00001608,0.00002726,0.00461665,0.00401075,0.00522256,118.21844482,149.49234009,86.94454956,2.95265603,0.11041231,-0.12575047,1.12070775
34,0.13160519,0.00002019,0.00001450,0.00002588,0.00444831,0.00380800,0.00508863,111.41867828,141.68887329,81.14848328,2.95079064,0.11132080,-0.12778816,1.11846220
35,0.12409441,0.00001896,0.00001318,0.00002473,0.00430289,0.00363114,0.00497464,105.13809204,134.43865967,75.83753204,2.94930100,0.11212636,-0.12974456,1.11635292
36,0.11721449,0.00001789,0.00001205,0.00002373,0.00417225,0.00347188,0.00487261,99.32519531,127.68511963,70.96527863,2.94818401,0.11283636,-0.13162392,1.11437452
37,0.11087391,0.00001692,0.00001105,0.00002279,0.00405022,0.00332494,0.00477551,93.95159912,121.41714478,66.48604584,2.94742990,0.11345726,-0.13343009,1.11252141
38,0.10497464,0.00001602,0.00001016,0.00002187,0.00393303,0.00318790,0.00467816,88.95798492,115.55323029,62.36274338,2.94702077,0.11399630,-0.13516679,1.11078680
39,0.09947062,0.00001515,0.00000935,0.00002095,0.00381802,0.00305785,0.00457818,84.32208252,110.08441162,58.55974960,2.94693446,0.11445962,-0.13683745,1.10916424
40,0.09431443,0.00001430,0.00000860,0.00002000,0.00370315,0.00293303,0.00447328,80.01390839,104.97628021,55.05153275,2.94714618,0.11485324,-0.13844533,1.10764658
41,0.08946381,0.00001347,0.00000791,0.00001903,0.00358832,0.00281322,0.00436342,75.99229431,100.17659760,51.80799484,2.94762588,0.11518264,-0.13999347,1.10622680
42,0.08491611,0.00001266,0.00000727,0.00001805,0.00347325,0.00269729,0.00424922,72.25523376,95.70031738,48.81015778,2.94834399,0.11545282,-0.14148466,1.10489786
43,0.08063558,0.00001187,0.00000668,0.00001707,0.00335848,0.00258473,0.00413223,68.76168823,91.48769379,46.03567886,2.94927025,0.11566874,-0.14292155,1.10365283
44,0.07663458,0.00001112,0.00000613,0.00001610,0.00324542,0.00247708,0.00401376,65.51518250,87.56309509,43.46727371,2.95037341,0.11583412,-0.14430650,1.10248518
45,0.07286797,0.00001040,0.00000563,0.00001517,0.00313438,0.00237339,0.00389537,62.46783066,83.85234070,41.08332062,2.95162177,0.11595395,-0.14564192,1.10138822
46,0.06934826,0.00000972,0.00000517,0.00001427,0.00302621,0.00227373,0.00377870,59.62694168,80.38449860,38.86938477,2.95298696,0.11603203,-0.14692990,1.10035574
47,0.06604595,0.00000909,0.00000475,0.00001343,0.00292200,0.00217864,0.00366536,56.95780563,77.10258484,36.81302643,2.95444083,0.11607229,-0.14817265,1.09938169
48,0.06296682,0.00000850,0.00000436,0.00001265,0.00282257,0.00208843,0.00355670,54.46322632,74.02437592,34.90208054,2.95595717,0.11607812,-0.14937216,1.09846067
49,0.06008570,0.00000797,0.00000401,0.00001193,0.00272855,0.00200324,0.00345385,52.11663818,71.11819458,33.11508560,2.95751095,0.11605269,-0.15053029,1.09758735
50,0.05740088,0.00000748,0.00000370,0.00001127,0.00264008,0.00192248,0.00335769,49.91764450,68.38258362,31.45270729,2.95908237,0.11599939,-0.15164903,1.09675682
51,0.05489568,0.00000705,0.00000341,0.00001068,0.00255777,0.00184699,0.00326855,47.84986115,65.80302429,29.89669991,2.96065044,0.11592086,-0.15273008,1.09596467
52,0.05255640,0.00000665,0.00000316,0.00001015,0.00248161,0.00177651,0.00318672,45.90222931,63.35865784,28.44580460,2.96219969,0.11581971,-0.15377510,1.09520698
53,0.05036805,0.00000630,0.00000293,0.00000968,0.00241119,0.00171068,0.00311169,44.06478882,61.04780960,27.08177185,2.96371460,0.11569855,-0.15478580,1.09447992
54,0.04832861,0.00000599,0.00000272,0.00000926,0.00234657,0.00164970,0.00304343,42.33777618,58.86799240,25.80755615,2.96518373,0.11555954,-0.15576376,1.09378040
55,0.04642083,0.00000571,0.00000254,0.00000889,0.00228712,0.00159268,0.00298156,40.70873260,56.80176163,24.61569977,2.96659660,0.11540460,-0.15671052,1.09310532
56,0.04463634,0.00000546,0.00000237,0.00000856,0.00223253,0.00153980,0.00292527,39.17322540,54.85270691,23.49374008,2.96794462,0.11523560,-0.15762745,1.09245229
57,0.04295587,0.00000524,0.00000222,0.00000826,0.00218235,0.00149064,0.00287405,37.71569061,52.99046326,22.44092178,2.96922183,0.11505436,-0.15851600,1.09181869
58,0.04137623,0.00000504,0.00000209,0.00000799,0.00213614,0.00144521,0.00282708,36.33657455,51.22424316,21.44890594,2.97042298,0.11486242,-0.15937757,1.09120250
59,0.03989780,0.00000486,0.00000197,0.00000775,0.00209356,0.00140292,0.00278421,35.03860092,49.55950546,20.51769447,2.97154546,0.11466166,-0.16021343,1.09060192
60,0.03849489,0.00000470,0.00000186,0.00000753,0.00205400,0.00136312,0.00274487,33.79943466,47.96112061,19.63775063,2.97258663,0.11445341,-0.16102476,1.09001541
61,0.03717134,0.00000455,0.00000176,0.00000733,0.00201721,0.00132595,0.00270847,32.62506866,46.44371796,18.80641556,2.97354603,0.11423897,-0.16181268,1.08944166
62,0.03592283,0.00000441,0.00000167,0.00000715,0.00198266,0.00129110,0.00267421,31.51432037,45.00582886,18.02281189,2.97442341,0.11401951,-0.16257834,1.08887935
63,0.03473306,0.00000428,0.00000158,0.00000698,0.00195010,0.00125854,0.00264166,30.45255661,43.62785339,17.27725792,2.97522044,0.11379621,-0.16332288,1.08832741
64,0.03360650,0.00000416,0.00000151,0.00000681,0.00191930,0.00122784,0.00261076,29.44526291,42.31325531,16.57726860,2.97593784,0.11357015,-0.16404727,1.08778489
65,0.03253302,0.00000405,0.00000144,0.00000666,0.00188987,0.00119880,0.00258094,28.48441696,41.05844498,15.91038799,2.97657919,0.11334205,-0.16475242,1.08725131
66,0.03151599,0.00000394,0.00000137,0.00000651,0.00186170,0.00117122,0.00255218,27.57386780,39.86582947,15.28190804,2.97714734,0.11311253,-0.16543932,1.08672595
67,0.03053526,0.00000384,0.00000131,0.00000637,0.00183455,0.00114512,0.00252398,26.69490433,38.70798111,14.68182564,2.97764587,0.11288232,-0.16610882,1.08620834
68,0.02961640,0.00000374,0.00000126,0.00000623,0.00180848,0.00112040,0.00249655,25.87285233,37.62989044,14.11581612,2.97807837,0.11265195,-0.16676159,1.08569813
69,0.02872952,0.00000365,0.00000120,0.00000610,0.00178298,0.00109656,0.00246939,25.07983017,36.58110428,13.57855606,2.97844958,0.11242216,-0.16739845,1.08519518
70,0.02787805,0.00000356,0.00000115,0.00000597,0.00175851,0.00107421,0.00244282,24.31786346,35.56998062,13.06574631,2.97876310,0.11219394,-0.16802013,1.08469903
71,0.02706454,0.00000347,0.00000111,0.00000584,0.00173480,0.00105301,0.00241660,23.59059334,34.60274887,12.57843876,2.97902369,0.11196787,-0.16862737,1.08420932
72,0.02628968,0.00000339,0.00000107,0.00000571,0.00171162,0.00103252,0.00239072,22.89928055,33.68593216,12.11262798,2.97923613,0.11174495,-0.16922079,1.08372593
73,0.02554158,0.00000331,0.00000103,0.00000559,0.00168916,0.00101314,0.00236518,22.23172760,32.79116440,11.67229176,2.97940564,0.11152568,-0.16980107,1.08324873
74,0.02483273,0.00000323,0.00000099,0.00000548,0.00166732,0.00099449,0.00234015,21.60044479,31.94974709,11.25114059,2.97953629,0.11131026,-0.17036872,1.08277786
75,0.02414117,0.00000316,0.00000095,0.00000536,0.00164617,0.00097673,0.00231562,20.98349380,31.12129211,10.84569454,2.97963262,0.11109879,-0.17092438,1.08231306
76,0.02348732,0.00000309,0.00000092,0.00000525,0.00162535,0.00095927,0.00229143,20.40225029,30.33807564,10.46642494,2.97969794,0.11089148,-0.17146851,1.08185434
77,0.02285043,0.00000302,0.00000089,0.00000514,0.00160562,0.00094336,0.00226788,19.83415604,29.57083511,10.09747887,2.97973704,0.11068827,-0.17200153,1.08140182
78,0.02224883,0.00000295,0.00000086,0.00000504,0.00158623,0.00092774,0.00224473,19.29940224,28.84997559,9.74882984,2.97975326,0.11048946,-0.17252392,1.08095551
79,0.02166332,0.00000289,0.00000083,0.00000494,0.00156746,0.00091281,0.00222210,18.77814865,28.14207840,9.41421986,2.97975063,0.11029536,-0.17303613,1.08051538
80,0.02110500,0.00000282,0.00000081,0.00000484,0.00154948,0.00089886,0.00220010,18.28110504,27.46955490,9.09265327,2.97973228,0.11010604,-0.17353864,1.08008134
81,0.02056503,0.00000277,0.00000078,0.00000475,0.00153202,0.00088534,0.00217871,17.80001068,26.81337738,8.78664589,2.97970152,0.10992134,-0.17403182,1.07965350
82,0.02004529,0.00000271,0.00000076,0.00000466,0.00151523,0.00087250,0.00215796,17.33654022,26.18018532,8.49289322,2.97966099,0.10974117,-0.17451607,1.07923174
83,0.01954725,0.00000265,0.00000074,0.00000457,0.00149903,0.00086038,0.00213769,16.89253426,25.57311821,8.21195030,2.97961402,0.10956549,-0.17499167,1.07881618
84,0.01906386,0.00000260,0.00000072,0.00000449,0.00148337,0.00084883,0.00211792,16.46107483,24.97982597,7.94232559,2.97956300,0.10939438,-0.17545897,1.07840693
