final_iter,final_total_loss,total_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points,human_scene_depth_num_human_vertices,human_scene_depth_num_projected_vertices,human_scene_depth_num_behind_scene_vertices
2000,0.5541776418685913,0.5541776418685913,20.0,0.0012230809079483151,0.024461618158966303,50.0,0.0007583882543258369,0.037919412716291845,1.0,1.3694814697373658e-05,1.3694814697373658e-05,10.0,0.006511676590889692,0.06511676590889692,10.0,0.0,0.0,800.0,0.0004700215067714453,0.3760172054171562,0.001,50.64894485473633,0.05064894485473633,700000,700000,744,10475,10453,0
