frame_idx,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,object_intersect_weight,object_intersect_raw,object_intersect_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled,total_raw_local,total_scaled_local
0,20.0,6.82621102896519e-05,0.0013652421766892076,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,20.0,0.00315552088432014,0.06311041861772537,1000.0,0.0018268584972247481,1.8268585205078125,10000.0,0.0,0.0,0.005050641484558582,1.8913341760635376
1,20.0,6.850873614894226e-05,0.0013701746938750148,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.970010086755792e-07,0.00029700101003982127,1000.0,1.22493838716764e-06,0.0012249384308233857,0.0,0.0,0.0,20.0,0.003187375608831644,0.06374751031398773,1000.0,0.0018260886427015066,1.8260886669158936,10000.0,1.6612606259513996e-06,0.01661260612308979,0.005085156299173832,1.9093409776687622
2,20.0,6.876941915834323e-05,0.001375388354063034,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,8.249021448136773e-07,0.0008249021484516561,1000.0,2.5314352569694165e-07,0.00025314351660199463,0.0,0.0,0.0,20.0,0.002872004173696041,0.05744008347392082,1000.0,0.0018246107501909137,1.824610710144043,10000.0,3.9737747101753484e-06,0.03973774611949921,0.0047704363241791725,1.9242419004440308
3,20.0,6.900874723214656e-05,0.0013801748864352703,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.2009484129957855e-07,0.00032009484129957855,1000.0,1.74681224507367e-06,0.0017468122532591224,0.0,0.0,0.0,20.0,0.003052028128877282,0.06104056164622307,1000.0,0.0018286786507815123,1.8286786079406738,10000.0,1.769678760865645e-06,0.017696788534522057,0.004953552037477493,1.9108630418777466
4,20.0,6.916942220414057e-05,0.001383388414978981,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,5.088876946501841e-07,0.0005088876932859421,1000.0,9.466566552873701e-07,0.0009466566843912005,0.0,0.0,0.0,20.0,0.00294569693505764,0.0589139387011528,1000.0,0.0018266005208715796,1.8266005516052246,10000.0,2.32112392950512e-06,0.023211238905787468,0.004845243878662586,1.9115647077560425
5,20.0,6.912179378559813e-05,0.001382435904815793,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.0504073695046827e-07,0.0004050407442264259,1000.0,2.542619768064469e-06,0.00254261982627213,0.0,0.0,0.0,20.0,0.002961427439004183,0.05922854691743851,1000.0,0.0018255369504913688,1.8255369663238525,10000.0,1.453920731364633e-06,0.014539207331836224,0.004860487766563892,1.9036349058151245
6,20.0,6.901964661665261e-05,0.0013803929323330522,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,5.326347718437319e-07,0.0005326347891241312,1000.0,1.7876200217870064e-06,0.0017876200145110488,0.0,0.0,0.0,20.0,0.0032269523944705725,0.06453904509544373,1000.0,0.0018261994700878859,1.8261994123458862,10000.0,5.029234671383165e-06,0.05029234662652016,0.005129520781338215,1.9447314739227295
7,20.0,6.893054523970932e-05,0.0013786109630018473,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,8.680381711201335e-07,0.0008680381579324603,1000.0,3.0987489481049124e-06,0.0030987488571554422,0.0,0.0,0.0,20.0,0.0031093964353203773,0.06218792870640755,1000.0,0.001826941384933889,1.8269413709640503,10000.0,3.2939969969447702e-06,0.03293997049331665,0.00501252943649888,1.9274146556854248
8,20.0,6.87338033458218e-05,0.0013746761251240969,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.040904346107709e-07,0.0003040904412046075,1000.0,1.8320451999898069e-06,0.0018320451490581036,0.0,0.0,0.0,20.0,0.0031003416515886784,0.06200683116912842,1000.0,0.0018268333515152335,1.8268333673477173,10000.0,1.9085923668171745e-06,0.019085923209786415,0.004999953787773848,1.911436915397644
9,20.0,6.876548286527395e-05,0.001375309657305479,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.141817958545289e-06,0.0021418179385364056,1000.0,3.43960391546716e-06,0.003439603839069605,0.0,0.0,0.0,20.0,0.002842593938112259,0.05685187876224518,1000.0,0.0018344856798648834,1.834485650062561,10000.0,1.1167193406436127e-05,0.11167193204164505,0.004762593656778336,2.0099661350250244
