iter,total,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,human_pose_weight,human_pose_raw,human_pose_scaled,human_pose_smooth_weight,human_pose_smooth_raw,human_pose_smooth_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,object_intersect_weight,object_intersect_raw,object_intersect_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
0,66.18982696533203,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.00017182339797727764,0.1718233972787857,1000.0,6.0164624301251024e-05,0.06016462296247482,50.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.006672344170510769,0.13344688713550568,1000.0,0.06566424667835236,65.66424560546875,10000.0,1.6014579159673303e-05,0.16014578938484192
25,62.10321044921875,20.0,3.0525716283591464e-06,6.105143256718293e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.436531399842352e-05,0.09436531364917755,1000.0,1.7202142771566287e-05,0.017202142626047134,50.125,1.9066903405473568e-05,0.0009557285229675472,100.0,6.292283956099709e-07,6.292283796938136e-05,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.006411249749362469,0.12822499871253967,1000.0,0.06172672659158707,61.72672653198242,10000.0,1.3561372725234833e-05,0.13561372458934784
50,58.34825134277344,20.0,1.2180472367617767e-05,0.00024360945099033415,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,7.834081770852208e-05,0.07834082096815109,1000.0,1.7371592548443004e-05,0.017371593043208122,50.25,7.755196565994993e-05,0.0038969863671809435,100.0,1.1714641914295498e-06,0.00011714641732396558,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0033720426727086306,0.06744085252285004,1000.0,0.05805328115820885,58.053279876708984,10000.0,1.2756073374475818e-05,0.12756073474884033
75,55.08110427856445,20.0,2.550307908677496e-05,0.000510061567183584,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,7.108476711437106e-05,0.07108476758003235,1000.0,1.8557404473540373e-05,0.018557405099272728,50.375,0.00017548860341776162,0.00884023867547512,100.0,1.6717688140488463e-06,0.00016717688413336873,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0036657077725976706,0.07331415265798569,1000.0,0.05478925257921219,54.78925323486328,10000.0,1.1937756426050328e-05,0.11937756091356277
100,51.9604606628418,20.0,4.2841271351790056e-05,0.0008568254415877163,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,6.532685074489564e-05,0.06532684713602066,1000.0,2.109129127347842e-05,0.021091291680932045,50.5,0.00031773754744790494,0.016045745462179184,100.0,2.1755770376330474e-06,0.00021755771012976766,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0035722022876143456,0.07144404947757721,1000.0,0.05167252570390701,51.67252731323242,10000.0,1.1294787327642553e-05,0.11294787377119064
125,49.030670166015625,20.0,6.35748656350188e-05,0.0012714973418042064,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,6.0007158026564866e-05,0.060007158666849136,1000.0,2.446903454256244e-05,0.024469034746289253,50.625,0.000503186194691807,0.02547380141913891,100.0,2.711850129344384e-06,0.0002711850102059543,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0038084289990365505,0.07616858184337616,1000.0,0.04873508960008621,48.73508834838867,10000.0,1.0792000466608442e-05,0.10792000591754913
150,46.2652587890625,20.0,8.79286671988666e-05,0.0017585733439773321,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,5.4805052059236914e-05,0.054805051535367966,1000.0,2.7681888241204433e-05,0.02768188901245594,50.75,0.0007311059162020683,0.03710362687706947,100.0,3.3003848329826724e-06,0.00033003848511725664,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0037105586379766464,0.07421117275953293,1000.0,0.0459657721221447,45.96577072143555,10000.0,1.0360026863054372e-05,0.10360027104616165
175,43.64495849609375,20.0,0.00011616687697824091,0.002323337597772479,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,5.002922989660874e-05,0.05002922937273979,1000.0,2.988551750604529e-05,0.029885517433285713,50.875,0.0010033204453065991,0.051043927669525146,100.0,3.953228315367596e-06,0.0003953228297177702,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0037842283491045237,0.0756845697760582,1000.0,0.043335385620594025,43.335384368896484,10000.0,1.0021070011134725e-05,0.10021069645881653
200,41.15922164916992,20.0,0.00014896524953655899,0.0029793051071465015,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.59294933534693e-05,0.04592949151992798,1000.0,3.08759008476045e-05,0.030875900760293007,51.0,0.0013178609078750014,0.06721090525388718,100.0,4.67207837573369e-06,0.00046720783575437963,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.003844443242996931,0.07688886672258377,1000.0,0.040837258100509644,40.837257385253906,10000.0,9.761519322637469e-06,0.09761518985033035
225,38.79572677612305,20.0,0.00018539671145845205,0.00370793417096138,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.219373658997938e-05,0.042193736881017685,1000.0,3.1282474083127454e-05,0.03128247335553169,51.125,0.001676510670222342,0.08571160584688187,100.0,5.4653150982630905e-06,0.0005465315189212561,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.003790798131376505,0.07581596076488495,1000.0,0.03846114128828049,38.46113967895508,10000.0,9.533056072541513e-06,0.09533055871725082
