node_a,node_b,min_distance_m,max_distance_m,mean_distance_m,ncs,mean_penetration_m,max_penetration_m
human.hips,brown small wooden table,0.0005532978684641421,0.10680488497018814,0.037734538316726685,0.9991242857142857,0.005473088473081589,0.033585987985134125
human.left_hand,brown small wooden table,0.02286461740732193,0.09196000546216965,0.04588889330625534,0.9991242857142857,0.005473088473081589,0.033585987985134125
human.right_hand,brown small wooden table,0.0021238636691123247,0.09739461541175842,0.037113189697265625,0.9991242857142857,0.005473088473081589,0.033585987985134125
human.left_foot,floor,0.0016727169277146459,0.040581684559583664,0.020082246512174606,0.9991242857142857,0.005473088473081589,0.033585987985134125
human.right_foot,floor,0.006441846955567598,0.043787725269794464,0.020771170035004616,0.9991242857142857,0.005473088473081589,0.033585987985134125
