iter,stage,total,e_img,e_smooth,e_vel,term_img,term_smooth_weighted,term_vel_weighted,total_from_terms,e_img_raw,e_smooth_raw,e_vel_raw,e_img_denom,e_smooth_denom,e_vel_denom,active_pairs,sum_weight,mean_reproj_px,max_translation
20,adam,9.871453285217285,9.105123519897461,0.002283089328557253,0.001017539412714541,9.105123519897461,0.6849267985671759,0.08140315301716328,9.8714534714818,3117913.0,1.0821843147277832,0.48841893672943115,342435.0,474.0,480.0,342435,342435.0,2.8585124015808105,0.5756767392158508
40,adam,6.184793472290039,5.591710090637207,0.0017480847891420126,0.0008582206792198122,5.591710090637207,0.5244254367426038,0.06865765433758497,6.184793181717396,1914797.25,0.8285921812057495,0.4119459390640259,342435.0,474.0,480.0,342435,342435.0,2.0594980716705322,0.5674278736114502
60,adam,5.4276018142700195,4.978280067443848,0.0013041894417256117,0.0007258123951032758,4.978280067443848,0.3912568325176835,0.05806499160826206,5.427601891569793,1704737.375,0.618185818195343,0.34838995337486267,342435.0,474.0,480.0,342435,342435.0,1.8866331577301025,0.5603639483451843
80,adam,5.21358060836792,4.877392768859863,0.0009561252081766725,0.0006168758263811469,4.877392768859863,0.28683756245300174,0.04935006611049175,5.213580397423357,1670190.0,0.45320335030555725,0.2961004078388214,342435.0,474.0,480.0,342435,342435.0,1.861039638519287,0.551543116569519
100,adam,5.1131272315979,4.858392715454102,0.0007067916449159384,0.0005337109905667603,4.858392715454102,0.2120374934747815,0.042696879245340824,5.113127088174224,1663683.75,0.33501923084259033,0.2561812698841095,342435.0,474.0,480.0,342435,342435.0,1.8542168140411377,0.5512325167655945
120,adam,5.051666736602783,4.8531270027160645,0.0005361125222407281,0.00047132509644143283,4.8531270027160645,0.16083375667221844,0.03770600771531463,5.0516667671035975,1661880.5,0.25411733984947205,0.22623604536056519,342435.0,474.0,480.0,342435,342435.0,1.8527493476867676,0.5498674511909485
140,adam,5.0107808113098145,4.850982666015625,0.00041960785165429115,0.00042395261698402464,4.850982666015625,0.12588235549628735,0.03391620935872197,5.010781230870634,1661146.25,0.19889412820339203,0.2034972608089447,342435.0,474.0,480.0,342435,342435.0,1.8522566556930542,0.5475744009017944
160,adam,4.981760025024414,4.849216938018799,0.00033862650161609054,0.00038694115937687457,4.849216938018799,0.10158795048482716,0.030955292750149965,4.981760181253776,1660541.625,0.16050896048545837,0.18573175370693207,342435.0,474.0,480.0,342435,342435.0,1.8519058227539062,0.5445735454559326
180,adam,4.960323333740234,4.847685813903809,0.0002802560047712177,0.00035700853914022446,4.847685813903809,0.08407680143136531,0.028560683131217957,4.960323298466392,1660017.25,0.1328413486480713,0.17136409878730774,342435.0,474.0,480.0,342435,342435.0,1.8515783548355103,0.5410118103027344
200,adam,4.943902015686035,4.846384048461914,0.00023650468210689723,0.00033208070090040565,4.846384048461914,0.07095140463206917,0.02656645607203245,4.943901909166016,1659571.5,0.11210321635007858,0.15939873456954956,342435.0,474.0,480.0,342435,342435.0,1.8513261079788208,0.5370537638664246
