frame_idx,num_active,sum_weight,reproj_mean_px,reproj_p50_px,reproj_p90_px,rotation_angle_deg,translation_magnitude,tx,ty,tz
0,3805,3805.0,0.7071022987365723,0.7071067690849304,0.7071283459663391,0.0,0.0,0.0,0.0,0.0
1,3025,3025.0,0.2420744001865387,0.23904192447662354,0.3936687111854553,0.07401874669521497,0.002965098712593317,-0.002474926644936204,-4.253297811374068e-05,-0.0016324031166732311
2,3025,3025.0,0.3246009349822998,0.31460103392601013,0.526697039604187,0.10467831862106505,0.0034003513865172863,-0.0028943000361323357,0.00044610208715312183,-0.001728123053908348
3,3025,3025.0,0.3853263258934021,0.3734697997570038,0.646704912185669,0.10835235341483028,0.003056979738175869,-0.00269371853210032,0.0005530946073122323,-0.0013353244867175817
4,3018,3018.0,0.4426729083061218,0.42019370198249817,0.7367722988128662,0.10467831862106505,0.002886963775381446,-0.0023296496365219355,0.0005736315506510437,-0.0016056894091889262
5,3018,3018.0,0.4650925099849701,0.42857760190963745,0.8098573684692383,0.09278741951342903,0.002694097114726901,-0.0018076433334499598,0.0005133940721862018,-0.001930546946823597
6,3007,3007.0,0.5095916986465454,0.4553942382335663,0.9325463771820068,0.06852804833489162,0.001994139514863491,-0.0001885984092950821,-0.0006554483552463353,-0.0018738757353276014
7,3004,3004.0,0.5419723391532898,0.4689653813838959,1.025839924812317,0.06255725571100383,0.0018734271870926023,0.0011206378694623709,-0.0010658050887286663,-0.0010573361068964005
8,3004,3004.0,0.5798148512840271,0.48721495270729065,1.1352958679199219,0.06255725571100383,0.0022670826874673367,0.0018106171628460288,-0.0012043202295899391,-0.0006410474888980389
9,3005,3005.0,0.5865368247032166,0.490102082490921,1.143126130104065,0.055952909680744456,0.0021681843791157007,0.0016781704034656286,-0.0005630288505926728,-0.0012521047610789537
10,3006,3006.0,0.6103764772415161,0.5062545537948608,1.2113714218139648,0.055952909680744456,0.0015132494736462831,0.0009197930339723825,0.00046223067329265177,-0.0011091652559116483
11,3002,3002.0,0.5915263295173645,0.4982447028160095,1.1359460353851318,0.06255725571100383,0.0019636419601738453,0.0011115865781903267,0.0008782489458099008,-0.0013597587822005153
12,3002,3002.0,0.5908291339874268,0.4962060749530792,1.1474862098693848,0.08846932589537937,0.0034958189353346825,0.00272901332937181,0.0007559613441117108,-0.0020498193334788084
13,2998,2998.0,0.6530599594116211,0.5551218390464783,1.2496325969696045,0.18130823863184795,0.0060862102545797825,0.004992239642888308,0.001475518918596208,-0.0031531481072306633
14,2995,2995.0,0.7198434472084045,0.6128971576690674,1.388784646987915,0.2390310877823381,0.007973253726959229,0.006839792709797621,0.0016536795301362872,-0.0037490474060177803
