iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
35,0.47205850,0.00017688,0.00010406,0.00024970,0.01303274,0.01021408,0.01585139,59.03629303,69.47666931,48.59591293,1.14151490,-0.00318419,0.00494002,0.13302086
36,0.45433849,0.00015865,0.00009496,0.00022234,0.01235449,0.00975631,0.01495268,59.13777161,69.80461121,48.47093582,1.14321375,-0.00279179,0.00497433,0.13452569
37,0.43879986,0.00014288,0.00008677,0.00019899,0.01173326,0.00932500,0.01414151,59.18451691,70.05106354,48.31797028,1.14480555,-0.00258633,0.00492705,0.13593335
38,0.42519435,0.00012934,0.00007966,0.00017901,0.01117188,0.00893409,0.01340967,59.17151260,70.21399689,48.12902832,1.14629650,-0.00256240,0.00480853,0.13724969
39,0.41325861,0.00011773,0.00007351,0.00016194,0.01066655,0.00858151,0.01275160,59.10653305,70.29661560,47.91645050,1.14769268,-0.00270536,0.00463183,0.13848056
40,0.40268457,0.00010774,0.00006819,0.00014728,0.01021158,0.00826483,0.01215832,58.98976517,70.29722595,47.68230438,1.14899993,-0.00300325,0.00441110,0.13963129
41,0.39331195,0.00009915,0.00006361,0.00013470,0.00980367,0.00798172,0.01162561,58.83177185,70.23295593,47.43058395,1.15022361,-0.00344492,0.00413592,0.14070703
42,0.38493297,0.00009178,0.00005968,0.00012387,0.00943915,0.00773114,0.01114716,58.63100815,70.09729004,47.16472626,1.15136886,-0.00401192,0.00381677,0.14171283
43,0.37748858,0.00008544,0.00005631,0.00011457,0.00911417,0.00750939,0.01071895,58.40988922,69.91436005,46.90541840,1.15244067,-0.00468963,0.00346136,0.14265321
44,0.37084344,0.00007995,0.00005340,0.00010650,0.00882329,0.00731275,0.01033382,58.17783356,69.69107056,46.66459656,1.15344357,-0.00545954,0.00307847,0.14353262
45,0.36496282,0.00007521,0.00005088,0.00009953,0.00856327,0.00713739,0.00998915,57.95133209,69.42720032,46.47546005,1.15438235,-0.00630382,0.00271996,0.14435524
46,0.35974041,0.00007107,0.00004865,0.00009349,0.00832955,0.00697891,0.00968019,57.73477936,69.11203766,46.35752487,1.15526092,-0.00720266,0.00243670,0.14512505
47,0.35510787,0.00006744,0.00004667,0.00008821,0.00811900,0.00683549,0.00940251,57.53340912,68.75186157,46.31495285,1.15608370,-0.00813341,0.00224298,0.14584579
48,0.35093629,0.00006426,0.00004490,0.00008362,0.00792945,0.00670469,0.00915421,57.33457184,68.33264160,46.33649826,1.15685451,-0.00908570,0.00216504,0.14652097
49,0.34724849,0.00006148,0.00004334,0.00007963,0.00775943,0.00658665,0.00893220,57.15346527,67.86100769,46.44592285,1.15757668,-0.01004230,0.00220410,0.14715396
50,0.34394169,0.00005903,0.00004194,0.00007612,0.00760634,0.00647962,0.00873306,56.98207855,67.37071991,46.59343719,1.15825355,-0.01098897,0.00231292,0.14774783
