iter,total,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
149,0.6250758171081543,0.0,0.011448907665908337,0.0,10.0,0.009425117634236813,0.09425117634236813,1.0,0.0001448067487217486,0.0001448067487217486,0.7403701850925463,0.014121945947408676,0.010455467734949896,500.0,0.001031607622280717,0.5158038111403584,7.403701850925462e-05,59.70681381225586,0.004420514479346606,700000,700000,2894
150,0.6211991906166077,0.0,0.01150803454220295,0.0,10.0,0.009445633739233017,0.09445633739233017,1.0,0.00015287948190234601,0.00015287948190234601,0.7453726863431716,0.014164501801133156,0.010557832758223312,500.0,0.0010231330525130033,0.5115665262565017,7.453726863431715e-05,59.911537170410156,0.004465642340365739,700000,700000,2919
151,0.6174700260162354,0.0,0.011565911583602428,0.0,10.0,0.009461954236030579,0.09461954236030579,1.0,0.0001595071516931057,0.0001595071516931057,0.7503751875937968,0.01414138451218605,0.010611344056167621,500.0,0.0010151411406695843,0.5075705703347921,7.503751875937968e-05,60.09121322631836,0.004509095539743748,700000,700000,2899
152,0.6139441728591919,0.0,0.011622441932559013,0.0,10.0,0.00947426725178957,0.0947426725178957,1.0,0.00016476593737024814,0.00016476593737024814,0.7553776888444222,0.014146692119538784,0.010686095598050808,500.0,0.0010075991740450263,0.5037995870225132,7.553776888444222e-05,60.24868392944336,0.0045510511622541,700000,700000,2896
153,0.610694169998169,0.0,0.011676810681819916,0.0,10.0,0.009482662193477154,0.09482662193477154,1.0,0.00016846127982717007,0.00016846127982717007,0.7603801900950475,0.014217065647244453,0.010810375079445508,500.0,0.0010005937656387687,0.5002968828193843,7.603801900950475e-05,60.38847351074219,0.004591819896764789,700000,700000,2888
154,0.6076136827468872,0.0,0.011729935184121132,0.0,10.0,0.009488340467214584,0.09488340467214584,1.0,0.0001705387549009174,0.0001705387549009174,0.7653826913456728,0.014210901223123074,0.010876777824601452,500.0,0.0009940998861566186,0.4970499430783093,7.653826913456728e-05,60.53196716308594,0.004633011993973061,700000,700000,2890
155,0.6046558022499084,0.0,0.011780032888054848,0.0,10.0,0.009492655284702778,0.09492655284702778,1.0,0.00017102944548241794,0.00017102944548241794,0.7703851925962981,0.014264370314776897,0.010989059672214318,500.0,0.0009877871489152312,0.4938935744576156,7.703851925962982e-05,60.691375732421875,0.004675573718255613,700000,700000,2875
156,0.6015467643737793,0.0,0.01182658039033413,0.0,10.0,0.0094958720728755,0.094958720728755,1.0,0.00016980408690869808,0.00016980408690869808,0.7753876938469234,0.014110931195318699,0.010941442397570776,500.0,0.0009815143421292305,0.49075717106461525,7.753876938469235e-05,60.8680534362793,0.004719633958290791,700000,700000,2925
157,0.5985457897186279,0.0,0.011869090609252453,0.0,10.0,0.00949845090508461,0.0949845090508461,1.0,0.00016718449478503317,0.00016718449478503317,0.7803901950975488,0.014098524115979671,0.011002349985456872,500.0,0.0009752465412020683,0.48762327060103416,7.803901950975487e-05,61.10418701171875,0.0047685108423352295,700000,700000,2922
158,0.5957174301147461,0.0,0.011909998022019863,0.0,10.0,0.00950027909129858,0.0950027909129858,1.0,0.0001633832580409944,0.0001633832580409944,0.7853926963481741,0.014096704311668873,0.011071448608964548,500.0,0.0009691425366327167,0.48457126831635833,7.85392696348174e-05,62.49773406982422,0.004908526387675039,700000,700000,2931
159,0.5928001403808594,0.0,0.01195061206817627,0.0,10.0,0.00950094684958458,0.0950094684958458,1.0,0.0001585601712577045,0.0001585601712577045,0.7903951975987994,0.01404909323900938,0.011104335826730776,500.0,0.000963249709457159,0.4816248547285795,7.903951975987994e-05,62.03186798095703,0.004902969055023117,700000,700000,2948
160,0.5900348424911499,0.0,0.011993706226348877,0.0,10.0,0.009499970823526382,0.09499970823526382,1.0,0.00015322785475291312,0.00015322785475291312,0.7953976988494247,0.014020499773323536,0.011151873256420421,500.0,0.0009575301082804799,0.47876505414023995,7.953976988494247e-05,62.42184066772461,0.004965018842505359,700000,700000,2950
161,0.587410032749176,0.0,0.012040133588016033,0.0,10.0,0.009497317485511303,0.09497317485511303,1.0,0.00014753032883163542,0.00014753032883163542,0.80040020010005,0.014112697914242744,0.01129580623451145,500.0,0.0009519614395685494,0.4759807197842747,8.0040020010005e-05,62.62914276123047,0.005012837839818347,700000,700000,2959
162,0.5847607851028442,0.0,0.012091420590877533,0.0,10.0,0.009493268094956875,0.09493268094956875,1.0,0.00014154960808809847,0.00014154960808809847,0.8054027013506754,0.014092443510890007,0.011350092072302607,500.0,0.0009465538896620274,0.4732769448310137,8.054027013506754e-05,62.81977081298828,0.0050595213111011075,700000,700000,2955
163,0.5821381211280823,0.0,0.0121470270678401,0.0,10.0,0.009488020092248917,0.09488020092248917,1.0,0.00013558332284446806,0.00013558332284446806,0.8104052026013007,0.014057169668376446,0.011392003433101473,500.0,0.0009412765502929688,0.4706382751464844,8.104052026013007e-05,62.834068298339844,0.005092105584958007,700000,700000,2975
164,0.5798306465148926,0.0,0.012205223552882671,0.0,10.0,0.00948184821754694,0.0948184821754694,1.0,0.0001296920672757551,0.0001296920672757551,0.815407703851926,0.014177107252180576,0.011560122471763051,500.0,0.0009363574208691716,0.4681787104345858,8.15407703851926e-05,63.08053970336914,0.005143635803726449,700000,700000,2998
165,0.5774571299552917,0.0,0.012262305244803429,0.0,10.0,0.009474994614720345,0.09474994614720345,1.0,0.0001240884157596156,0.0001240884157596156,0.8204102051025512,0.014060010202229023,0.011534975853754676,500.0,0.0009317203075625002,0.4658601537812501,8.204102051025512e-05,63.236324310302734,0.005187972579734692,700000,700000,3009
166,0.5753746628761292,0.0,0.012317826971411705,0.0,10.0,0.00946759432554245,0.0946759432554245,1.0,0.00011871078459080309,0.00011871078459080309,0.8254127063531765,0.014088350348174572,0.01162870338893849,500.0,0.0009273603209294379,0.46368016046471894,8.254127063531766e-05,63.86060333251953,0.0052711353426041635,700000,700000,3009
167,0.5733619332313538,0.0,0.012370037846267223,0.0,10.0,0.009459263645112514,0.09459263645112514,1.0,0.0001138024526881054,0.0001138024526881054,0.8304152076038019,0.014139440841972828,0.011741606702188542,500.0,0.0009231670410372317,0.46158352051861584,8.304152076038019e-05,64.18961334228516,0.00533040310896415,700000,700000,3033
168,0.5714809894561768,0.0,0.0124243488535285,0.0,10.0,0.009449467062950134,0.09449467062950134,1.0,0.00010909578122664243,0.00010909578122664243,0.8354177088544272,0.014272782020270824,0.011923734854353316,500.0,0.000919128826353699,0.4595644131768495,8.354177088544273e-05,64.5080795288086,0.005389119200255646,700000,700000,3019
169,0.5695769786834717,0.0,0.012478727847337723,0.0,10.0,0.009438350796699524,0.09438350796699524,1.0,0.00010482459765626118,0.00010482459765626118,0.8404202101050525,0.014243187382817268,0.011970262532832922,500.0,0.0009153465507552028,0.4576732753776014,8.404202101050526e-05,64.7906723022461,0.005445139042910128,700000,700000,3045
170,0.5677192211151123,0.0,0.012533897534012794,0.0,10.0,0.009425892494618893,0.09425892494618893,1.0,0.00010082711378345266,0.00010082711378345266,0.8454227113556778,0.014184367842972279,0.011991786720671912,500.0,0.0009117410518229008,0.4558705259114504,8.454227113556779e-05,65.02272033691406,0.005497168452695587,700000,700000,3044
171,0.5659984946250916,0.0,0.012591412290930748,0.0,10.0,0.00941205583512783,0.0941205583512783,1.0,9.718475484987721e-05,9.718475484987721e-05,0.8504252126063031,0.014177902601659298,0.012057245834327567,500.0,0.0009083104087039828,0.4541552043519914,8.504252126063033e-05,65.47665405273438,0.0055682997443546,700000,700000,3064
172,0.5645115375518799,0.0,0.012647273950278759,0.0,10.0,0.009397543966770172,0.09397543966770172,1.0,9.374567889608443e-05,9.374567889608443e-05,0.8554277138569285,0.01426011323928833,0.012198496067625336,500.0,0.0009052003733813763,0.45260018669068813,8.554277138569286e-05,65.97447204589844,0.005643639179514074,700000,700000,3061
173,0.5630303025245667,0.0,0.012698419392108917,0.0,10.0,0.00938310194760561,0.0938310194760561,1.0,9.059176227310672e-05,9.059176227310672e-05,0.8604302151075538,0.014263761229813099,0.01227297114321087,500.0,0.0009023508755490184,0.4511754377745092,8.604302151075538e-05,65.7847900390625,0.005660322104411581,700000,700000,3040
174,0.561471164226532,0.0,0.012743810191750526,0.0,10.0,0.009369131177663803,0.09369131177663803,1.0,8.775540482020006e-05,8.775540482020006e-05,0.8654327163581791,0.014137474820017815,0.012235033235933376,500.0,0.0008995608659461141,0.44978043297305703,8.654327163581791e-05,65.59290313720703,0.005676624433585201,700000,700000,3067
175,0.5600022077560425,0.0,0.01278487779200077,0.0,10.0,0.00935602467507124,0.0935602467507124,1.0,8.505069126840681e-05,8.505069126840681e-05,0.8704352176088044,0.01395377516746521,0.01214585732435691,500.0,0.0008968266774900258,0.4484133387450129,8.704352176088045e-05,66.6076889038086,0.005797767818540619,700000,700000,3079
176,0.558894693851471,0.0,0.01282087154686451,0.0,10.0,0.00934398453682661,0.0934398453682661,1.0,8.238833834184334e-05,8.238833834184334e-05,0.8754377188594297,0.014207660220563412,0.012437921653819895,500.0,0.0008941036649048328,0.4470518324524164,8.754377188594298e-05,67.19734191894531,0.005882708772293862,700000,700000,3062
177,0.5575348138809204,0.0,0.012852497398853302,0.0,10.0,0.009332802146673203,0.09332802146673203,1.0,7.981022645253688e-05,7.981022645253688e-05,0.8804402201100551,0.014242864213883877,0.012539990503469546,500.0,0.0008913963101804256,0.4456981550902128,8.80440220110055e-05,66.88470458984375,0.005888798403107804,700000,700000,3045
178,0.5561503171920776,0.0,0.012879205867648125,0.0,10.0,0.009321987628936768,0.09321987628936768,1.0,7.72730927565135e-05,7.72730927565135e-05,0.8854427213606804,0.014153864234685898,0.012532436065729884,500.0,0.0008887447183951735,0.4443723591975868,8.854427213606803e-05,67.17984008789062,0.00594839004279972,700000,700000,3080
179,0.554821252822876,0.0,0.01290405448526144,0.0,10.0,0.009311011992394924,0.09311011992394924,1.0,7.477694452973083e-05,7.477694452973083e-05,0.8904452226113057,0.01414353959262371,0.012594047261065635,500.0,0.0008862876566126943,0.44314382830634713,8.904452226113057e-05,66.2415542602539,0.005898447552939067,700000,700000,3110
180,0.5537945628166199,0.0,0.0129298847168684,0.0,10.0,0.009299413301050663,0.09299413301050663,1.0,7.216222729766741e-05,7.216222729766741e-05,0.8954477238619309,0.014267614111304283,0.012775902580907788,500.0,0.0008840262307785451,0.44201311538927257,8.95447723861931e-05,66.32696533203125,0.005939233013723659,700000,700000,3083
181,0.5528305172920227,0.0,0.012958496809005737,0.0,10.0,0.009287011809647083,0.09287011809647083,1.0,6.955488788662478e-05,6.955488788662478e-05,0.9004502251125562,0.014365330338478088,0.012935264937098827,500.0,0.000881879823282361,0.4409399116411805,9.004502251125562e-05,66.80694580078125,0.006015632938539582,700000,700000,3074
182,0.5516934394836426,0.0,0.012987636029720306,0.0,10.0,0.009273916482925415,0.09273916482925415,1.0,6.695710908388719e-05,6.695710908388719e-05,0.9054527263631816,0.014295129105448723,0.012943563622242216,500.0,0.0008797672344371676,0.4398836172185838,9.054527263631815e-05,66.92890930175781,0.006060096339979071,700000,700000,3067
183,0.5506364703178406,0.0,0.013017463497817516,0.0,10.0,0.009260636754333973,0.09260636754333973,1.0,6.437110278056934e-05,6.437110278056934e-05,0.9104552276138069,0.014278759248554707,0.013000171001685627,500.0,0.0008777469047345221,0.43887345236726105,9.104552276138069e-05,66.91273498535156,0.006092104936135059,700000,700000,3078
184,0.5497086644172668,0.0,0.01304740458726883,0.0,10.0,0.009247786365449429,0.09247786365449429,1.0,6.183604273246601e-05,6.183604273246601e-05,0.9154577288644322,0.014337623491883278,0.013125488239192795,500.0,0.0008758124895393848,0.4379062447696924,9.154577288644322e-05,67.04032897949219,0.006137258730989029,700000,700000,3100
185,0.5487642288208008,0.0,0.013077127747237682,0.0,10.0,0.009235884062945843,0.09235884062945843,1.0,5.920735202380456e-05,5.920735202380456e-05,0.9204602301150575,0.014327721670269966,0.01318809798564119,500.0,0.0008739501354284585,0.4369750677142292,9.204602301150575e-05,67.1733169555664,0.006183036678251235,700000,700000,3060
186,0.5478788614273071,0.0,0.013105864636600018,0.0,10.0,0.009225272573530674,0.09225272573530674,1.0,5.6706419854890555e-05,5.6706419854890555e-05,0.9254627313656828,0.014335417188704014,0.013266894346724574,500.0,0.0008721481426618993,0.43607407133094966,9.254627313656829e-05,67.30091857910156,0.006228449193163476,700000,700000,3062
187,0.5469852685928345,0.0,0.013133037835359573,0.0,10.0,0.009216127917170525,0.09216127917170525,1.0,5.412125392467715e-05,5.412125392467715e-05,0.9304652326163082,0.014376388862729073,0.013376730007341709,500.0,0.0008703810162842274,0.4351905081421137,9.304652326163082e-05,66.66142272949219,0.0062026136206531,700000,700000,3076
188,0.5461830496788025,0.0,0.013158110901713371,0.0,10.0,0.00920828152447939,0.09208281524479389,1.0,5.163011883269064e-05,5.163011883269064e-05,0.9354677338669335,0.01442257221788168,0.013491850949193968,500.0,0.0008686475339345634,0.4343237669672817,9.354677338669335e-05,66.62947845458984,0.006232972721865083,700000,700000,3098
189,0.545242190361023,0.0,0.01318124495446682,0.0,10.0,0.009201408363878727,0.09201408363878727,1.0,4.909896961180493e-05,4.909896961180493e-05,0.9404702351175588,0.014265797100961208,0.013416557553680377,500.0,0.0008669620146974921,0.43348100734874606,9.404702351175587e-05,66.79014587402344,0.006281414419367887,700000,700000,3083
190,0.5444821119308472,0.0,0.013202528469264507,0.0,10.0,0.009195057675242424,0.09195057675242424,1.0,4.666348468163051e-05,4.666348468163051e-05,0.9454727363681841,0.014273959212005138,0.013495639274982346,500.0,0.0008653192780911922,0.4326596390455961,9.45472736368184e-05,66.94641876220703,0.006329601373715422,700000,700000,3098
191,0.5437394380569458,0.0,0.013225337490439415,0.0,10.0,0.009188750758767128,0.09188750758767128,1.0,4.428995816851966e-05,4.428995816851966e-05,0.9504752376188094,0.014279395341873169,0.01357221168061982,500.0,0.0008637158898636699,0.43185794493183494,9.504752376188094e-05,67.09837341308594,0.006377534241363846,700000,700000,3096
192,0.5432170033454895,0.0,0.013248741626739502,0.0,10.0,0.009182107634842396,0.09182107634842396,1.0,4.19479729316663e-05,4.19479729316663e-05,0.9554777388694348,0.014482776634395123,0.013837970671182934,500.0,0.0008621788583695889,0.4310894291847944,9.554777388694347e-05,67.26008605957031,0.006426551494436183,700000,700000,3083
193,0.542355477809906,0.0,0.0132716353982687,0.0,10.0,0.009175041690468788,0.09175041690468788,1.0,3.9640042814426124e-05,3.9640042814426124e-05,0.9604802401200601,0.014315490610897541,0.013749745859391335,500.0,0.0008606835035607219,0.43034175178036094,9.6048024012006e-05,67.40364074707031,0.006473986504971236,700000,700000,3089
194,0.5415999889373779,0.0,0.01329299807548523,0.0,10.0,0.009167596697807312,0.09167596697807312,1.0,3.739741805475205e-05,3.739741805475205e-05,0.9654827413706853,0.01438857614994049,0.013891921945665407,500.0,0.000859196181409061,0.4295980907045305,9.654827413706854e-05,66.25261688232422,0.006396575817052814,700000,700000,3110
195,0.5408187508583069,0.0,0.013313300907611847,0.0,10.0,0.009159893728792667,0.09159893728792667,1.0,3.530369576765224e-05,3.530369576765224e-05,0.9704852426213106,0.01430799812078476,0.013885701027675054,500.0,0.0008577137487009168,0.4288568743504584,9.704852426213107e-05,66.3785400390625,0.0064419393534657955,700000,700000,3103
196,0.5402037501335144,0.0,0.01333329826593399,0.0,10.0,0.009152081795036793,0.09152081795036793,1.0,3.3351549063809216e-05,3.3351549063809216e-05,0.9754877438719359,0.014426306821405888,0.01407268549361755,500.0,0.0008562474395148456,0.4281237197574228,9.75487743871936e-05,66.15371704101562,0.006453214018508278,700000,700000,3126
197,0.5396203994750977,0.0,0.013352948240935802,0.0,10.0,0.009144345298409462,0.09144345298409462,1.0,3.148124596918933e-05,3.148124596918933e-05,0.9804902451225613,0.01451197825372219,0.01422885311520535,500.0,0.0008548210607841611,0.42741053039208055,9.804902451225613e-05,66.35517883300781,0.006506060555912722,700000,700000,3114
198,0.5389106869697571,0.0,0.013372051529586315,0.0,10.0,0.009136970154941082,0.09136970154941082,1.0,2.979286182380747e-05,2.979286182380747e-05,0.9854927463731866,0.014449412003159523,0.014239790718471366,500.0,0.0008534411317668855,0.42672056588344276,9.854927463731866e-05,66.47257995605469,0.0065508245379403566,700000,700000,3138
199,0.5382509231567383,0.0,0.013390849344432354,0.0,10.0,0.009130112826824188,0.09130112826824188,1.0,2.8250697141629644e-05,2.8250697141629644e-05,0.9904952476238119,0.014408173970878124,0.01427122784509189,500.0,0.0008521081763319671,0.42605408816598356,9.904952476238119e-05,66.59478759765625,0.006596182063199569,700000,700000,3142
200,0.5376060605049133,0.0,0.01340912189334631,0.0,10.0,0.009123850613832474,0.09123850613832474,1.0,2.691970075829886e-05,2.691970075829886e-05,0.9954977488744372,0.014356644824147224,0.014292007603828403,500.0,0.000850813405122608,0.425406702561304,9.954977488744373e-05,66.7195816040039,0.00664191932926302,700000,700000,3136
201,0.5370151400566101,0.0,0.01342667918652296,0.0,10.0,0.009118194691836834,0.09118194691836834,1.0,2.5715935407788493e-05,2.5715935407788493e-05,1.0005002501250626,0.01432915311306715,0.014336321273704003,500.0,0.0008495556539855897,0.42477782699279487,0.00010005002501250626,66.89973449707031,0.006693320109761912,700000,700000,3156
202,0.5363877415657043,0.0,0.013442836701869965,0.0,10.0,0.009112984873354435,0.09112984873354435,1.0,2.4609495085314848e-05,2.4609495085314848e-05,1.0055027513756878,0.014477205462753773,0.014556869925030056,500.0,0.0008483363199047744,0.4241681599523872,0.00010055027513756879,64.72599029541016,0.006508216132755098,700000,700000,3144
203,0.5358509421348572,0.0,0.013457590714097023,0.0,10.0,0.009107950143516064,0.09107950143516064,1.0,2.361853876209352e-05,2.361853876209352e-05,1.0105052526263132,0.014461657963693142,0.014613581333997072,500.0,0.000847152026835829,0.4235760134179145,0.00010105052526263133,64.90055847167969,0.00655823552340135,700000,700000,3138
204,0.5352352857589722,0.0,0.01347131934016943,0.0,10.0,0.00910282414406538,0.0910282414406538,1.0,2.2804553736932576e-05,2.2804553736932576e-05,1.0155077538769384,0.01444193720817566,0.014665899215906246,500.0,0.0008459989330731332,0.4229994665365666,0.00010155077538769386,64.19280242919922,0.006518828860994219,700000,700000,3157
205,0.5347821712493896,0.0,0.013484401628375053,0.0,10.0,0.009097283706068993,0.09097283706068993,1.0,2.2048903701943345e-05,2.2048903701943345e-05,1.0205102551275638,0.01448545977473259,0.014782560250352418,500.0,0.0008448841981589794,0.4224420990794897,0.00010205102551275638,64.30714416503906,0.006562610009838904,700000,700000,3157
206,0.5341336131095886,0.0,0.01349738147109747,0.0,10.0,0.009091178886592388,0.09091178886592388,1.0,2.1392723283497617e-05,2.1392723283497617e-05,1.0255127563781892,0.01432599313557148,0.014691488708314925,500.0,0.0008438065415248275,0.42190327076241374,0.00010255127563781891,64.41337585449219,0.006605673862016458,700000,700000,3154
207,0.5336334705352783,0.0,0.013509946875274181,0.0,10.0,0.009084528312087059,0.09084528312087059,1.0,2.076783675875049e-05,2.076783675875049e-05,1.0305152576288144,0.014300989918410778,0.01473738831011816,500.0,0.0008427633438259363,0.42138167191296816,0.00010305152576288145,64.5147933959961,0.0066483478937344655,700000,700000,3163
208,0.5331358313560486,0.0,0.013521898537874222,0.0,10.0,0.009077471680939198,0.09077471680939198,1.0,2.0236577256582677e-05,2.0236577256582677e-05,1.0355177588794398,0.014264114201068878,0.014770743569891234,500.0,0.0008417499484494328,0.4208749742247164,0.00010355177588794398,64.65511322021484,0.006695151794189331,700000,700000,3166
209,0.5328763723373413,0.0,0.013533084653317928,0.0,10.0,0.009070269763469696,0.09070269763469696,1.0,1.9712197172339074e-05,1.9712197172339074e-05,1.040520260130065,0.014450566843152046,0.01503610757066346,500.0,0.0008407605928368866,0.4203802964184433,0.00010405202601300651,64.75240325927734,0.006737618748339014,700000,700000,3168
210,0.5322656035423279,0.0,0.013543061912059784,0.0,10.0,0.009063036181032658,0.09063036181032658,1.0,1.9215269276173785e-05,1.9215269276173785e-05,1.0455227613806903,0.014320897869765759,0.014972824686248342,500.0,0.0008397811907343566,0.4198905953671783,0.00010455227613806903,64.58577728271484,0.006752590021054228,700000,700000,3186
211,0.5318402647972107,0.0,0.013552000746130943,0.0,10.0,0.009055953472852707,0.09055953472852707,1.0,1.8704386093304493e-05,1.8704386093304493e-05,1.0505252626313157,0.014347339980304241,0.01507224310086989,500.0,0.0008388079586438835,0.41940397932194173,0.00010505252626313157,64.59456634521484,0.006785822377436277,700000,700000,3210
212,0.5314875245094299,0.0,0.013560522347688675,0.0,10.0,0.009049156680703163,0.09049156680703163,1.0,1.8240451026940718e-05,1.8240451026940718e-05,1.055527763881941,0.014327455312013626,0.01512302686760818,500.0,0.0008378407219424844,0.4189203609712422,0.0001055527763881941,65.6956787109375,0.006934361284646229,700000,700000,3202
213,0.5310880541801453,0.0,0.013569111935794353,0.0,10.0,0.009042782709002495,0.09042782709002495,1.0,1.7782340364647098e-05,1.7782340364647098e-05,1.0605302651325663,0.01437730435281992,0.015247566397187709,500.0,0.0008368850685656071,0.41844253428280354,0.00010605302651325662,65.55514526367188,0.0069523215587285825,700000,700000,3203
214,0.5307362675666809,0.0,0.013578249141573906,0.0,10.0,0.00903671607375145,0.0903671607375145,1.0,1.7310525436187163e-05,1.7310525436187163e-05,1.0655327663831915,0.014444020576775074,0.015390577202866886,500.0,0.0008359294151887298,0.4179647075943649,0.00010655327663831915,65.66215515136719,0.006996517782511861,700000,700000,3190
215,0.5302872657775879,0.0,0.013589206151664257,0.0,10.0,0.009030433371663094,0.09030433371663094,1.0,1.6922193026402965e-05,1.6922193026402965e-05,1.070535267633817,0.014432040974497795,0.01545000884713621,500.0,0.0008349504205398262,0.4174752102699131,0.00010705352676338169,65.76913452148438,0.007040817802700178,700000,700000,3196
216,0.5294027328491211,0.0,0.013602182269096375,0.0,10.0,0.009023499675095081,0.09023499675095081,1.0,1.6595573470112868e-05,1.6595573470112868e-05,1.0755377688844423,0.014365983195602894,0.015451157514030128,500.0,0.0008339141495525837,0.41695707477629185,0.00010755377688844422,62.6933708190918,0.0067429088174610985,700000,700000,3206
217,0.5290525555610657,0.0,0.013615548610687256,0.0,10.0,0.009015955030918121,0.09015955030918121,1.0,1.6347952623618767e-05,1.6347952623618767e-05,1.0805402701350675,0.014492802321910858,0.015660056535931693,500.0,0.0008329085540026426,0.4164542770013213,0.00010805402701350675,62.583045959472656,0.006762350138692393,700000,700000,3210
218,0.5285808444023132,0.0,0.013628525659441948,0.0,10.0,0.009007588028907776,0.09007588028907776,1.0,1.6177609722944908e-05,1.6177609722944908e-05,1.0855427713856929,0.014505939558148384,0.01574681782950575,500.0,0.0008319431217387319,0.41597156086936593,0.00010855427713856929,62.369232177734375,0.006770446914741551,700000,700000,3206
219,0.5282993316650391,0.0,0.01363936997950077,0.0,10.0,0.008998504839837551,0.08998504839837551,1.0,1.6102192603284493e-05,1.6102192603284493e-05,1.090545272636318,0.014633355662226677,0.0159583368402472,500.0,0.0008310434059239924,0.4155217029619962,0.00010905452726363182,62.52000045776367,0.006818089094443462,700000,700000,3215
220,0.5276156067848206,0.0,0.013648653402924538,0.0,10.0,0.008988479152321815,0.08988479152321815,1.0,1.6139882063725963e-05,1.6139882063725963e-05,1.0955477738869435,0.014418723061680794,0.015796399952516728,500.0,0.0008301149937324226,0.4150574968662113,0.00010955477738869435,62.62450408935547,0.006860813604586718,700000,700000,3226
221,0.5273171067237854,0.0,0.013655759394168854,0.0,10.0,0.008977515622973442,0.08977515622973442,1.0,1.6253208741545677e-05,1.6253208741545677e-05,1.1005502751375689,0.014533245004713535,0.01599456678857918,500.0,0.0008292417624033988,0.4146208812016994,0.00011005502751375687,62.78937530517578,0.006910286426782727,700000,700000,3206
222,0.5269977450370789,0.0,0.013660645112395287,0.0,10.0,0.008965659886598587,0.08965659886598587,1.0,1.64239427249413e-05,1.64239427249413e-05,1.105552776388194,0.014617563225328922,0.016160487607792356,500.0,0.0008283709175884724,0.4141854587942362,0.0001105552776388194,63.124629974365234,0.0069787609926636905,700000,700000,3202
223,0.526464581489563,0.0,0.01366831548511982,0.0,10.0,0.008953214623034,0.08953214623034,1.0,1.6729676644899882e-05,1.6729676644899882e-05,1.1105552776388194,0.014567624777555466,0.016178152579376257,500.0,0.0008274661377072334,0.4137330688536167,0.00011105552776388194,63.07215881347656,0.007004511884238018,700000,700000,3220
224,0.5259829163551331,0.0,0.013677002862095833,0.0,10.0,0.00894075632095337,0.08940756320953369,1.0,1.7076998119591735e-05,1.7076998119591735e-05,1.1155577788894446,0.014552665874361992,0.01623433961972348,500.0,0.0008265841752290726,0.4132920876145363,0.00011155577788894447,63.03421401977539,0.0070318307785942535,700000,700000,3233
225,0.5255802869796753,0.0,0.013685299083590508,0.0,10.0,0.008928571827709675,0.08928571827709675,1.0,1.7486714568804018e-05,1.7486714568804018e-05,1.12056028014007,0.014558033086359501,0.016313153633539412,500.0,0.000825854018330574,0.412927009165287,0.00011205602801400701,62.79808044433594,0.007036903461496373,700000,700000,3241
226,0.5253345370292664,0.0,0.013692989945411682,0.0,10.0,0.008916927501559258,0.08916927501559258,1.0,1.7921149265021086e-05,1.7921149265021086e-05,1.1255627813906954,0.014604561030864716,0.016438350334890252,500.0,0.0008252251427620649,0.41261257138103247,0.00011255627813906954,63.047630310058594,0.007096406613188186,700000,700000,3259
227,0.5251235961914062,0.0,0.013699278235435486,0.0,10.0,0.008905882015824318,0.08905882015824318,1.0,1.8340811948291957e-05,1.8340811948291957e-05,1.1305652826413206,0.014642494730651379,0.016554296193732925,500.0,0.0008245721692219377,0.41228608461096883,0.00011305652826413207,63.73878479003906,0.007206085724136483,700000,700000,3261
228,0.5247777700424194,0.0,0.013703957200050354,0.0,10.0,0.00889537762850523,0.0889537762850523,1.0,1.874500412668567e-05,1.874500412668567e-05,1.135567783891946,0.014632891863584518,0.01661664058546116,500.0,0.0008238752488978207,0.41193762444891036,0.00011355677838919461,63.85298156738281,0.0072509388773366185,700000,700000,3240
229,0.524430513381958,0.0,0.013707145117223263,0.0,10.0,0.008885253220796585,0.08885253220796585,1.0,1.911254548758734e-05,1.911254548758734e-05,1.1405702851425712,0.0146692069247365,0.01673126152496209,500.0,0.0008231751271523535,0.41158756357617676,0.00011405702851425713,63.477455139160156,0.007240049910819667,700000,700000,3240
230,0.5240345001220703,0.0,0.013710188679397106,0.0,10.0,0.008875459432601929,0.08875459432601929,1.0,1.94008771359222e-05,1.94008771359222e-05,1.1455727863931966,0.014677153900265694,0.016813748089849145,500.0,0.0008225120836868882,0.4112560418434441,0.00011455727863931966,62.76971435546875,0.007190727657529937,700000,700000,3247
231,0.5235983729362488,0.0,0.013714766129851341,0.0,10.0,0.008865960873663425,0.08865960873663425,1.0,1.9587370843510143e-05,1.9587370843510143e-05,1.150575287643822,0.014561105519533157,0.016753648171548906,500.0,0.0008218829752877355,0.41094148764386773,0.0001150575287643822,62.786155700683594,0.007224019915536382,700000,700000,3250
232,0.5232669115066528,0.0,0.013721173629164696,0.0,10.0,0.008856932632625103,0.08856932632625103,1.0,1.973304279090371e-05,1.973304279090371e-05,1.1555777888944472,0.014528586529195309,0.016788911897169165,500.0,0.0008212647517211735,0.41063237586058676,0.00011555777888944473,62.79595947265625,0.007256561599891743,700000,700000,3251
