final_iter,final_total_loss,total_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points,human_scene_depth_num_human_vertices,human_scene_depth_num_projected_vertices,human_scene_depth_num_behind_scene_vertices
2000,1.2624486684799194,1.2624486684799194,20.0,0.00022712000645697117,0.004542400129139423,50.0,0.0020172137301415205,0.10086068650707603,1.0,0.0015675664180889726,0.0015675664180889726,10.0,0.00667312229052186,0.0667312229052186,10.0,0.013988637365400791,0.1398863736540079,800.0,0.001109451288357377,0.8875610306859016,0.001,61.29938888549805,0.061299388885498046,700000,700000,1557,10475,10475,191
