best_iter,best_total_loss,total_scaled,frame_loss_semantics,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
2162,15.263029098510742,15.263029098510742,diagnostic_local,20.0,0.2833685576915741,5.6673712730407715,0.0001,449.0771179199219,0.04490771144628525,0.0001,649.36279296875,0.06493628025054932,1000.0,4.215411172481254e-05,0.042154110968112946,1000.0,0.008188624866306782,8.18862533569336,1.0,0.0,0.0,4.324,0.004068661481142044,0.017592892050743103,1000.0,0.0012154795695096254,1.2154796123504639,438.076,5.013277041143738e-05,0.021961962804198265
