iter,total,cd3d,cd3d_raw,cd2d,scale_reg,t_reg,scale,tx,ty,tz
0,42.19544220,0.03870212,1.09214342,34933.26171875,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,3.32411623
1,42.10719299,0.03866554,1.07656085,34416.56640625,0.00002500,0.00007500,1.00501263,-0.00500000,-0.00500000,3.31911612
2,42.01823425,0.03862777,1.06112266,33904.66796875,0.00010002,0.00029997,1.01005137,-0.00999455,-0.01000112,3.31411362
3,41.92850876,0.03858876,1.04582679,33397.47656250,0.00022512,0.00067482,1.01511705,-0.01498010,-0.01500418,3.30910659
4,41.83795166,0.03854847,1.03067100,32894.87890625,0.00040038,0.00119941,1.02021122,-0.01995193,-0.02001002,3.30409312
5,41.74652863,0.03850684,1.01565230,32396.92187500,0.00062593,0.00187351,1.02533424,-0.02490544,-0.02501956,3.29907131
6,41.65416718,0.03846382,1.00077152,31903.43359375,0.00090193,0.00269680,1.03048766,-0.02983546,-0.03003375,3.29403949
7,41.56079483,0.03841935,0.98602521,31414.37890625,0.00122856,0.00366879,1.03567231,-0.03473559,-0.03505358,3.28899527
8,41.46636200,0.03837338,0.97141063,30929.70703125,0.00160607,0.00478882,1.04088962,-0.03959869,-0.04008011,3.28393722
9,41.37077713,0.03832584,0.95692551,30449.22656250,0.00203472,0.00605607,1.04614079,-0.04441762,-0.04511441,3.27886319
10,41.27396774,0.03827666,0.94256705,29972.89648438,0.00251486,0.00746959,1.05142701,-0.04918506,-0.05015762,3.27377105
11,41.17583847,0.03822577,0.92833298,29500.53906250,0.00304682,0.00902818,1.05674982,-0.05389258,-0.05521090,3.26865888
12,41.07632446,0.03817310,0.91422111,29032.10156250,0.00363101,0.01073024,1.06211042,-0.05852966,-0.06027545,3.26352429
13,40.97530365,0.03811854,0.90022540,28567.47460938,0.00426790,0.01257393,1.06751025,-0.06308566,-0.06535254,3.25836539
14,40.87269974,0.03806203,0.88634408,28106.52148438,0.00495797,0.01455707,1.07295108,-0.06754898,-0.07044344,3.25318003
15,40.76839066,0.03800346,0.87257451,27649.10351562,0.00570178,0.01667714,1.07843411,-0.07190692,-0.07554950,3.24796629
16,40.66225433,0.03794272,0.85890973,27195.08984375,0.00649992,0.01893101,1.08396113,-0.07614449,-0.08067206,3.24272180
17,40.55417252,0.03787971,0.84534800,26744.34960938,0.00735305,0.02131524,1.08953381,-0.08024637,-0.08581255,3.23744464
18,40.44400406,0.03781430,0.83188540,26296.70312500,0.00826184,0.02382590,1.09515357,-0.08419549,-0.09097237,3.23213220
19,40.33161545,0.03774638,0.81851703,25851.99414062,0.00922705,0.02645835,1.10082233,-0.08797240,-0.09615299,3.22678280
20,40.21683884,0.03767579,0.80523610,25410.12695312,0.01024946,0.02920803,1.10654175,-0.09155922,-0.10135591,3.22139359
21,40.09947586,0.03760236,0.79203725,24970.79492188,0.01132991,0.03206992,1.11231351,-0.09493650,-0.10658266,3.21596289
22,39.97935867,0.03752592,0.77891350,24533.90820312,0.01246931,0.03503865,1.11813939,-0.09808341,-0.11183481,3.21048856
23,39.85623169,0.03744626,0.76585448,24099.20507812,0.01366871,0.03810935,1.12402189,-0.10098223,-0.11711407,3.20496821
24,39.72990036,0.03736320,0.75285864,23666.46679688,0.01492915,0.04127768,1.12996304,-0.10361686,-0.12242212,3.19940042
25,39.60015869,0.03727654,0.73992521,23235.55078125,0.01625170,0.04453915,1.13596463,-0.10596918,-0.12776062,3.19378233
26,39.46675491,0.03718606,0.72704703,22806.27734375,0.01763750,0.04788999,1.14202869,-0.10802291,-0.13313128,3.18811226
27,39.32940292,0.03709148,0.71421909,22378.49609375,0.01908770,0.05132710,1.14815724,-0.10976266,-0.13853586,3.18238735
28,39.18785095,0.03699258,0.70143938,21952.02343750,0.02060353,0.05484895,1.15435219,-0.11117751,-0.14397614,3.17660570
29,39.04182053,0.03688906,0.68870491,21526.81054688,0.02218619,0.05845539,1.16061532,-0.11225925,-0.14945391,3.17076445
30,38.89097977,0.03678063,0.67601132,21102.67382812,0.02383697,0.06214760,1.16694856,-0.11300214,-0.15497102,3.16486144
31,38.73499680,0.03666694,0.66335529,20679.59765625,0.02555721,0.06592937,1.17335391,-0.11340820,-0.16052936,3.15889430
32,38.57353592,0.03654769,0.65073705,20257.47460938,0.02734826,0.06980608,1.17983317,-0.11348238,-0.16613084,3.15286088
33,38.40621948,0.03642249,0.63815218,19836.28320312,0.02921169,0.07378532,1.18638909,-0.11323587,-0.17177744,3.14675927
