frame_idx,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled,total_raw_local,total_scaled_local
0,20.0,4.690117566497065e-05,0.0009380234987474978,0.0001,29.21609878540039,0.0029216099064797163,0.0001,49.735870361328125,0.004973587114363909,1000.0,0.0,0.0,1000.0,0.0,0.0,1.9,0.0014174079988151789,0.0026930752210319042,1000.0,0.00017820674111135304,0.17820674180984497,198.1,0.0,0.0,78.95361328125,0.18973304331302643
1,20.0,2.2767670088796876e-05,0.00045535340905189514,0.0001,28.32987403869629,0.0028329873457551003,0.0001,49.79408264160156,0.004979408346116543,1000.0,6.364888918142242e-07,0.0006364888977259398,1000.0,4.0593249650555663e-07,0.0004059324855916202,1.9,0.0012810331536456943,0.0024339628871530294,1000.0,0.00017869607836473733,0.17869608104228973,198.1,1.9279423213447444e-06,0.0003819253761321306,78.12543487548828,0.19082213938236237
2,20.0,1.098895700124558e-05,0.00021977914730086923,0.0001,23.942604064941406,0.002394260372966528,0.0001,40.570274353027344,0.0040570273995399475,1000.0,4.0840168367139995e-06,0.004084016662091017,1000.0,2.2042506770958425e-06,0.0022042507771402597,1.9,0.0014726504450663924,0.002798035740852356,1000.0,0.0001794076815713197,0.17940768599510193,198.1,3.785134140343871e-06,0.0007498351042158902,64.51455688476562,0.19591489434242249
3,20.0,8.325295311806258e-06,0.00016650590987410396,0.0001,24.739164352416992,0.00247391639277339,0.0001,49.173805236816406,0.004917380400002003,1000.0,1.2138812962803058e-05,0.01213881280273199,1000.0,5.583734946412733e-06,0.005583734717220068,1.9,0.0016305617755278945,0.0030980673618614674,1000.0,0.0001789398811524734,0.17893987894058228,198.1,4.2516112443991005e-06,0.0008422441896982491,73.9148178100586,0.20816053450107574
4,20.0,1.0474986083863769e-05,0.00020949971803929657,0.0001,26.856361389160156,0.0026856360491365194,0.0001,51.403839111328125,0.00514038372784853,1000.0,2.961821337521542e-05,0.029618212953209877,1000.0,4.980112862540409e-06,0.004980112891644239,1.9,0.001943406299687922,0.0036924718879163265,1000.0,0.00017942073463927954,0.17942073941230774,198.1,7.438074135279749e-06,0.0014734825817868114,78.26238250732422,0.2272205352783203
5,20.0,1.3344087165023666e-05,0.0002668817469384521,0.0001,21.158008575439453,0.002115800743922591,0.0001,42.97113037109375,0.004297113046050072,1000.0,3.3543361496413127e-05,0.033543363213539124,1000.0,1.7572387150721624e-05,0.01757238805294037,1.9,0.0021426924504339695,0.004071115516126156,1000.0,0.00018057414854411036,0.18057414889335632,198.1,1.4757359167560935e-05,0.002923432970419526,64.13153839111328,0.245364248752594
6,20.0,1.4705858120578341e-05,0.00029411716968752444,0.0001,24.118627548217773,0.002411862602457404,0.0001,51.04612731933594,0.005104612559080124,1000.0,5.437678555608727e-05,0.05437678471207619,1000.0,1.1225356502109207e-05,0.011225356720387936,1.9,0.0022060007322579622,0.004191401414573193,1000.0,0.00018192510469816625,0.18192510306835175,198.1,8.602232810517307e-06,0.0017041023820638657,75.16722869873047,0.2612333297729492
7,20.0,1.4600980648538098e-05,0.0002920196275226772,0.0001,31.624853134155273,0.0031624853145331144,0.0001,52.237098693847656,0.005223709624260664,1000.0,5.864952981937677e-05,0.05864952877163887,1000.0,1.5696670743636787e-05,0.01569667086005211,1.9,0.002330478746443987,0.0044279093854129314,1000.0,0.00018182085477747023,0.1818208545446396,198.1,3.492269570415374e-06,0.0006918185972608626,83.86455535888672,0.2699649930000305
8,20.0,1.2063914255122654e-05,0.0002412782923784107,0.0001,29.992521286010742,0.002999251941218972,0.0001,51.185455322265625,0.005118545610457659,1000.0,6.246172415558249e-05,0.062461722642183304,1000.0,1.5327357687056065e-05,0.015327357687056065,1.9,0.0022154091857373714,0.004209277220070362,1000.0,0.0001816570438677445,0.18165704607963562,198.1,2.9018922305112937e-06,0.0005748648545704782,81.18045806884766,0.2725893557071686
9,20.0,9.143152965407353e-06,0.00018286306294612586,0.0001,33.253013610839844,0.0033253012225031853,0.0001,51.359710693359375,0.005135971121490002,1000.0,6.190678686834872e-05,0.06190678849816322,1000.0,1.2312932085478678e-05,0.012312931939959526,1.9,0.002220143796876073,0.00421827333047986,1000.0,0.0001800362952053547,0.1800362914800644,198.1,3.7803447412443347e-06,0.0007488863193430007,84.6152114868164,0.2678672969341278
