iter,total,cd3d,cd3d_raw,cd2d,scale_reg,t_reg,scale,tx,ty,tz
0,37.46659851,0.03746548,0.76894921,11.19996834,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000
1,37.24846649,0.03724740,0.73571038,10.62228107,0.00002500,0.00007500,1.00501263,0.00500000,-0.00500000,0.00500000
2,37.00682831,0.03700577,0.70310891,10.52089596,0.00010014,0.00029942,1.01005709,0.00995745,-0.01000663,0.01000676
3,36.73856354,0.03673749,0.67113304,10.74300003,0.00022575,0.00067023,1.01513827,0.01479062,-0.01502413,0.01502478
4,36.43994522,0.03643879,0.63975388,11.58797932,0.00040235,0.00117871,1.02026117,0.01934168,-0.02005658,0.02005849
5,36.10659790,0.03610535,0.60894948,12.51598930,0.00063064,0.00180450,1.02543044,0.02331193,-0.02510839,0.02511225
6,35.73360825,0.03573226,0.57871020,13.47186470,0.00091147,0.00251587,1.03065097,0.02633076,-0.03018450,0.03019035
7,35.31509399,0.03531369,0.54901749,14.01461411,0.00124589,0.00327435,1.03592753,0.02798566,-0.03528852,0.03529693
8,34.84439468,0.03484299,0.51986265,13.99736404,0.00163508,0.00407068,1.04126489,0.02831015,-0.04042449,0.04043601
9,34.31388092,0.03431253,0.49124339,13.47247887,0.00208039,0.00491142,1.04666746,0.02742283,-0.04559612,0.04561144
10,33.71496201,0.03371368,0.46316406,12.70932293,0.00258330,0.00582253,1.05214012,0.02564722,-0.05080722,0.05082692
11,33.03802109,0.03303681,0.43563709,12.02164555,0.00314546,0.00682754,1.05768704,0.02321734,-0.05606125,0.05608595
12,32.27224731,0.03227109,0.40867460,11.49827099,0.00376864,0.00795015,1.06331277,0.02039415,-0.06136178,0.06139185
13,31.40595055,0.03140482,0.38229695,11.13761425,0.00445472,0.00921150,1.06902146,0.01748402,-0.06671240,0.06674777
14,30.42628098,0.03042516,0.35651740,11.04538536,0.00520574,0.01062567,1.07481742,0.01477872,-0.07211570,0.07215670
15,29.32035446,0.02931920,0.33136317,11.35310364,0.00602385,0.01219990,1.08070481,0.01253243,-0.07757413,0.07762146
16,28.07538986,0.02807417,0.30685914,12.02611446,0.00691133,0.01393967,1.08668792,0.01107787,-0.08308973,0.08314474
17,26.67948341,0.02667815,0.28302553,13.09345818,0.00787058,0.01584500,1.09277058,0.01053872,-0.08866281,0.08872905
