node_a,node_b,min_distance_m,max_distance_m,mean_distance_m,ncs,mean_penetration_m,max_penetration_m
"person 1, left hand",target object,0.2554883599263351,0.35880637620636396,0.30455478771130556,0.999665,0.008088168832204567,0.01260016082294384
"person 1, right hand",target object,0.21016373376034803,0.349605400844012,0.2680923471784903,0.999665,0.008088168832204567,0.01260016082294384
"person 1, left foot",floor,0.0014942809258627712,0.028824191078130293,0.009927047724598096,0.999665,0.008088168832204567,0.01260016082294384
"person 1, right foot",floor,0.008983263037975057,0.050780389314782716,0.026953474137478468,0.999665,0.008088168832204567,0.01260016082294384
