iter,stage,total,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points,human_scene_depth_num_human_vertices,human_scene_depth_num_projected_vertices,human_scene_depth_num_behind_scene_vertices
11,rigid,34.27008819580078,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,2.505385418771766e-05,2.505385418771766e-05,60.0,0.0027796158101409674,0.16677694860845804,30.0,0.0644763633608818,1.9342909008264542,800.0,0.04021124541759491,32.16899633407593,0.0,0.0,0.0,700000,700000,131,10475,10270,710
12,rigid,34.18587112426758,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,3.0384968340513296e-05,3.0384968340513296e-05,60.0,0.00284095318056643,0.1704571908339858,30.0,0.06411152333021164,1.9233456999063492,800.0,0.04011504724621773,32.09203779697418,0.0,0.0,0.0,700000,700000,130,10475,10275,707
13,rigid,34.09772491455078,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,3.625818862929009e-05,3.625818862929009e-05,60.0,0.0028563737869262695,0.17138242721557617,30.0,0.0636274591088295,1.908823773264885,800.0,0.040021851658821106,32.017481327056885,0.0,0.0,0.0,700000,700000,138,10475,10278,708
14,rigid,34.01178741455078,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,4.2619372834451497e-05,4.2619372834451497e-05,60.0,0.0026861298829317093,0.16116779297590256,30.0,0.06350794434547424,1.9052383303642273,800.0,0.03993167355656624,31.94533884525299,0.0,0.0,0.0,700000,700000,137,10475,10269,705
15,rigid,33.9345817565918,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,4.956045449944213e-05,4.956045449944213e-05,60.0,0.0026818059850484133,0.1609083591029048,30.0,0.06324195861816406,1.8972587585449219,800.0,0.039845455437898636,31.87636435031891,0.0,0.0,0.0,700000,700000,128,10475,10248,704
16,rigid,33.87894821166992,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,5.702494308934547e-05,5.702494308934547e-05,60.0,0.003025163197889924,0.18150979187339544,30.0,0.06286653876304626,1.885996162891388,800.0,0.03976423293352127,31.811386346817017,0.0,0.0,0.0,700000,700000,131,10475,10258,703
17,rigid,33.789207458496094,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,6.512641266454011e-05,6.512641266454011e-05,60.0,0.0025582225061953068,0.1534933503717184,30.0,0.06288009136915207,1.886402741074562,800.0,0.03968655690550804,31.749245524406433,0.0,0.0,0.0,700000,700000,131,10475,10260,698
18,rigid,33.72356033325195,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,7.36851870897226e-05,7.36851870897226e-05,60.0,0.002617071382701397,0.15702428296208382,30.0,0.06258735060691833,1.87762051820755,800.0,0.039611052721738815,31.688842177391052,0.0,0.0,0.0,700000,700000,123,10475,10277,695
19,rigid,33.66201400756836,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,8.298580360133201e-05,8.298580360133201e-05,60.0,0.0027283350937068462,0.16370010562241077,30.0,0.062246400862932205,1.8673920258879662,800.0,0.03953854739665985,31.63083791732788,0.0,0.0,0.0,700000,700000,121,10475,10269,693
20,rigid,33.618202209472656,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,9.283905092161149e-05,9.283905092161149e-05,60.0,0.0031759855337440968,0.1905591320246458,30.0,0.06171203777194023,1.851361133158207,800.0,0.039470233023166656,31.576186418533325,0.0,0.0,0.0,700000,700000,121,10475,10274,693
21,rigid,33.53666687011719,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.00010338799620512873,0.00010338799620512873,60.0,0.003106218995526433,0.18637313973158598,30.0,0.06088006868958473,1.826402060687542,800.0,0.0394047349691391,31.52378797531128,0.0,0.0,0.0,700000,700000,119,10475,10265,696
22,rigid,33.456050872802734,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.00011460493988124654,0.00011460493988124654,60.0,0.002779549453407526,0.16677296720445156,30.0,0.06049656867980957,1.814897060394287,800.0,0.039342835545539856,31.474268436431885,0.0,0.0,0.0,700000,700000,118,10475,10259,694
23,rigid,33.42393112182617,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.00012645221431739628,0.00012645221431739628,60.0,0.003385721705853939,0.20314330235123634,30.0,0.059785451740026474,1.7935635522007942,800.0,0.0392838716506958,31.42709732055664,0.0,0.0,0.0,700000,700000,120,10475,10255,695
24,rigid,33.39445877075195,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.00013899272016715258,0.00013899272016715258,60.0,0.0037097400054335594,0.22258440032601357,30.0,0.0596308708190918,1.788926124572754,800.0,0.03922851011157036,31.382808089256287,0.0,0.0,0.0,700000,700000,116,10475,10244,689
25,rigid,33.35929489135742,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.00015212602738756686,0.00015212602738756686,60.0,0.003958981018513441,0.23753886111080647,30.0,0.059383176267147064,1.781495288014412,800.0,0.039175134152173996,31.340107321739197,0.0,0.0,0.0,700000,700000,122,10475,10249,683
26,rigid,33.267738342285156,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.00016597300418652594,0.00016597300418652594,60.0,0.0031603039242327213,0.18961823545396328,30.0,0.05929245427250862,1.7787736281752586,800.0,0.03912397474050522,31.299179792404175,0.0,0.0,0.0,700000,700000,124,10475,10238,677
27,rigid,33.20924758911133,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.00018048610945697874,0.00018048610945697874,60.0,0.003237588331103325,0.1942552998661995,30.0,0.0585193932056427,1.755581796169281,800.0,0.03907403722405434,31.25922977924347,0.0,0.0,0.0,700000,700000,135,10475,10235,679
28,rigid,33.16288757324219,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.00019567307026591152,0.00019567307026591152,60.0,0.0032621489372104406,0.19572893623262644,30.0,0.05823111534118652,1.7469334602355957,800.0,0.03902503475546837,31.220027804374695,0.0,0.0,0.0,700000,700000,133,10475,10240,675
29,rigid,33.112220764160156,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.00021160994947422296,0.00021160994947422296,60.0,0.0031147331465035677,0.18688398879021406,30.0,0.05812515318393707,1.7437545955181122,800.0,0.03897671401500702,31.181371212005615,0.0,0.0,0.0,700000,700000,131,10475,10258,669
30,rigid,33.06520462036133,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.00022824155166745186,0.00022824155166745186,60.0,0.003002955811098218,0.18017734866589308,30.0,0.058022432029247284,1.7406729608774185,800.0,0.03893015906214714,31.144127249717712,0.0,0.0,0.0,700000,700000,126,10475,10266,663
31,rigid,33.03360366821289,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0002455023059155792,0.0002455023059155792,60.0,0.003070194274187088,0.18421165645122528,30.0,0.058017879724502563,1.740536391735077,800.0,0.03888576105237007,31.108608841896057,0.0,0.0,0.0,700000,700000,125,10475,10267,656
32,rigid,32.98680877685547,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.00026354449801146984,0.00026354449801146984,60.0,0.0030259930063039064,0.1815595803782344,30.0,0.05768042057752609,1.7304126173257828,800.0,0.03884321451187134,31.07457160949707,0.0,0.0,0.0,700000,700000,114,10475,10271,653
33,rigid,32.94779586791992,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0002822263340931386,0.0002822263340931386,60.0,0.0028560676146298647,0.17136405687779188,30.0,0.057785648852586746,1.7335694655776024,800.0,0.03880322352051735,31.04257881641388,0.0,0.0,0.0,700000,700000,125,10475,10269,645
34,rigid,32.91754150390625,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0003018739225808531,0.0003018739225808531,60.0,0.0029128564056009054,0.17477138433605433,30.0,0.05766270309686661,1.7298810929059982,800.0,0.03876573592424393,31.01258873939514,0.0,0.0,0.0,700000,700000,107,10475,10286,640
35,rigid,32.89073944091797,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0003222668310627341,0.0003222668310627341,60.0,0.0030319495126605034,0.1819169707596302,30.0,0.05739891901612282,1.7219675704836845,800.0,0.038733165711164474,30.98653256893158,0.0,0.0,0.0,700000,700000,112,10475,10318,636
36,rigid,32.84860610961914,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.00034384828177280724,0.00034384828177280724,60.0,0.0026924225967377424,0.16154535580426455,30.0,0.05744343623518944,1.7233030870556831,800.0,0.038704268634319305,30.963414907455444,0.0,0.0,0.0,700000,700000,107,10475,10331,628
37,rigid,32.836708068847656,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.00036630869726650417,0.00036630869726650417,60.0,0.0027375270146876574,0.16425162088125944,30.0,0.057650089263916016,1.7295026779174805,800.0,0.038678236305713654,30.942589044570923,0.0,0.0,0.0,700000,700000,101,10475,10339,618
38,rigid,32.81796646118164,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.00038957232027314603,0.00038957232027314603,60.0,0.0027309267316013575,0.16385560389608145,30.0,0.0576738640666008,1.730215921998024,800.0,0.0386543832719326,30.92350661754608,0.0,0.0,0.0,700000,700000,109,10475,10337,610
39,rigid,32.80866622924805,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0004134566115681082,0.0004134566115681082,60.0,0.003041194984689355,0.1824716990813613,30.0,0.057314205914735794,1.7194261774420738,800.0,0.038632944226264954,30.906355381011963,0.0,0.0,0.0,700000,700000,103,10475,10334,606
40,rigid,32.78765869140625,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0004383461782708764,0.0004383461782708764,60.0,0.002694627270102501,0.16167763620615005,30.0,0.057804860174655914,1.7341458052396774,800.0,0.038614243268966675,30.89139461517334,0.0,0.0,0.0,700000,700000,94,10475,10349,593
41,rigid,32.77846145629883,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.00046386211761273444,0.00046386211761273444,60.0,0.0026553981006145477,0.15932388603687286,30.0,0.058023419231176376,1.7407025769352913,800.0,0.0385974645614624,30.877971649169922,0.0,0.0,0.0,700000,700000,97,10475,10348,583
42,rigid,32.756805419921875,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0004902036744169891,0.0004902036744169891,60.0,0.0024066567420959473,0.14439940452575684,30.0,0.058191969990730286,1.7457590997219086,800.0,0.0385826975107193,30.86615800857544,0.0,0.0,0.0,700000,700000,100,10475,10350,574
43,rigid,32.74860763549805,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0005176998092792928,0.0005176998092792928,60.0,0.0025116533506661654,0.15069920103996992,30.0,0.05802540108561516,1.7407620325684547,800.0,0.03857078775763512,30.856630206108093,0.0,0.0,0.0,700000,700000,101,10475,10357,568
44,rigid,32.75225830078125,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0005470433388836682,0.0005470433388836682,60.0,0.0026633660309016705,0.15980196185410023,30.0,0.058100007474422455,1.7430002242326736,800.0,0.0385611355304718,30.84890842437744,0.0,0.0,0.0,700000,700000,93,10475,10358,559
45,rigid,32.74863052368164,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0005777595215477049,0.0005777595215477049,60.0,0.0026719525922089815,0.1603171555325389,30.0,0.058129992336034775,1.7438997700810432,800.0,0.03855479508638382,30.843836069107056,0.0,0.0,0.0,700000,700000,91,10475,10360,550
46,rigid,32.77029037475586,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.000610241899266839,0.000610241899266839,60.0,0.0029652935918420553,0.17791761551052332,30.0,0.058369506150484085,1.7510851845145226,800.0,0.03855084627866745,30.84067702293396,0.0,0.0,0.0,700000,700000,85,10475,10358,539
47,rigid,32.78731155395508,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0006443271995522082,0.0006443271995522082,60.0,0.0034899443853646517,0.2093966631218791,30.0,0.05793549492955208,1.7380648478865623,800.0,0.03854900598526001,30.839204788208008,0.0,0.0,0.0,700000,700000,71,10475,10355,534
48,rigid,32.767669677734375,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0006792163476347923,0.0006792163476347923,60.0,0.003060509217903018,0.18363055307418108,30.0,0.058106549084186554,1.7431964725255966,800.0,0.038550205528736115,30.84016442298889,0.0,0.0,0.0,700000,700000,81,10475,10349,523
49,rigid,32.773292541503906,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0007154018967412412,0.0007154018967412412,60.0,0.0030134902335703373,0.18080941401422024,30.0,0.05827627331018448,1.7482881993055344,800.0,0.038554348051548004,30.843478441238403,0.0,0.0,0.0,700000,700000,78,10475,10342,512
50,rigid,32.7973747253418,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0007523977546952665,0.0007523977546952665,60.0,0.0032592499628663063,0.19555499777197838,30.0,0.0584082268178463,1.752246804535389,800.0,0.03856102377176285,30.84881901741028,0.0,0.0,0.0,700000,700000,67,10475,10335,501
51,rigid,32.830284118652344,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.000790590129327029,0.000790590129327029,60.0,0.003853159723803401,0.23118958342820406,30.0,0.05806165561079979,1.7418496683239937,800.0,0.03857056796550751,30.856454372406006,0.0,0.0,0.0,700000,700000,64,10475,10338,494
52,rigid,32.77546310424805,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0008305393857881427,0.0008305393857881427,60.0,0.0032004232052713633,0.1920253923162818,30.0,0.05722886323928833,1.71686589717865,800.0,0.038582175970077515,30.86574077606201,0.0,0.0,0.0,700000,700000,67,10475,10337,491
53,rigid,32.743106842041016,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0008718890021555126,0.0008718890021555126,60.0,0.002985223662108183,0.17911341972649097,30.0,0.056168075650930405,1.6850422695279121,800.0,0.03859759867191315,30.878078937530518,0.0,0.0,0.0,700000,700000,79,10475,10327,488
54,rigid,32.76410675048828,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0009142429917119443,0.0009142429917119443,60.0,0.0035314557608217,0.211887345649302,30.0,0.05528196319937706,1.6584588959813118,800.0,0.038616057485342026,30.89284598827362,0.0,0.0,0.0,700000,700000,82,10475,10324,482
55,rigid,32.7486457824707,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0009565851069055498,0.0009565851069055498,60.0,0.0032922199461609125,0.19753319676965475,30.0,0.05466286465525627,1.6398859396576881,800.0,0.038637835532426834,30.910268425941467,0.0,0.0,0.0,700000,700000,82,10475,10324,472
56,rigid,32.8013801574707,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.000999737181700766,0.000999737181700766,60.0,0.004239237867295742,0.2543542720377445,30.0,0.05384286865592003,1.6152860596776009,800.0,0.03866342455148697,30.930739641189575,0.0,0.0,0.0,700000,700000,86,10475,10314,464
57,rigid,32.811492919921875,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0010426287772133946,0.0010426287772133946,60.0,0.0045280782505869865,0.2716846950352192,30.0,0.05275962874293327,1.5827888622879982,800.0,0.03869497403502464,30.955979228019714,0.0,0.0,0.0,700000,700000,101,10475,10297,457
58,rigid,32.8128547668457,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0010858020978048444,0.0010858020978048444,60.0,0.004462870769202709,0.26777224615216255,30.0,0.05208916217088699,1.5626748651266098,800.0,0.03872665390372276,30.98132312297821,0.0,0.0,0.0,700000,700000,103,10475,10299,447
59,rigid,32.774654388427734,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0011296938173472881,0.0011296938173472881,60.0,0.003935119602829218,0.23610717616975307,30.0,0.05103030428290367,1.5309091284871101,800.0,0.038758136332035065,31.00650906562805,0.0,0.0,0.0,700000,700000,103,10475,10292,442
60,rigid,32.83494567871094,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.001174615928903222,0.001174615928903222,60.0,0.004944370593875647,0.2966622356325388,30.0,0.05022123083472252,1.5066369250416756,800.0,0.0387880876660347,31.03047013282776,0.0,0.0,0.0,700000,700000,111,10475,10284,436
61,rigid,32.78439712524414,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0012207418913021684,0.0012207418913021684,60.0,0.003984084352850914,0.23904506117105484,30.0,0.04973015561699867,1.4919046685099602,800.0,0.03881528228521347,31.052225828170776,0.0,0.0,0.0,700000,700000,105,10475,10283,429
62,rigid,32.817508697509766,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0012684245593845844,0.0012684245593845844,60.0,0.00449543260037899,0.2697259560227394,30.0,0.049141399562358856,1.4742419868707657,800.0,0.038840338587760925,31.07227087020874,0.0,0.0,0.0,700000,700000,98,10475,10290,424
63,rigid,32.768089294433594,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0013182134134694934,0.0013182134134694934,60.0,0.0036531121004372835,0.219186726026237,30.0,0.0485338494181633,1.456015482544899,800.0,0.038864459842443466,31.091567873954773,0.0,0.0,0.0,700000,700000,98,10475,10301,420
64,rigid,32.793460845947266,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0013696551322937012,0.0013696551322937012,60.0,0.0037719972897320986,0.22631983738392591,30.0,0.04850370064377785,1.4551110193133354,800.0,0.03888832405209541,31.11065924167633,0.0,0.0,0.0,700000,700000,93,10475,10306,412
65,rigid,32.77975845336914,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0014226128114387393,0.0014226128114387393,60.0,0.003409238066524267,0.20455428399145603,30.0,0.04808042570948601,1.4424127712845802,800.0,0.038914211094379425,31.13136887550354,0.0,0.0,0.0,700000,700000,87,10475,10320,408
66,rigid,32.809661865234375,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0014765746891498566,0.0014765746891498566,60.0,0.0036080055870115757,0.21648033522069454,30.0,0.04791990667581558,1.4375972002744675,800.0,0.03894263505935669,31.15410804748535,0.0,0.0,0.0,700000,700000,82,10475,10331,401
67,rigid,32.82175064086914,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0015313574112951756,0.0015313574112951756,60.0,0.0035796670708805323,0.21478002425283194,30.0,0.04750252887606621,1.4250758662819862,800.0,0.03897545486688614,31.18036389350891,0.0,0.0,0.0,700000,700000,74,10475,10330,395
68,rigid,32.80923843383789,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0015860163839533925,0.0015860163839533925,60.0,0.0030864146538078785,0.1851848792284727,30.0,0.047070831060409546,1.4121249318122864,800.0,0.039012931287288666,31.210345029830933,0.0,0.0,0.0,700000,700000,66,10475,10331,388
69,rigid,32.8507080078125,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0016416338039562106,0.0016416338039562106,60.0,0.0034564658999443054,0.20738795399665833,30.0,0.04668377339839935,1.4005132019519806,800.0,0.03905145823955536,31.241166591644287,0.0,0.0,0.0,700000,700000,73,10475,10328,381
70,rigid,32.872554779052734,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0017007245915010571,0.0017007245915010571,60.0,0.003433916950598359,0.20603501703590155,30.0,0.046590689569711685,1.3977206870913506,800.0,0.039083871990442276,31.26709759235382,0.0,0.0,0.0,700000,700000,77,10475,10325,373
71,rigid,32.86563491821289,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0017638159915804863,0.0017638159915804863,60.0,0.003172144293785095,0.1903286576271057,30.0,0.046314582228660583,1.3894374668598175,800.0,0.0391051284968853,31.28410279750824,0.0,0.0,0.0,700000,700000,78,10475,10326,369
72,rigid,32.874427795410156,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0018318707589060068,0.0018318707589060068,60.0,0.0032715597189962864,0.19629358313977718,30.0,0.04608232155442238,1.3824696466326714,800.0,0.03911729156970978,31.293833255767822,0.0,0.0,0.0,700000,700000,76,10475,10317,367
73,rigid,32.88313293457031,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.001903875032439828,0.001903875032439828,60.0,0.0035156928934156895,0.21094157360494137,30.0,0.04579305648803711,1.3737916946411133,800.0,0.0391206219792366,31.296497583389282,0.0,0.0,0.0,700000,700000,69,10475,10323,368
74,rigid,32.90763854980469,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0019781021401286125,0.0019781021401286125,60.0,0.003979112487286329,0.23874674923717976,30.0,0.045704323798418045,1.3711297139525414,800.0,0.03911973163485527,31.295785307884216,0.0,0.0,0.0,700000,700000,57,10475,10320,369
75,rigid,32.94137191772461,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.002053536009043455,0.002053536009043455,60.0,0.004476737231016159,0.26860423386096954,30.0,0.045923467725515366,1.377704031765461,800.0,0.0391162633895874,31.293010711669922,0.0,0.0,0.0,700000,700000,53,10475,10318,368
76,rigid,32.90224075317383,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.002131247892975807,0.002131247892975807,60.0,0.003802307415753603,0.22813844494521618,30.0,0.04610466957092285,1.3831400871276855,800.0,0.03911103680729866,31.288829445838928,0.0,0.0,0.0,700000,700000,54,10475,10314,367
77,rigid,32.90647506713867,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.0022115064784884453,0.0022115064784884453,60.0,0.003914402332156897,0.2348641399294138,30.0,0.04618452489376068,1.3855357468128204,800.0,0.03910483047366142,31.283864378929138,0.0,0.0,0.0,700000,700000,49,10475,10311,367
78,rigid,32.88631057739258,100.0,4.440892098500626e-16,4.440892098500626e-14,250.0,0.0,0.0,1.0,0.00229572132229805,0.00229572132229805,60.0,0.0035076600033789873,0.21045960020273924,30.0,0.046540118753910065,1.396203562617302,800.0,0.03909669071435928,31.277352571487427,0.0,0.0,0.0,700000,700000,52,10475,10312,366
