final_iter,final_total_loss,total_scaled,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points,human_scene_depth_num_human_vertices,human_scene_depth_num_projected_vertices,human_scene_depth_num_behind_scene_vertices
2000,3.590526580810547,3.590526580810547,100.0,0.0003829834167845547,0.03829834167845547,250.0,0.003237238386645913,0.8093095966614783,1.0,7.324268517550081e-05,7.324268517550081e-05,60.0,0.0035925793927162886,0.21555476356297731,30.0,0.0008388273417949677,0.02516482025384903,800.0,0.003067716723307967,2.4541733786463737,0.001,47.95243835449219,0.047952438354492186,700000,700000,257,10475,10390,1
