node_a,node_b,min_distance_m,max_distance_m,mean_distance_m,ncs,mean_penetration_m,max_penetration_m
human.left_hand,lower cabinet,0.005310861859470606,0.05372457951307297,0.02436598762869835,0.9997014285714285,0.015703348442912102,0.03567492961883545
human.right_hand,lower cabinet,0.14734041690826416,0.28294670581817627,0.19579368829727173,0.9997014285714285,0.015703348442912102,0.03567492961883545
human.left_foot,floor,0.001308046979829669,0.06494013965129852,0.0343305766582489,0.9997014285714285,0.015703348442912102,0.03567492961883545
human.right_foot,floor,0.33399927616119385,0.5267732739448547,0.4421544671058655,0.9997014285714285,0.015703348442912102,0.03567492961883545
