final_iter,final_total_loss,total_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
2000,0.4467402398586273,0.4467402398586273,20.0,0.00015153383719734848,0.0030306767439469695,50.0,0.0011104386067017913,0.055521930335089564,1.0,7.714937964919955e-05,7.714937964919955e-05,10.0,0.00806211307644844,0.0806211307644844,500.0,0.0005201612366363406,0.2600806183181703,0.001,47.40873336791992,0.047408733367919925,700000,700000,199
