node_a,node_b,min_distance_m,max_distance_m,mean_distance_m,ncs,mean_penetration_m,max_penetration_m
"person 1, left hand",target object 2,0.03286254244853434,0.14054674701765493,0.06539926400724187,0.999885,0.0071438330723892956,0.011247783763418789
"person 1, left foot",target object 1,0.0012421696984574824,0.12448445386256662,0.046255207770483524,0.999885,0.0071438330723892956,0.011247783763418789
"person 1, right foot",floor,0.340027349815058,0.4254580563922797,0.37236370083275466,0.999885,0.0071438330723892956,0.011247783763418789
