iter,total,corr,reproj,scale_reg,t_reg,scale,tx,ty,tz
84,0.04229023,0.04208146,111.63463593,0.11029427,0.09848358,1.39390039,0.01013292,0.03593344,0.31159219
85,0.03915345,0.03894246,111.56933594,0.11157115,0.09941238,1.39657474,0.00981302,0.03538432,0.31315178
86,0.03625834,0.03604521,111.55139923,0.11281560,0.10031474,1.39917159,0.00950771,0.03485036,0.31465822
87,0.03359132,0.03337610,111.57453156,0.11402731,0.10119049,1.40169084,0.00922154,0.03432948,0.31611222
88,0.03113865,0.03092140,111.63291931,0.11520597,0.10203947,1.40413308,0.00895800,0.03381985,0.31751448
89,0.02888760,0.02866838,111.72065735,0.11635135,0.10286161,1.40649831,0.00871930,0.03331989,0.31886575
90,0.02682535,0.02660423,111.83338165,0.11746329,0.10365681,1.40878725,0.00850644,0.03282827,0.32016677
91,0.02493990,0.02471693,111.96659088,0.11854167,0.10442509,1.41100025,0.00831919,0.03234388,0.32141834
92,0.02321954,0.02299478,112.11689758,0.11958645,0.10516647,1.41313803,0.00815623,0.03186585,0.32262132
93,0.02165307,0.02142659,112.28170776,0.12059764,0.10588104,1.41520119,0.00801525,0.03139357,0.32377651
94,0.02022973,0.02000159,112.45852661,0.12157530,0.10656891,1.41719067,0.00789325,0.03092659,0.32488483
95,0.01893932,0.01870957,112.64610291,0.12251955,0.10723028,1.41910720,0.00778669,0.03046469,0.32594717
96,0.01777205,0.01754075,112.84304047,0.12343056,0.10786538,1.42095172,0.00769174,0.03000783,0.32696444
97,0.01671870,0.01648591,113.04840851,0.12430856,0.10847445,1.42272520,0.00760458,0.02955613,0.32793757
98,0.01577033,0.01553611,113.26189423,0.12515384,0.10905781,1.42442882,0.00752156,0.02910986,0.32886752
99,0.01491873,0.01468314,113.48248291,0.12596668,0.10961583,1.42606354,0.00743941,0.02866942,0.32975528
100,0.01415591,0.01391901,113.71024323,0.12674750,0.11014889,1.42763066,0.00735542,0.02823533,0.33060181
101,0.01347454,0.01323638,113.94431305,0.12749669,0.11065745,1.42913127,0.00726754,0.02780817,0.33140811
102,0.01286753,0.01262818,114.18434906,0.12821469,0.11114199,1.43056691,0.00717445,0.02738862,0.33217523
103,0.01232837,0.01208786,114.42962646,0.12890203,0.11160300,1.43193877,0.00707553,0.02697740,0.33290413
104,0.01185094,0.01160934,114.67938232,0.12955922,0.11204105,1.43324828,0.00697092,0.02657525,0.33359587
105,0.01142951,0.01118687,114.93277740,0.13018683,0.11245669,1.43449688,0.00686137,0.02618294,0.33425149
106,0.01105881,0.01081517,115.18865204,0.13078545,0.11285050,1.43568587,0.00674816,0.02580123,0.33487201
107,0.01073376,0.01048919,115.44561005,0.13135570,0.11322311,1.43681717,0.00663298,0.02543086,0.33545846
108,0.01044995,0.01020448,115.70278931,0.13189822,0.11357510,1.43789172,0.00651777,0.02507254,0.33601189
109,0.01020300,0.00995668,115.95830536,0.13241372,0.11390713,1.43891168,0.00640459,0.02472694,0.33653334
110,0.00998912,0.00974199,116.21062469,0.13290285,0.11421981,1.43987811,0.00629546,0.02439465,0.33702385
111,0.00980465,0.00955677,116.45827484,0.13336633,0.11451376,1.44079292,0.00619221,0.02407622,0.33748445
112,0.00964635,0.00939776,116.69983673,0.13380490,0.11478962,1.44165754,0.00609642,0.02377212,0.33791617
113,0.00951119,0.00926192,116.93357086,0.13421929,0.11504798,1.44247377,0.00600929,0.02348272,0.33832002
114,0.00939643,0.00914653,117.15838623,0.13461025,0.11528947,1.44324315,0.00593159,0.02320832,0.33869702
115,0.00929965,0.00904916,117.37339783,0.13497853,0.11551469,1.44396698,0.00586367,0.02294914,0.33904815
116,0.00921850,0.00896746,117.57735443,0.13532490,0.11572424,1.44464755,0.00580542,0.02270528,0.33937442
117,0.00915104,0.00889947,117.76983643,0.13565013,0.11591867,1.44528580,0.00575636,0.02247679,0.33967680
118,0.00909540,0.00884334,117.95033264,0.13595499,0.11609859,1.44588375,0.00571562,0.02226359,0.33995625
119,0.00904994,0.00879743,118.11860657,0.13624023,0.11626457,1.44644296,0.00568211,0.02206553,0.34021375
120,0.00901323,0.00876030,118.27467346,0.13650660,0.11641712,1.44696474,0.00565453,0.02188238,0.34045017
121,0.00898395,0.00873064,118.41846466,0.13675490,0.11655685,1.44745064,0.00563150,0.02171383,0.34066647
122,0.00896098,0.00870731,118.55060577,0.13698587,0.11668427,1.44790256,0.00561163,0.02155950,0.34086356
123,0.00894327,0.00868927,118.67091370,0.13720025,0.11679992,1.44832194,0.00559364,0.02141894,0.34104231
124,0.00892995,0.00867565,118.77995300,0.13739881,0.11690430,1.44870996,0.00557640,0.02129163,0.34120357
125,0.00892024,0.00866566,118.87811279,0.13758223,0.11699796,1.44906819,0.00555897,0.02117702,0.34134820
126,0.00891347,0.00865863,118.96580505,0.13775125,0.11708138,1.44939840,0.00554068,0.02107449,0.34147701
127,0.00890906,0.00865400,119.04357147,0.13790657,0.11715505,1.44970155,0.00552114,0.02098341,0.34159079
128,0.00890650,0.00865123,119.11177063,0.13804889,0.11721949,1.44997931,0.00550019,0.02090309,0.34169036
129,0.00890536,0.00864991,119.17055511,0.13817890,0.11727516,1.45023298,0.00547795,0.02083285,0.34177646
130,0.00890531,0.00864969,119.22066498,0.13829722,0.11732252,1.45046365,0.00545472,0.02077199,0.34184980
131,0.00890603,0.00865026,119.26224518,0.13840452,0.11736203,1.45067298,0.00543097,0.02071979,0.34191114
132,0.00890725,0.00865136,119.29547119,0.13850142,0.11739413,1.45086193,0.00540730,0.02067554,0.34196115
133,0.00890880,0.00865279,119.32092285,0.13858853,0.11741927,1.45103168,0.00538433,0.02063854,0.34200048
134,0.00891050,0.00865440,119.33901215,0.13866645,0.11743784,1.45118344,0.00536270,0.02060810,0.34202981
