final_iter,final_total_loss,total_scaled,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
2000,1.3114020824432373,1.3114020824432373,100.0,1.973503174212965e-07,1.973503174212965e-05,250.0,0.0005911440821364522,0.14778602053411305,1.0,0.0006514948909170926,0.0006514948909170926,60.0,0.0019704133737832308,0.11822480242699385,0.0,0.0,0.0,800.0,0.0013059000484645367,1.0447200387716293,0.0,0.0,0.0,700000,700000,158
