iter,stage,total,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
1,rigid,17.640056610107422,100.0,4.3021142204224816e-16,4.3021142204224816e-14,250.0,0.0,0.0,1.0,5.50671747784337e-12,5.50671747784337e-12,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.022050069645047188,17.64005571603775,0.0,0.0,0.0,700000,700000,0
2,rigid,17.318140029907227,100.0,4.3021142204224816e-16,4.3021142204224816e-14,250.0,0.0,0.0,1.0,2.521856572457182e-07,2.521856572457182e-07,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.021647674962878227,17.318139970302582,0.0,0.0,0.0,700000,700000,0
3,rigid,17.000911712646484,100.0,4.3021142204224816e-16,4.3021142204224816e-14,250.0,0.0,0.0,1.0,1.0040341749117943e-06,1.0040341749117943e-06,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.02125113643705845,17.00090914964676,0.0,0.0,0.0,700000,700000,0
4,rigid,16.6883602142334,100.0,4.3021142204224816e-16,4.3021142204224816e-14,250.0,0.0,0.0,1.0,2.2555516352440463e-06,2.2555516352440463e-06,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.020860448479652405,16.688358783721924,0.0,0.0,0.0,700000,700000,0
5,rigid,16.380477905273438,100.0,4.3021142204224816e-16,4.3021142204224816e-14,250.0,0.0,0.0,1.0,4.006736617157003e-06,4.006736617157003e-06,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.020475592464208603,16.380473971366882,0.0,0.0,0.0,700000,700000,0
6,rigid,16.07729148864746,100.0,4.3021142204224816e-16,4.3021142204224816e-14,250.0,0.0,0.0,1.0,6.245856184250442e-06,6.245856184250442e-06,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.020096607506275177,16.07728600502014,0.0,0.0,0.0,700000,700000,0
7,rigid,15.778810501098633,100.0,4.3021142204224816e-16,4.3021142204224816e-14,250.0,0.0,0.0,1.0,8.994033123599365e-06,8.994033123599365e-06,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.019723502919077873,15.778802335262299,0.0,0.0,0.0,700000,700000,0
8,rigid,15.485054969787598,100.0,4.3021142204224816e-16,4.3021142204224816e-14,250.0,0.0,0.0,1.0,1.225830419571139e-05,1.225830419571139e-05,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.01935630291700363,15.485042333602905,0.0,0.0,0.0,700000,700000,0
9,rigid,15.196019172668457,100.0,4.3021142204224816e-16,4.3021142204224816e-14,250.0,0.0,0.0,1.0,1.602694646862801e-05,1.602694646862801e-05,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.018995003774762154,15.196003019809723,0.0,0.0,0.0,700000,700000,0
10,rigid,14.91169548034668,100.0,4.3021142204224816e-16,4.3021142204224816e-14,250.0,0.0,0.0,1.0,2.0278821466490626e-05,2.0278821466490626e-05,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.018639594316482544,14.911675453186035,0.0,0.0,0.0,700000,700000,0
11,rigid,14.632051467895508,100.0,4.3021142204224816e-16,4.3021142204224816e-14,250.0,0.0,0.0,1.0,2.503036375856027e-05,2.503036375856027e-05,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.01829003356397152,14.632026851177216,0.0,0.0,0.0,700000,700000,0
