frame_idx,num_active,sum_weight,visibility_mean,mask_gate_mean,reproj_mean_px,reproj_p50_px,reproj_p90_px
62,2099,2099.0,1.0,0.9910292625427246,1.104710578918457,0.9499367475509644,2.0326151847839355
63,2092,2092.0,1.0,0.987724244594574,1.4964197874069214,1.2717616558074951,2.7118265628814697
64,2092,2092.0,1.0,0.987724244594574,1.7568720579147339,1.4547557830810547,3.3148300647735596
65,2084,2084.0,1.0,0.9839470982551575,1.8842829465866089,1.5417580604553223,3.634005069732666
66,2062,2062.0,1.0,0.9735599756240845,2.503621816635132,2.1330714225769043,4.5983099937438965
67,2054,2054.0,1.0,0.969782829284668,3.118678569793701,2.701794147491455,5.5656256675720215
68,2044,2044.0,0.995278537273407,0.969782829284668,3.8720033168792725,3.3919739723205566,6.808189868927002
69,1648,1648.0,0.7979225516319275,0.9641170501708984,4.107811450958252,3.6759259700775146,7.1118974685668945
70,1598,1598.0,0.7686496376991272,0.9584513306617737,4.209401607513428,3.792123317718506,7.667460918426514
71,1288,1288.0,0.6213408708572388,0.9490084648132324,3.85486102104187,3.1585729122161865,7.700990200042725
72,1254,1254.0,0.6118980050086975,0.9768649339675903,3.980816125869751,3.2763562202453613,7.698434352874756
73,1218,1218.0,0.5939565300941467,0.9749763607978821,3.8820745944976807,3.208955764770508,7.353713512420654
74,1245,1245.0,0.6019830107688904,0.9395655989646912,4.004030704498291,3.332339286804199,7.863033294677734
75,1435,1435.0,0.693578839302063,0.9508970379829407,4.316368103027344,3.7972054481506348,8.082720756530762
76,2022,2022.0,0.980169951915741,0.9745042324066162,4.479617595672607,4.083878517150879,7.610456943511963
77,2055,2055.0,1.0,0.9702549576759338,3.276549816131592,2.8361964225769043,5.981559753417969
78,2073,2073.0,1.0,0.9787535071372986,2.6680595874786377,2.21939754486084,4.981922626495361
79,2029,2029.0,1.0,0.9579792022705078,2.0140156745910645,1.6274511814117432,3.8688056468963623
80,2022,2022.0,1.0,0.9546741843223572,1.6087204217910767,1.3202921152114868,3.025467872619629
