iter,stage,total,e_img,e_smooth,e_vel,term_img,term_smooth_weighted,term_vel_weighted,total_from_terms,e_img_raw,e_smooth_raw,e_vel_raw,e_img_denom,e_smooth_denom,e_vel_denom,active_pairs,sum_weight,mean_reproj_px,max_translation
20,adam,5.972249984741211,5.875969409942627,0.003851288929581642,0.005776780657470226,5.875969409942627,0.03851288929581642,0.05776780657470226,5.972250105813146,918713.6875,1.8255109786987305,2.772854804992676,156351.0,474.0,480.0,156351,156351.0,2.1903188228607178,2.2139830589294434
40,adam,3.753207206726074,3.657917022705078,0.0037760355044156313,0.005752983503043652,3.657917022705078,0.03776035504415631,0.057529835030436516,3.753207212779671,571919.0,1.789840817451477,2.76143217086792,156351.0,474.0,480.0,156351,156351.0,1.5909814834594727,2.2175545692443848
60,adam,3.439723014831543,3.345736026763916,0.0036747960839420557,0.005723904352635145,3.345736026763916,0.03674796083942056,0.05723904352635145,3.439723031129688,523109.1875,1.7418533563613892,2.747474193572998,156351.0,474.0,480.0,156351,156351.0,1.5087003707885742,2.2183496952056885
80,adam,3.205648899078369,3.112924814224243,0.003576385322958231,0.005696038715541363,3.112924814224243,0.03576385322958231,0.05696038715541363,3.205649054609239,486708.90625,1.695206642150879,2.7340986728668213,156351.0,474.0,480.0,156351,156351.0,1.4074726104736328,2.2168691158294678
100,adam,3.1601109504699707,3.0686028003692627,0.0034826560877263546,0.00566817307844758,3.0686028003692627,0.034826560877263546,0.0566817307844758,3.160111092031002,479779.125,1.6507790088653564,2.7207231521606445,156351.0,474.0,480.0,156351,156351.0,1.389604091644287,2.215102434158325
120,adam,3.148766279220581,3.0583603382110596,0.003398413071408868,0.005642173811793327,3.0583603382110596,0.03398413071408868,0.05642173811793327,3.1487662070430815,478177.6875,1.6108478307724,2.7082433700561523,156351.0,474.0,480.0,156351,156351.0,1.3874963521957397,2.2133419513702393
140,adam,3.1424992084503174,3.053098201751709,0.003322585951536894,0.005617513787001371,3.053098201751709,0.03322585951536894,0.056175137870013714,3.1424991991370916,477354.96875,1.5749057531356812,2.696406602859497,156351.0,474.0,480.0,156351,156351.0,1.3855940103530884,2.2116663455963135
160,adam,3.1385278701782227,3.0500431060791016,0.0032542948611080647,0.005594172049313784,3.0500431060791016,0.032542948611080647,0.055941720493137836,3.13852777518332,476877.28125,1.5425357818603516,2.6852025985717773,156351.0,474.0,480.0,156351,156351.0,1.3847324848175049,2.2100985050201416
180,adam,3.135801076889038,3.048156499862671,0.0031924196518957615,0.005572039168328047,3.048156499862671,0.031924196518957615,0.05572039168328047,3.135801088064909,476582.3125,1.513206958770752,2.674578905105591,156351.0,474.0,480.0,156351,156351.0,1.38444185256958,2.2086567878723145
200,adam,3.1338539123535156,3.046985149383545,0.0031358778942376375,0.005551000591367483,3.046985149383545,0.031358778942376375,0.05551000591367483,3.133853934239596,476399.1875,1.4864060878753662,2.664480209350586,156351.0,474.0,480.0,156351,156351.0,1.3844149112701416,2.2073538303375244
220,adam,3.132446050643921,3.0462989807128906,0.003083728486672044,0.005530979949980974,3.0462989807128906,0.030837284866720438,0.05530979949980974,3.132446065079421,476291.875,1.4616873264312744,2.6548702716827393,156351.0,474.0,480.0,156351,156351.0,1.384494662284851,2.206183671951294
240,adam,3.131348133087158,3.0458781719207764,0.0030351222958415747,0.0055118827149271965,3.0458781719207764,0.030351222958415747,0.055118827149271965,3.131348222028464,476226.09375,1.438647985458374,2.6457037925720215,156351.0,474.0,480.0,156351,156351.0,1.3846521377563477,2.205142021179199
260,adam,3.1304478645324707,3.0456180572509766,0.002989372704178095,0.005493625998497009,3.0456180572509766,0.02989372704178095,0.05493625998497009,3.1304480442777276,476185.4375,1.4169626235961914,2.6369404792785645,156351.0,474.0,480.0,156351,156351.0,1.3848320245742798,2.204219341278076
280,adam,3.129678726196289,3.0454580783843994,0.0029459139332175255,0.005476129241287708,3.0454580783843994,0.029459139332175255,0.05476129241287708,3.1296785101294518,476160.40625,1.3963632583618164,2.628541946411133,156351.0,474.0,480.0,156351,156351.0,1.3850204944610596,2.20340633392334
300,adam,3.128995418548584,3.0453593730926514,0.002904305001720786,0.005459316540509462,3.0453593730926514,0.02904305001720786,0.054593165405094624,3.128995588514954,476144.96875,1.3766405582427979,2.620471954345703,156351.0,474.0,480.0,156351,156351.0,1.3852031230926514,2.202692985534668
320,adam,3.128370761871338,3.045297622680664,0.002864191308617592,0.0054431152530014515,3.045297622680664,0.02864191308617592,0.054431152530014515,3.1283706882968545,476135.3125,1.3576266765594482,2.6126952171325684,156351.0,474.0,480.0,156351,156351.0,1.3853732347488403,2.202068567276001
340,adam,3.127776861190796,3.0452492237091064,0.0028253071941435337,0.005427458789199591,3.0452492237091064,0.028253071941435337,0.05427458789199591,3.1277768835425377,476127.75,1.3391956090927124,2.605180263519287,156351.0,474.0,480.0,156351,156351.0,1.3855276107788086,2.2015247344970703
360,adam,3.12721586227417,3.0452184677124023,0.00278745056129992,0.0054122875444591045,3.0452184677124023,0.0278745056129992,0.054122875444591045,3.1272158487699926,476122.9375,1.3212515115737915,2.597898006439209,156351.0,474.0,480.0,156351,156351.0,1.3856662511825562,2.201051712036133
380,adam,3.1266729831695557,3.0451929569244385,0.0027504677418619394,0.0053975447081029415,3.0451929569244385,0.027504677418619394,0.053975447081029415,3.1266730814240873,476118.96875,1.3037216663360596,2.5908215045928955,156351.0,474.0,480.0,156351,156351.0,1.3857917785644531,2.20064115524292
400,adam,3.126145362854004,3.045171022415161,0.0027142490725964308,0.005383186973631382,3.045171022415161,0.027142490725964308,0.05383186973631382,3.1261453828774393,476115.53125,1.2865540981292725,2.5839297771453857,156351.0,474.0,480.0,156351,156351.0,1.385900616645813,2.2002861499786377
