best_iter,best_total_loss,total_scaled,frame_loss_semantics,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,human_pose_weight,human_pose_raw,human_pose_scaled,human_pose_smooth_weight,human_pose_smooth_raw,human_pose_smooth_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,object_intersect_weight,object_intersect_raw,object_intersect_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
5383,2.8564364910125732,2.8564364910125732,diagnostic_local,20.0,0.0013144353870302439,0.026288706809282303,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.5944478895544307e-06,0.003594447858631611,1000.0,9.593247523298487e-05,0.0959324762225151,76.91499999999999,0.007038388401269913,0.5413576364517212,100.0,0.00032510716118849814,0.03251071646809578,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.005089092999696732,0.10178185999393463,1000.0,0.0018255187897011638,1.8255188465118408,10000.0,2.294518162671011e-05,0.22945182025432587
