frame_idx,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled,total_raw_local,total_scaled_local
0,20.0,0.00013064495578873903,0.0026128990575671196,0.0001,18.677200317382812,0.0018677200423553586,0.0001,24.6673526763916,0.0024667351972311735,1000.0,0.0,0.0,1000.0,0.0,0.0,1.426,0.004935225937515497,0.007037632167339325,1000.0,0.09580255299806595,95.80255126953125,151.174,0.0,0.0,43.44541931152344,95.81653594970703
1,20.0,0.0001291603548452258,0.0025832070969045162,0.0001,17.36194610595703,0.0017361945938318968,0.0001,23.428770065307617,0.0023428769782185555,1000.0,6.268910510698333e-07,0.0006268910365179181,1000.0,3.707724545165547e-06,0.0037077246233820915,1.426,0.004844039678573608,0.0069076004438102245,1000.0,0.09743854403495789,97.43854522705078,151.174,0.0008129617781378329,0.12289868295192719,40.89394760131836,97.57935333251953
2,20.0,0.00012526112550403923,0.0025052225682884455,0.0001,15.183989524841309,0.001518398872576654,0.0001,21.131282806396484,0.002113128313794732,1000.0,5.79492791530356e-07,0.0005794927710667253,1000.0,5.465181857289281e-06,0.005465182010084391,1.426,0.0048873466439545155,0.006969356443732977,1000.0,0.0927424356341362,92.74243927001953,151.174,0.0004511357983574271,0.0681999996304512,36.413482666015625,92.82978820800781
3,20.0,0.0001225568848894909,0.002451137639582157,0.0001,12.253145217895508,0.0012253144523128867,0.0001,19.0633602142334,0.0019063359359279275,1000.0,1.1256885272814543e-06,0.0011256885481998324,1000.0,5.8768655435414985e-06,0.005876865703612566,1.426,0.004788139835000038,0.006827887613326311,1000.0,0.0987384170293808,98.73841857910156,151.174,0.00047830567928031087,0.07230737805366516,31.420639038085938,98.83013916015625
4,20.0,0.00012155449076090008,0.0024310897570103407,0.0001,13.827741622924805,0.0013827740913257003,0.0001,19.348182678222656,0.0019348182249814272,1000.0,2.9106508918630425e-06,0.0029106508009135723,1000.0,9.385499652125873e-06,0.009385500103235245,1.426,0.005055858287960291,0.007209653966128826,1000.0,0.12327171862125397,123.27172088623047,151.174,0.0004649638431146741,0.07029043883085251,33.304847717285156,123.36726379394531
5,20.0,0.000121818229672499,0.002436364535242319,0.0001,13.261883735656738,0.0013261883286759257,0.0001,19.967748641967773,0.001996774924919009,1000.0,4.525676558841951e-06,0.004525676369667053,1000.0,2.3209178834804334e-05,0.02320917882025242,1.426,0.004916875623166561,0.007011464796960354,1000.0,0.14210668206214905,142.106689453125,151.174,0.00029609515331685543,0.044761888682842255,33.37710189819336,142.1919708251953
6,20.0,0.00012600538320839405,0.002520107664167881,0.0001,16.389671325683594,0.001638967078179121,0.0001,22.44330406188965,0.002244330244138837,1000.0,6.874569407955278e-06,0.006874569226056337,1000.0,1.6394742488046177e-05,0.01639474183320999,1.426,0.004712071735411882,0.00671941414475441,1000.0,0.15295390784740448,152.9539031982422,151.174,0.0005771031719632447,0.087242990732193,38.991363525390625,153.07754516601562
7,20.0,0.0001341644674539566,0.002683289349079132,0.0001,18.209083557128906,0.0018209082772955298,0.0001,25.4267578125,0.002542675705626607,1000.0,4.881858330918476e-06,0.0048818583600223064,1000.0,1.0070108146464918e-05,0.010070107877254486,1.426,0.00482966611161828,0.006887103896588087,1000.0,0.1411261409521103,141.1261444091797,151.174,0.0012825519079342484,0.19388850033283234,43.783226013183594,141.3489227294922
8,20.0,0.0001415427541360259,0.002830855082720518,0.0001,23.081932067871094,0.002308193128556013,0.0001,30.23794174194336,0.0030237941537052393,1000.0,5.083769792690873e-06,0.0050837695598602295,1000.0,1.9049455659114756e-05,0.01904945634305477,1.426,0.004766578320413828,0.006797140464186668,1000.0,0.12573258578777313,125.73258209228516,151.174,0.005310667213052511,0.8028348088264465,53.455848693847656,126.57450866699219
9,20.0,0.0001448572293156758,0.002897144528105855,0.0001,28.8863525390625,0.002888635266572237,0.0001,34.88376235961914,0.003488376038148999,1000.0,9.63319598668022e-06,0.009633195586502552,1000.0,1.7706297512631863e-05,0.01770629733800888,1.426,0.005076842848211527,0.007239577826112509,1000.0,0.1310098022222519,131.00979614257812,151.174,0.0013619635719805956,0.20589347183704376,63.907737731933594,131.25953674316406
10,20.0,0.0001420630724169314,0.002841261448338628,0.0001,30.195697784423828,0.0030195696745067835,0.0001,39.18183898925781,0.003918183967471123,1000.0,5.519936166820116e-06,0.005519936326891184,1000.0,2.252383274026215e-05,0.02252383343875408,1.426,0.00484080333262682,0.006902985740453005,1000.0,0.14016291499137878,140.1629180908203,151.174,0.0007303127786144614,0.11040429770946503,69.5234375,140.3180389404297
11,20.0,0.0001339324953733012,0.002678649965673685,0.0001,29.295637130737305,0.002929563634097576,0.0001,37.513336181640625,0.0037513335701078176,1000.0,6.494981334981276e-06,0.006494981236755848,1000.0,6.384551670635119e-05,0.06384551525115967,1.426,0.005088463891297579,0.007256149314343929,1000.0,0.14833354949951172,148.33355712890625,151.174,0.000393244088627398,0.059448279440402985,66.9629898071289,148.47996520996094
12,20.0,0.00012477728887461126,0.002495545893907547,0.0001,28.19183349609375,0.0028191832825541496,0.0001,34.194435119628906,0.0034194434992969036,1000.0,6.829619451309554e-06,0.006829619407653809,1000.0,5.328516272129491e-05,0.05328516289591789,1.426,0.004803541582077742,0.006849850062280893,1000.0,0.15134380757808685,151.34381103515625,151.174,0.00018061432638205588,0.027304189279675484,62.54277801513672,151.44680786132812
13,20.0,0.00011452747276052833,0.0022905494552105665,0.0001,28.5135498046875,0.0028513548895716667,0.0001,34.898475646972656,0.0034898475278168917,1000.0,6.2306753534357995e-06,0.006230675149708986,1000.0,5.1045240979874507e-05,0.051045242697000504,1.426,0.00484297052025795,0.006906075868755579,1000.0,0.14495496451854706,144.95497131347656,151.174,0.00020829275308642536,0.03148844838142395,63.56220626831055,145.0592803955078
14,20.0,0.00010661062697181478,0.002132212510332465,0.0001,27.236764907836914,0.002723676385357976,0.0001,34.02000427246094,0.003402000293135643,1000.0,7.563399321952602e-06,0.007563399150967598,1000.0,4.033336153952405e-05,0.04033336043357849,1.426,0.004928593058139086,0.00702817365527153,1000.0,0.13652542233467102,136.52542114257812,151.174,0.00014276395086199045,0.02158219739794731,61.39851760864258,136.6101837158203
15,20.0,0.00010204884893028066,0.0020409768912941217,0.0001,27.747827529907227,0.0027747827116400003,0.0001,32.090789794921875,0.0032090789172798395,1000.0,7.485970854759216e-06,0.007485970854759216,1000.0,3.082282637478784e-05,0.03082282654941082,1.426,0.00488884886726737,0.0069714984856545925,1000.0,0.12980684638023376,129.8068389892578,151.174,0.00010341958841308951,0.01563435234129429,59.97356033325195,129.8757781982422
16,20.0,0.00010303506132913753,0.0020607011392712593,0.0001,29.336971282958984,0.0029336970765143633,0.0001,35.680419921875,0.0035680418368428946,1000.0,1.1262933185207658e-05,0.011262932792305946,1000.0,2.9736465876339935e-05,0.029736466705799103,1.426,0.004800143651664257,0.006845004856586456,1000.0,0.12638290226459503,126.38290405273438,151.174,0.00021708443819079548,0.03281752020120621,65.14892578125,126.47212219238281
17,20.0,0.00011266241926932707,0.002253248356282711,0.0001,34.14013671875,0.0034140136558562517,0.0001,40.436744689941406,0.004043674562126398,1000.0,1.2613216313184239e-05,0.012613216415047646,1000.0,3.429058415349573e-05,0.03429058566689491,1.426,0.004990668967366219,0.007116694003343582,1000.0,0.12439022213220596,124.39022064208984,151.174,0.00016062230861280113,0.02428191713988781,74.70658111572266,124.47823333740234
18,20.0,0.0001291575317736715,0.002583150751888752,0.0001,39.785919189453125,0.003978591877967119,0.0001,46.59698486328125,0.004659698344767094,1000.0,1.770080598362256e-05,0.017700806260108948,1000.0,3.563725476851687e-05,0.035637255758047104,1.426,0.00488100852817297,0.006960317958146334,1000.0,0.11998236179351807,119.98236083984375,151.174,0.00014093375648371875,0.021305518224835396,86.50808715820312,120.07518768310547
19,20.0,0.00014937839296180755,0.00298756780102849,0.0001,48.96577453613281,0.004896577447652817,0.0001,54.238037109375,0.005423803348094225,1000.0,2.549327109591104e-05,0.02549327164888382,1000.0,4.5409848098643124e-05,0.04540984705090523,1.426,0.005016541574150324,0.007153588347136974,1000.0,0.10973667353391647,109.7366714477539,151.174,0.00013436382869258523,0.020312316715717316,103.31892395019531,109.84834289550781
20,20.0,0.0001618680835235864,0.003237361554056406,0.0001,55.343345642089844,0.005534334573894739,0.0001,60.78174591064453,0.006078174337744713,1000.0,3.695824125315994e-05,0.0369582399725914,1000.0,5.466579023050144e-05,0.054665789008140564,1.426,0.004924711771309376,0.00702263880521059,1000.0,0.09370165318250656,93.70165252685547,151.174,0.00023704952036496252,0.03583572432398796,116.22420501708984,93.85098266601562
21,20.0,0.00016326743934769183,0.0032653487287461758,0.0001,57.06279373168945,0.005706279072910547,0.0001,64.93124389648438,0.006493124179542065,1000.0,4.1738290747161955e-05,0.04173829033970833,1000.0,6.878204294480383e-05,0.06878204643726349,1.426,0.005006521940231323,0.007139300461858511,1000.0,0.08622670918703079,86.2267074584961,151.174,0.00012858612171839923,0.01943887770175934,122.0856704711914,86.3792724609375
22,20.0,0.00015343954146374017,0.0030687907710671425,0.0001,58.872154235839844,0.005887215491384268,0.0001,67.93885040283203,0.0067938850261271,1000.0,4.309882569941692e-05,0.043098825961351395,1000.0,6.156331801321357e-05,0.061563316732645035,1.426,0.005045936442911625,0.007195505313575268,1000.0,0.07849681377410889,78.49681091308594,151.174,0.0005428376607596874,0.08206293731927872,126.89534759521484,78.70648193359375
23,20.0,0.00013157590001355857,0.0026315180584788322,0.0001,55.547916412353516,0.0055547915399074554,0.0001,61.758445739746094,0.006175844464451075,1000.0,6.080512685002759e-05,0.060805127024650574,1000.0,8.655922283651307e-05,0.0865592211484909,1.426,0.004750452470034361,0.006774145178496838,1000.0,0.07537494599819183,75.37494659423828,151.174,0.0004963832907378674,0.07504024356603622,117.38726043701172,75.61849212646484
24,20.0,0.00011124312732135877,0.002224862575531006,0.0001,55.02519607543945,0.0055025196634233,0.0001,61.98647689819336,0.006198647432029247,1000.0,6.111668335506693e-05,0.06111668422818184,1000.0,8.518589311279356e-05,0.08518589287996292,1.426,0.004964302759617567,0.007079095579683781,1000.0,0.07544976472854614,75.44976806640625,151.174,8.748065738473088e-05,0.013224800117313862,117.09242248535156,75.63029479980469
25,20.0,0.00010116516205016524,0.002023303182795644,0.0001,51.51841735839844,0.005151841789484024,0.0001,60.09968566894531,0.006009968463331461,1000.0,6.522070179926232e-05,0.06522069871425629,1000.0,9.461106674280018e-05,0.09461106359958649,1.426,0.004818628542125225,0.006871364079415798,1000.0,0.07632891088724136,76.32891082763672,151.174,6.268014112720266e-05,0.009475607424974442,111.6995849609375,76.51827239990234
26,20.0,8.810824510874227e-05,0.0017621648730710149,0.0001,47.03364562988281,0.004703364335000515,0.0001,55.27909851074219,0.005527909845113754,1000.0,6.152004061732441e-05,0.0615200400352478,1000.0,0.0001007670653052628,0.10076706856489182,1.426,0.00475391186773777,0.006779078394174576,1000.0,0.07604306191205978,76.04306030273438,151.174,0.0001350472157355398,0.02041562646627426,102.39392852783203,76.24453735351562
27,20.0,8.171896479325369e-05,0.0016343792667612433,0.0001,37.51512908935547,0.003751512849703431,0.0001,45.94738006591797,0.004594737663865089,1000.0,7.1972310252022e-05,0.0719723105430603,1000.0,0.00012661903747357428,0.12661904096603394,1.426,0.004921105224639177,0.007017496041953564,1000.0,0.0734364315867424,73.43643188476562,151.174,0.00020560699340421706,0.031082430854439735,83.54134368896484,73.68310546875
