best_iter,best_total_loss,total_scaled,frame_loss_semantics,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
799,1.9026341438293457,1.9026341438293457,diagnostic_local,20.0,0.005527758039534092,0.11055515706539154,0.0001,26.37369155883789,0.002637369092553854,0.0001,312.9084777832031,0.031290847808122635,1000.0,3.399001343495911e-06,0.003399001434445381,1000.0,1.008664526125358e-06,0.0010086644906550646,1.0,0.0,0.0,1.598,0.0006165964296087623,0.0009853211231529713,1000.0,0.0017515085637569427,1.7515085935592651,168.202,7.427051059494261e-06,0.0012492447858676314
