iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
29,8.22801208,0.00490893,0.00908474,0.00073312,0.06787270,0.10841758,0.02732781,3319.08227539,6183.25341797,454.91104126,1.51097345,-0.02287203,-0.14237711,2.19748735
30,7.83435822,0.00464688,0.00861971,0.00067404,0.06550240,0.10482092,0.02618387,3187.47998047,5950.02001953,424.93997192,1.51729071,-0.01869525,-0.14706360,2.19162059
31,7.45779705,0.00439608,0.00817353,0.00061863,0.06321043,0.10135394,0.02506691,3061.71533203,5725.43310547,397.99758911,1.52356637,-0.01449981,-0.15170784,2.18577003
32,7.09925079,0.00415714,0.00774709,0.00056720,0.06100328,0.09801999,0.02398656,2942.11010742,5509.60400391,374.61611938,1.52978194,-0.01032441,-0.15630463,2.17993331
33,6.75923157,0.00393060,0.00734089,0.00052032,0.05889041,0.09482048,0.02296034,2828.62768555,5302.56542969,354.69012451,1.53591776,-0.00620867,-0.16084863,2.17410660
34,6.43754292,0.00371657,0.00695513,0.00047801,0.05687520,0.09175520,0.02199520,2720.97265625,5104.41113281,337.53417969,1.54195487,-0.00219053,-0.16533504,2.16828752
35,6.13396072,0.00351504,0.00658987,0.00044021,0.05496066,0.08882383,0.02109748,2618.92089844,4914.98339844,322.85824585,1.54787934,0.00169547,-0.16975936,2.16247678
36,5.84729290,0.00332546,0.00624433,0.00040658,0.05314360,0.08602004,0.02026716,2521.83593750,4734.13574219,309.53591919,1.55367851,0.00542015,-0.17411768,2.15667582
37,5.57669783,0.00314726,0.00591805,0.00037646,0.05141765,0.08334072,0.01949459,2429.43994141,4561.61523438,297.26486206,1.55933881,0.00896027,-0.17840679,2.15088415
38,5.32150602,0.00297987,0.00561028,0.00034946,0.04977844,0.08078076,0.01877613,2341.63476562,4397.07861328,286.19076538,1.56485295,0.01230014,-0.18262410,2.14510489
39,5.08089781,0.00282276,0.00532003,0.00032548,0.04822428,0.07833350,0.01811505,2258.14135742,4240.22119141,276.06137085,1.57021463,0.01542162,-0.18676700,2.13934207
40,4.85397720,0.00267540,0.00504635,0.00030445,0.04675410,0.07599281,0.01751539,2178.57470703,4090.67895508,266.47052002,1.57541895,0.01831450,-0.19083373,2.13359904
41,4.63966036,0.00253740,0.00478848,0.00028632,0.04536799,0.07375415,0.01698184,2102.26098633,3948.05322266,256.46862793,1.58046150,0.02096906,-0.19482276,2.12787914
42,4.43674660,0.00240799,0.00454537,0.00027061,0.04405846,0.07161072,0.01650620,2028.75646973,3812.03540039,245.47749329,1.58533847,0.02338782,-0.19873339,2.12218451
43,4.24483252,0.00228653,0.00431601,0.00025704,0.04282012,0.06955602,0.01608421,1958.30590820,3682.32934570,234.28251648,1.59005010,0.02557525,-0.20256536,2.11651897
44,4.06366301,0.00217248,0.00409967,0.00024528,0.04164767,0.06758580,0.01570953,1891.18786621,3558.56787109,223.80796814,1.59459662,0.02752993,-0.20631780,2.11088753
45,3.89234304,0.00206544,0.00389555,0.00023532,0.04054036,0.06569529,0.01538542,1826.90686035,3440.42919922,213.38452148,1.59897947,0.02925586,-0.20999035,2.10529423
46,3.73059893,0.00196499,0.00370291,0.00022708,0.03949608,0.06388011,0.01511206,1765.60498047,3327.65966797,203.55033875,1.60319960,0.03076152,-0.21358280,2.09974313
47,3.57787490,0.00187069,0.00352110,0.00022028,0.03850972,0.06213674,0.01488271,1707.18603516,3219.97265625,194.39930725,1.60726130,0.03204890,-0.21709482,2.09423995
48,3.43375015,0.00178222,0.00334957,0.00021487,0.03758010,0.06046239,0.01469781,1651.52990723,3117.08007812,185.97982788,1.61116850,0.03312225,-0.22052671,2.08878899
49,3.29794121,0.00169929,0.00318780,0.00021078,0.03670559,0.05885446,0.01455672,1598.65246582,3018.81201172,178.49298096,1.61492717,0.03398738,-0.22387815,2.08339691
50,3.16974926,0.00162143,0.00303511,0.00020774,0.03587985,0.05730899,0.01445071,1548.32299805,2924.89965820,171.74633789,1.61854398,0.03465182,-0.22714929,2.07806921
51,3.04870510,0.00154831,0.00289104,0.00020558,0.03509925,0.05582356,0.01437494,1500.39721680,2835.11303711,165.68142700,1.62202656,0.03512677,-0.23034075,2.07281113
52,2.93426323,0.00147965,0.00275504,0.00020425,0.03436180,0.05439520,0.01432841,1454.61315918,2749.21020508,160.01614380,1.62538254,0.03542403,-0.23345357,2.06762767
53,2.82604599,0.00141513,0.00262670,0.00020356,0.03366284,0.05302182,0.01430386,1410.91540527,2667.13232422,154.69848633,1.62861943,0.03555723,-0.23648898,2.06252265
54,2.72362280,0.00135446,0.00250560,0.00020332,0.03299842,0.05170142,0.01429542,1369.16394043,2588.64160156,149.68634033,1.63174617,0.03553883,-0.23944832,2.05750012
55,2.62659931,0.00129734,0.00239132,0.00020335,0.03236423,0.05043186,0.01429660,1329.26171875,2513.58056641,144.94284058,1.63477111,0.03538164,-0.24233328,2.05256343
56,2.53465152,0.00124355,0.00228352,0.00020358,0.03175807,0.04921149,0.01430465,1291.10217285,2441.77685547,140.42749023,1.63770270,0.03509856,-0.24514568,2.04771543
57,2.44754601,0.00119289,0.00218174,0.00020404,0.03117925,0.04803758,0.01432092,1254.65258789,2373.10302734,136.20204163,1.64054787,0.03470186,-0.24788724,2.04295778
58,2.36504889,0.00114514,0.00208573,0.00020455,0.03062401,0.04690911,0.01433891,1219.90966797,2307.41406250,132.40527344,1.64331186,0.03420448,-0.25055954,2.03829145
59,2.28683710,0.00110008,0.00199509,0.00020506,0.03009029,0.04582385,0.01435672,1186.76184082,2244.53222656,128.99143982,1.64599955,0.03361988,-0.25316426,2.03371668
60,2.21259689,0.00105751,0.00190956,0.00020546,0.02957560,0.04478043,0.01437078,1155.08947754,2184.32543945,125.85349274,1.64861488,0.03295918,-0.25570339,2.02923226
61,2.14203691,0.00101720,0.00182882,0.00020557,0.02907593,0.04377722,0.01437464,1124.84057617,2126.66918945,123.01192474,1.65116501,0.03222971,-0.25817892,2.02483940
62,2.07481933,0.00097893,0.00175268,0.00020518,0.02858733,0.04281353,0.01436114,1095.88623047,2071.44555664,120.32691193,1.65365708,0.03143889,-0.26059318,2.02053833
63,2.01061893,0.00094242,0.00168080,0.00020405,0.02810412,0.04188699,0.01432124,1068.19531250,2018.53942871,117.85119629,1.65609634,0.03059609,-0.26294854,2.01632738
64,1.94936395,0.00090765,0.00161287,0.00020244,0.02762988,0.04099550,0.01426426,1041.71179199,1967.85192871,115.57173157,1.65848625,0.02971066,-0.26524752,2.01220417
65,1.89080000,0.00087446,0.00154866,0.00020026,0.02716231,0.04013775,0.01418687,1016.33764648,1919.26928711,113.40606689,1.66082823,0.02878888,-0.26749223,2.00816512
66,1.83475530,0.00084273,0.00148802,0.00019743,0.02669945,0.03931307,0.01408582,992.02813721,1872.71069336,111.34558105,1.66312444,0.02783925,-0.26968509,2.00420666
67,1.78095067,0.00081228,0.00143068,0.00019387,0.02623854,0.03851948,0.01395761,968.67486572,1828.05212402,109.29763031,1.66537642,0.02686822,-0.27182826,2.00032544
68,1.72934365,0.00078309,0.00137641,0.00018976,0.02578174,0.03775534,0.01380814,946.25604248,1785.17663574,107.33547211,1.66758335,0.02587991,-0.27392429,1.99651587
69,1.67986679,0.00075516,0.00132504,0.00018529,0.02533155,0.03701945,0.01364364,924.70227051,1744.00830078,105.39624786,1.66974735,0.02488228,-0.27597502,1.99277532
70,1.63245797,0.00072850,0.00127640,0.00018061,0.02489007,0.03631073,0.01346941,903.95666504,1704.48718262,103.42620087,1.67186856,0.02388158,-0.27798223,1.98910069
71,1.58695960,0.00070295,0.00123020,0.00017569,0.02445516,0.03562637,0.01328395,884.01416016,1666.53881836,101.48951721,1.67394722,0.02288320,-0.27994737,1.98548889
72,1.54323184,0.00067844,0.00118637,0.00017051,0.02402592,0.03496614,0.01308570,864.79449463,1630.09204102,99.49699402,1.67598295,0.02189235,-0.28187221,1.98193645
73,1.50123167,0.00065498,0.00114478,0.00016519,0.02360425,0.03432934,0.01287915,846.24987793,1595.00927734,97.49045563,1.67797554,0.02091356,-0.28375834,1.97844028
74,1.46088183,0.00063248,0.00110524,0.00015973,0.02318887,0.03371413,0.01266362,828.40026855,1561.26293945,95.53753662,1.67992485,0.01994897,-0.28560722,1.97499752
75,1.42215705,0.00061094,0.00106769,0.00015419,0.02278099,0.03312057,0.01244141,811.21533203,1528.79577637,93.63486481,1.68183136,0.01900204,-0.28741974,1.97160625
76,1.38503170,0.00059034,0.00103196,0.00014872,0.02238236,0.03254679,0.01221793,794.68792725,1497.57580566,91.80009460,1.68369603,0.01807509,-0.28919694,1.96826518
77,1.34937334,0.00057061,0.00099794,0.00014329,0.02199177,0.03199180,0.01199173,778.75952148,1467.53869629,89.98040009,1.68551791,0.01717102,-0.29093951,1.96497226
78,1.31509268,0.00055171,0.00096551,0.00013791,0.02160919,0.03145463,0.01176374,763.38232422,1438.61083984,88.15380859,1.68729460,0.01629135,-0.29264858,1.96172392
