iter,total,corr,reproj,scale_reg,t_reg,scale,tx,ty,tz
55,0.02179061,0.02168331,11.80091381,0.05557266,0.05173379,1.26584327,0.00916603,-0.00483856,0.22721435
56,0.01985688,0.01974712,11.30538464,0.05689603,0.05286605,1.26938033,0.00877264,-0.00491871,0.22970611
57,0.01806695,0.01795477,11.04059792,0.05819854,0.05397784,1.27283120,0.00842503,-0.00504317,0.23212372
58,0.01641371,0.01629916,10.93396473,0.05947877,0.05506796,1.27619469,0.00814447,-0.00516823,0.23446731
59,0.01489007,0.01477320,10.89653015,0.06073539,0.05613516,1.27946949,0.00794348,-0.00525362,0.23673710
60,0.01348904,0.01336989,10.85269928,0.06196712,0.05717818,1.28265476,0.00782502,-0.00527184,0.23893338
61,0.01220375,0.01208238,10.76380157,0.06317279,0.05819600,1.28574967,0.00778283,-0.00521386,0.24105652
62,0.01102762,0.01090408,10.63307476,0.06435127,0.05918777,1.28875351,0.00780276,-0.00509000,0.24310693
63,0.00995418,0.00982852,10.49093151,0.06550154,0.06015286,1.29166579,0.00786499,-0.00492606,0.24508516
64,0.00897710,0.00884938,10.37183094,0.06662267,0.06109073,1.29448605,0.00794674,-0.00475591,0.24699181
65,0.00809026,0.00796055,10.29650307,0.06771380,0.06200083,1.29721379,0.00802506,-0.00461264,0.24882755
66,0.00728753,0.00715588,10.26747608,0.06877417,0.06288262,1.29984927,0.00807963,-0.00452038,0.25059313
67,0.00656309,0.00642955,10.27518559,0.06980310,0.06373557,1.30239224,0.00809491,-0.00448889,0.25228932
68,0.00591123,0.00577587,10.30617619,0.07080002,0.06455923,1.30484307,0.00806171,-0.00451212,0.25391707
69,0.00532662,0.00518950,10.34764481,0.07176443,0.06535320,1.30720186,0.00797782,-0.00457094,0.25547731
70,0.00480407,0.00466526,10.38791370,0.07269594,0.06611723,1.30946922,0.00784777,-0.00463893,0.25697106
71,0.00433868,0.00419823,10.41670227,0.07359424,0.06685125,1.31164575,0.00768176,-0.00468974,0.25839940
72,0.00392574,0.00378372,10.42737389,0.07445911,0.06755534,1.31373203,0.00749403,-0.00470392,0.25976345
73,0.00356076,0.00341724,10.41995907,0.07529043,0.06822976,1.31572926,0.00730075,-0.00467350,0.26106441
74,0.00323955,0.00309459,10.40164852,0.07608818,0.06887501,1.31763816,0.00711789,-0.00460322,0.26230356
75,0.00295809,0.00281175,10.38344860,0.07685237,0.06949160,1.31946015,0.00695919,-0.00450835,0.26348215
76,0.00271264,0.00256498,10.37515736,0.07758315,0.07008015,1.32119620,0.00683463,-0.00440980,0.26460156
77,0.00249964,0.00235071,10.38202763,0.07828072,0.07064120,1.32284796,0.00674938,-0.00432810,0.26566318
78,0.00231578,0.00216566,10.40466499,0.07894535,0.07117527,1.32441676,0.00670351,-0.00427782,0.26666841
79,0.00215802,0.00200676,10.44085217,0.07957742,0.07168277,1.32590425,0.00669235,-0.00426412,0.26761875
80,0.00202351,0.00187116,10.48689175,0.08017731,0.07216398,1.32731223,0.00670749,-0.00428196,0.26851565
81,0.00190965,0.00175628,10.53765106,0.08074553,0.07261920,1.32864225,0.00673809,-0.00431833,0.26936063
82,0.00181403,0.00165970,10.58633041,0.08128262,0.07304872,1.32989633,0.00677255,-0.00435641,0.27015528
83,0.00173444,0.00157920,10.62591457,0.08178917,0.07345286,1.33107650,0.00680005,-0.00438060,0.27090114
84,0.00166883,0.00151273,10.65207481,0.08226585,0.07383204,1.33218467,0.00681196,-0.00438078,0.27159980
85,0.00161536,0.00145846,10.66577435,0.08271334,0.07418685,1.33322287,0.00680281,-0.00435476,0.27225283
86,0.00157235,0.00141470,10.67341805,0.08313241,0.07451799,1.33419347,0.00677075,-0.00430825,0.27286184
87,0.00153832,0.00137997,10.68435287,0.08352385,0.07482634,1.33509827,0.00671756,-0.00425265,0.27342847
88,0.00151191,0.00135291,10.70689201,0.08388845,0.07511280,1.33593988,0.00664808,-0.00420128,0.27395430
89,0.00149193,0.00133233,10.74544430,0.08422709,0.07537834,1.33672023,0.00656930,-0.00416537,0.27444094
90,0.00147732,0.00131715,10.79928589,0.08454066,0.07562385,1.33744192,0.00648919,-0.00415093,0.27489001
91,0.00146713,0.00130645,10.86322212,0.08483003,0.07585023,1.33810699,0.00641557,-0.00415740,0.27530310
92,0.00146053,0.00129937,10.92894268,0.08509614,0.07605828,1.33871806,0.00635493,-0.00417831,0.27568176
93,0.00145681,0.00129522,10.98708820,0.08533992,0.07624876,1.33927703,0.00631167,-0.00420368,0.27602762
94,0.00145534,0.00129335,11.02944374,0.08556230,0.07642237,1.33978653,0.00628760,-0.00422325,0.27634218
95,0.00145558,0.00129324,11.05131245,0.08576422,0.07657985,1.34024882,0.00628187,-0.00422955,0.27662700
96,0.00145709,0.00129442,11.05291843,0.08594666,0.07672191,1.34066606,0.00629134,-0.00421999,0.27688357
97,0.00145948,0.00129652,11.03920841,0.08611054,0.07684927,1.34104073,0.00631114,-0.00419717,0.27711338
98,0.00146245,0.00129923,11.01809502,0.08625679,0.07696270,1.34137487,0.00633554,-0.00416770,0.27731785
99,0.00146572,0.00130228,10.99792862,0.08638636,0.07706295,1.34167063,0.00635884,-0.00413986,0.27749842
100,0.00146911,0.00130546,10.98541832,0.08650017,0.07715077,1.34193039,0.00637618,-0.00412084,0.27765650
101,0.00147242,0.00130860,10.98432636,0.08659912,0.07722688,1.34215605,0.00638419,-0.00411468,0.27779344
102,0.00147555,0.00131157,10.99538326,0.08668412,0.07729199,1.34234977,0.00638135,-0.00412116,0.27791056
103,0.00147839,0.00131429,11.01640892,0.08675604,0.07734674,1.34251368,0.00636805,-0.00413628,0.27800915
104,0.00148088,0.00131667,11.04324341,0.08681574,0.07739183,1.34264970,0.00634637,-0.00415378,0.27809045
105,0.00148299,0.00131870,11.07066727,0.08686404,0.07742787,1.34275985,0.00631963,-0.00416731,0.27815565
106,0.00148468,0.00132032,11.09390068,0.08690178,0.07745554,1.34284580,0.00629177,-0.00417244,0.27820593
107,0.00148596,0.00132156,11.10974216,0.08692973,0.07747550,1.34290946,0.00626668,-0.00416792,0.27824244
108,0.00148683,0.00132240,11.11708927,0.08694866,0.07748839,1.34295249,0.00624761,-0.00415580,0.27826622
109,0.00148732,0.00132286,11.11686134,0.08695931,0.07749488,1.34297681,0.00623671,-0.00414051,0.27827835
110,0.00148743,0.00132297,11.11117458,0.08696239,0.07749556,1.34298384,0.00623481,-0.00412719,0.27827981
111,0.00148721,0.00132276,11.10252857,0.08695857,0.07749101,1.34297514,0.00624133,-0.00411999,0.27827159
112,0.00148669,0.00132226,11.09310627,0.08694851,0.07748171,1.34295225,0.00625453,-0.00412075,0.27825457
113,0.00148591,0.00132151,11.08431911,0.08693283,0.07746810,1.34291649,0.00627186,-0.00412859,0.27822962
114,0.00148490,0.00132054,11.07667446,0.08691213,0.07745061,1.34286928,0.00629040,-0.00414043,0.27819759
115,0.00148371,0.00131939,11.06989574,0.08688695,0.07742960,1.34281206,0.00630736,-0.00415217,0.27815926
116,0.00148237,0.00131810,11.06344509,0.08685786,0.07740542,1.34274566,0.00632050,-0.00416017,0.27811536
117,0.00148090,0.00131670,11.05700970,0.08682533,0.07737843,1.34267163,0.00632845,-0.00416237,0.27806664
118,0.00147936,0.00131522,11.05085182,0.08678985,0.07734900,1.34259081,0.00633082,-0.00415892,0.27801371
119,0.00147776,0.00131369,11.04572868,0.08675189,0.07731751,1.34250426,0.00632819,-0.00415187,0.27795723
120,0.00147613,0.00131213,11.04250336,0.08671185,0.07728432,1.34241307,0.00632195,-0.00414435,0.27789778
121,0.00147450,0.00131058,11.04165649,0.08667014,0.07724980,1.34231794,0.00631396,-0.00413940,0.27783591
122,0.00147289,0.00130904,11.04292488,0.08662710,0.07721424,1.34221983,0.00630624,-0.00413893,0.27777210
123,0.00147131,0.00130755,11.04531670,0.08658309,0.07717796,1.34211946,0.00630060,-0.00414314,0.27770686
124,0.00146978,0.00130610,11.04723167,0.08653842,0.07714121,1.34201765,0.00629835,-0.00415063,0.27764061
125,0.00146832,0.00130472,11.04703617,0.08649338,0.07710418,1.34191477,0.00630014,-0.00415895,0.27757376
126,0.00146693,0.00130342,11.04343796,0.08644825,0.07706707,1.34181178,0.00630591,-0.00416563,0.27750668
127,0.00146562,0.00130219,11.03600025,0.08640325,0.07703006,1.34170914,0.00631493,-0.00416895,0.27743971
128,0.00146440,0.00130105,11.02533245,0.08635861,0.07699326,1.34160733,0.00632598,-0.00416855,0.27737316
129,0.00146327,0.00130000,11.01290703,0.08631455,0.07695688,1.34150672,0.00633761,-0.00416541,0.27730733
130,0.00146223,0.00129903,11.00064468,0.08627123,0.07692100,1.34140778,0.00634841,-0.00416138,0.27724245
131,0.00146127,0.00129816,10.99035263,0.08622880,0.07688575,1.34131086,0.00635719,-0.00415845,0.27717873
132,0.00146041,0.00129737,10.98320580,0.08618741,0.07685127,1.34121633,0.00636323,-0.00415806,0.27711639
133,0.00145963,0.00129667,10.97950363,0.08614720,0.07681764,1.34112442,0.00636631,-0.00416056,0.27705559
