iter,total,cd3d,cd3d_raw,cd2d,scale_reg,t_reg,scale,tx,ty,tz
0,0.00229259,0.00000081,0.00089746,14.87171650,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.66877043
1,0.00142414,0.00000060,0.00077616,8.21624470,0.00002500,0.00007500,1.00501251,0.00500000,0.00500000,0.67377043
2,0.00115403,0.00000063,0.00079519,5.21362352,0.00008793,0.00026468,1.00942123,0.00991581,0.00939310,0.67760938
3,0.00116523,0.00000072,0.00084858,4.44550705,0.00014132,0.00045542,1.01195884,0.01459758,0.01230863,0.67830056
4,0.00116860,0.00000073,0.00085436,4.37934923,0.00015116,0.00059787,1.01237047,0.01880291,0.01343382,0.67676121
5,0.00115246,0.00000071,0.00083970,4.46546650,0.00013377,0.00070120,1.01163316,0.02225840,0.01324509,0.67427820
6,0.00115876,0.00000070,0.00083633,4.58447599,0.00011067,0.00077257,1.01057541,0.02478081,0.01227465,0.67156500
7,0.00118716,0.00000072,0.00084568,4.71094465,0.00009542,0.00081133,1.00981593,0.02632265,0.01087549,0.66918564
8,0.00121419,0.00000073,0.00085229,4.86898041,0.00009435,0.00081699,1.00976086,0.02697471,0.00937729,0.66757834
9,0.00121730,0.00000071,0.00084432,5.03533983,0.00010867,0.00078893,1.01047897,0.02683247,0.00808037,0.66685838
10,0.00119359,0.00000068,0.00082620,5.10118103,0.00013722,0.00073508,1.01178300,0.02605996,0.00722524,0.66683286
11,0.00114877,0.00000065,0.00080921,4.93113470,0.00017743,0.00066765,1.01340938,0.02482760,0.00698501,0.66720474
12,0.00109649,0.00000064,0.00080108,4.53945875,0.00022383,0.00059566,1.01507330,0.02325309,0.00732862,0.66765374
13,0.00105083,0.00000064,0.00080129,4.07986736,0.00026719,0.00052557,1.01648009,0.02143160,0.00808885,0.66786158
14,0.00101793,0.00000064,0.00080228,3.73516703,0.00029776,0.00046266,1.01740551,0.01948157,0.00904099,0.66759360
15,0.00099811,0.00000064,0.00079867,3.59527659,0.00031118,0.00041046,1.01779675,0.01752311,0.00997433,0.66679156
16,0.00099342,0.00000063,0.00079134,3.66529393,0.00030973,0.00036940,1.01775491,0.01565490,0.01067068,0.66553688
17,0.00099951,0.00000062,0.00078472,3.83099079,0.00030008,0.00034019,1.01747382,0.01402053,0.01098724,0.66398525
18,0.00100960,0.00000061,0.00078137,3.98459101,0.00029018,0.00032155,1.01718044,0.01272097,0.01087054,0.66232347
19,0.00101662,0.00000061,0.00078043,4.06952763,0.00028735,0.00031282,1.01709580,0.01186464,0.01037559,0.66074568
20,0.00101388,0.00000061,0.00077876,4.06808758,0.00029639,0.00031203,1.01736498,0.01149635,0.00958895,0.65939391
21,0.00100567,0.00000060,0.00077444,4.05285120,0.00031990,0.00031779,1.01804662,0.01155865,0.00869871,0.65835297
22,0.00099438,0.00000059,0.00076825,4.03482151,0.00035818,0.00033053,1.01910579,0.01198641,0.00790927,0.65762138
23,0.00098343,0.00000058,0.00076271,4.00947571,0.00040946,0.00035111,1.02044129,0.01267388,0.00740830,0.65712583
24,0.00097179,0.00000058,0.00076057,3.92491364,0.00046999,0.00038005,1.02191603,0.01349483,0.00730179,0.65674460
25,0.00095903,0.00000058,0.00076300,3.75915909,0.00053366,0.00041931,1.02336991,0.01438144,0.00759308,0.65632743
26,0.00094902,0.00000059,0.00076844,3.57468319,0.00059298,0.00046995,1.02465010,0.01525099,0.00820746,0.65573233
27,0.00094285,0.00000060,0.00077427,3.42188954,0.00064214,0.00053085,1.02566421,0.01603378,0.00898563,0.65487725
28,0.00094203,0.00000061,0.00077857,3.34591007,0.00067831,0.00059921,1.02638650,0.01667731,0.00976200,0.65374434
29,0.00094392,0.00000061,0.00078111,3.32425117,0.00070303,0.00067072,1.02686942,0.01715495,0.01039545,0.65238875
30,0.00094604,0.00000061,0.00078260,3.32134223,0.00072114,0.00074085,1.02721798,0.01748189,0.01077538,0.65090644
31,0.00094535,0.00000061,0.00078328,3.30282259,0.00073962,0.00080344,1.02756917,0.01764775,0.01085339,0.64942616
32,0.00094138,0.00000061,0.00078252,3.27439523,0.00076556,0.00085232,1.02805495,0.01762727,0.01064681,0.64807636
33,0.00093361,0.00000061,0.00077946,3.24377894,0.00080320,0.00088513,1.02874613,0.01742567,0.01022139,0.64693010
34,0.00092522,0.00000060,0.00077447,3.23657846,0.00085386,0.00090421,1.02965200,0.01707902,0.00970253,0.64600265
35,0.00091761,0.00000059,0.00076887,3.24637103,0.00091593,0.00091248,1.03072691,0.01657329,0.00919762,0.64524996
36,0.00091247,0.00000058,0.00076421,3.26563954,0.00098470,0.00091738,1.03187740,0.01594822,0.00882772,0.64458150
37,0.00090882,0.00000058,0.00076128,3.27307034,0.00105373,0.00092696,1.03299391,0.01525935,0.00864502,0.64388317
38,0.00090590,0.00000058,0.00075964,3.26782846,0.00111751,0.00094847,1.03399420,0.01458788,0.00865790,0.64306623
39,0.00090216,0.00000058,0.00075871,3.24363494,0.00117214,0.00098587,1.03482938,0.01395745,0.00885429,0.64207476
40,0.00089817,0.00000057,0.00075813,3.21160722,0.00121719,0.00104050,1.03550398,0.01342355,0.00916639,0.64090854
41,0.00089565,0.00000057,0.00075795,3.18813372,0.00125559,0.00111076,1.03606963,0.01303622,0.00949511,0.63960439
42,0.00089398,0.00000058,0.00075836,3.16402650,0.00129292,0.00119274,1.03661144,0.01282890,0.00978108,0.63823372
43,0.00089148,0.00000058,0.00075891,3.12920499,0.00133602,0.00127993,1.03722787,0.01281562,0.00994634,0.63688380
44,0.00088764,0.00000058,0.00075910,3.08660722,0.00138996,0.00136698,1.03798592,0.01297367,0.00998893,0.63562095
45,0.00088197,0.00000058,0.00075837,3.03957367,0.00145752,0.00144955,1.03891563,0.01325659,0.00991474,0.63448471
46,0.00087630,0.00000057,0.00075698,3.00216007,0.00153799,0.00152625,1.03999639,0.01359069,0.00976069,0.63346779
47,0.00087222,0.00000057,0.00075556,2.98127890,0.00162727,0.00159994,1.04116416,0.01393971,0.00956632,0.63251984
48,0.00086917,0.00000057,0.00075481,2.96042633,0.00171929,0.00167608,1.04233599,0.01427272,0.00941794,0.63157266
