View,Step0,Step49,Step99,Step149,Step199,Step249,Step299,Step349,Step399,Step449,Step499,Step549,Step599,Step649,Step699,Step749,Step799,Step849,Step899,Step949,Step999,Step1049,Step1099,Step1149,Step1199,Step1249,Step1299,Step1349,Step1399,Step1449,Step1499,Step1549,Step1599
000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3677,0.2505,0.1668,0.1131,0.0804,0.0598,0.0461,0.0364,0.0295,0.0244,0.0205,0.0174,0.0151,0.0132,0.0119,0.0107,0.0100,0.0092,0.0088,0.0086,0.0085,0.0085,0.0084,0.0083
001,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3713,0.2357,0.1405,0.0866,0.0577,0.0415,0.0311,0.0240,0.0191,0.0156,0.0130,0.0111,0.0096,0.0083,0.0078,0.0069,0.0065,0.0059,0.0057,0.0057,0.0059,0.0062,0.0066,0.0070
002,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3633,0.1839,0.0886,0.0491,0.0307,0.0210,0.0153,0.0116,0.0091,0.0073,0.0060,0.0049,0.0041,0.0035,0.0032,0.0028,0.0027,0.0024,0.0022,0.0020,0.0018,0.0017,0.0016,0.0016
003,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5868,0.6413,0.6604,0.6378,0.5660,0.4485,0.3079,0.1939,0.1245,0.0846,0.0596,0.0440,0.0342,0.0275,0.0260,0.0223,0.0216,0.0194,0.0203,0.0222,0.0235,0.0260,0.0279,0.0295
004,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.6294,0.7244,0.7857,0.8269,0.8544,0.8732,0.8871,0.8978,0.9063,0.9125,0.9172,0.9211,0.9222,0.9222,0.9354,0.9308,0.9340,0.9275,0.9292,0.9136,0.8708,0.8341,0.7968,0.7611
005,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3708,0.1979,0.0983,0.0546,0.0342,0.0234,0.0171,0.0130,0.0102,0.0082,0.0067,0.0056,0.0048,0.0041,0.0038,0.0034,0.0032,0.0029,0.0028,0.0025,0.0024,0.0023,0.0022,0.0022
006,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.6225,0.7148,0.7766,0.8160,0.8421,0.8597,0.8722,0.8810,0.8870,0.8913,0.8947,0.8948,0.8940,0.8917,0.9102,0.9130,0.9282,0.9307,0.9396,0.9405,0.9420,0.9498,0.9561,0.9614
007,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.6113,0.6925,0.7439,0.7723,0.7840,0.7838,0.7705,0.7382,0.6766,0.5682,0.3956,0.2478,0.1600,0.1107,0.1121,0.0965,0.0995,0.0924,0.1078,0.1293,0.1495,0.1764,0.1943,0.2124
008,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3318,0.1672,0.0846,0.0483,0.0309,0.0214,0.0157,0.0120,0.0094,0.0076,0.0062,0.0051,0.0043,0.0037,0.0034,0.0030,0.0028,0.0026,0.0025,0.0023,0.0023,0.0022,0.0022,0.0021
009,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.4974,0.4134,0.2634,0.1439,0.0827,0.0523,0.0359,0.0261,0.0198,0.0156,0.0124,0.0103,0.0087,0.0074,0.0069,0.0061,0.0056,0.0050,0.0047,0.0043,0.0039,0.0038,0.0036,0.0034
010,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5791,0.6259,0.6355,0.5961,0.5041,0.3770,0.2484,0.1563,0.1024,0.0716,0.0520,0.0392,0.0309,0.0251,0.0242,0.0209,0.0204,0.0180,0.0177,0.0176,0.0169,0.0176,0.0184,0.0186
011,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3653,0.2436,0.1572,0.1041,0.0725,0.0531,0.0404,0.0317,0.0255,0.0210,0.0175,0.0146,0.0124,0.0107,0.0096,0.0086,0.0079,0.0071,0.0067,0.0062,0.0059,0.0056,0.0053,0.0050
012,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.6301,0.7298,0.7973,0.8421,0.8728,0.8942,0.9098,0.9216,0.9307,0.9380,0.9443,0.9491,0.9532,0.9564,0.9638,0.9654,0.9702,0.9712,0.9745,0.9763,0.9788,0.9818,0.9839,0.9854
013,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3500,0.1973,0.1067,0.0628,0.0406,0.0284,0.0210,0.0161,0.0128,0.0104,0.0085,0.0071,0.0059,0.0051,0.0046,0.0041,0.0038,0.0034,0.0032,0.0029,0.0027,0.0026,0.0025,0.0023
014,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3617,0.2254,0.1330,0.0822,0.0547,0.0387,0.0288,0.0222,0.0176,0.0142,0.0117,0.0097,0.0082,0.0070,0.0064,0.0056,0.0053,0.0048,0.0046,0.0042,0.0040,0.0038,0.0037,0.0035
