iter,stage,total,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
11,rigid,27.567516326904297,20.0,0.00014942519192118198,0.0029885038384236395,10.0,0.0,0.0,1.0,2.4889679480111226e-05,2.4889679480111226e-05,0.1001001001001001,0.021875673905014992,0.0021897571476491486,500.0,0.05512462556362152,27.56231278181076,0.0,0.0,0.0,700000,700000,1543
12,rigid,27.226402282714844,20.0,0.00018053478561341763,0.0036106957122683525,10.0,0.0,0.0,1.0,3.012681736436207e-05,3.012681736436207e-05,0.11011011011011011,0.021640360355377197,0.0023828224615530446,500.0,0.054440759122371674,27.220379561185837,0.0,0.0,0.0,700000,700000,1577
13,rigid,26.89034652709961,20.0,0.00021450463100336492,0.004290092620067298,10.0,0.0,0.0,1.0,3.5807432141155005e-05,3.5807432141155005e-05,0.12012012012012012,0.021782247349619865,0.0026164861681225063,500.0,0.05376680940389633,26.883404701948166,0.0,0.0,0.0,700000,700000,1583
14,rigid,26.558208465576172,20.0,0.0002512996725272387,0.0050259934505447745,10.0,0.0,0.0,1.0,4.197837188257836e-05,4.197837188257836e-05,0.13013013013013014,0.022050347179174423,0.002869414547840516,500.0,0.05310054495930672,26.55027247965336,0.0,0.0,0.0,700000,700000,1592
15,rigid,26.230531692504883,20.0,0.00029088760493323207,0.005817752098664641,10.0,0.0,0.0,1.0,4.863964568357915e-05,4.863964568357915e-05,0.14014014014014015,0.02179154008626938,0.0030538694815592723,500.0,0.05244322121143341,26.221610605716705,0.0,0.0,0.0,700000,700000,1611
16,rigid,25.90671157836914,20.0,0.0003331786429043859,0.0066635728580877185,10.0,0.0,0.0,1.0,5.582630910794251e-05,5.582630910794251e-05,0.15015015015015015,0.021655933931469917,0.0032516417314519394,500.0,0.051793478429317474,25.896739214658737,0.0,0.0,0.0,700000,700000,1669
17,rigid,25.587366104125977,20.0,0.0003781545383390039,0.007563090766780078,10.0,0.0,0.0,1.0,6.347056478261948e-05,6.347056478261948e-05,0.16016016016016016,0.021253183484077454,0.0034039132707231155,500.0,0.05115267261862755,25.576336309313774,0.0,0.0,0.0,700000,700000,1696
18,rigid,25.27336883544922,20.0,0.0004257625842001289,0.008515251684002578,10.0,0.0,0.0,1.0,7.160513632697985e-05,7.160513632697985e-05,0.17017017017017017,0.0212831050157547,0.0036217496022805796,500.0,0.050522319972515106,25.261159986257553,0.0,0.0,0.0,700000,700000,1721
19,rigid,24.964096069335938,20.0,0.00047588086454197764,0.009517617290839553,10.0,0.0,0.0,1.0,8.014601189643145e-05,8.014601189643145e-05,0.18018018018018017,0.02095067873597145,0.0037748970695444055,500.0,0.04990144819021225,24.950724095106125,0.0,0.0,0.0,700000,700000,1752
20,rigid,24.65876007080078,20.0,0.0005284139770083129,0.010568279540166259,10.0,0.0,0.0,1.0,8.930094918468967e-05,8.930094918468967e-05,0.19019019019019018,0.021420475095510483,0.004073964232379371,500.0,0.049288056790828705,24.644028395414352,0.0,0.0,0.0,700000,700000,1737
21,rigid,24.3572998046875,20.0,0.0005833153845742345,0.01166630769148469,10.0,0.0,0.0,1.0,9.881086589302868e-05,9.881086589302868e-05,0.2002002002002002,0.02091285213828087,0.004186757184841015,500.0,0.048682697117328644,24.341348558664322,0.0,0.0,0.0,700000,700000,1802
22,rigid,24.058359146118164,20.0,0.0006404623272828758,0.012809246545657516,10.0,0.0,0.0,1.0,0.0001088998033083044,0.0001088998033083044,0.21021021021021022,0.020756758749485016,0.004363282620011865,500.0,0.04808215796947479,24.041078984737396,0.0,0.0,0.0,700000,700000,1796
23,rigid,23.763853073120117,20.0,0.0006998454919084907,0.013996909838169813,10.0,0.0,0.0,1.0,0.00011942774290218949,0.00011942774290218949,0.22022022022022023,0.02018350549042225,0.004444816023916812,500.0,0.04749058559536934,23.74529279768467,0.0,0.0,0.0,700000,700000,1854
24,rigid,23.4736385345459,20.0,0.0007613084744662046,0.015226169489324093,10.0,0.0,0.0,1.0,0.00013038782344665378,0.00013038782344665378,0.23023023023023023,0.02055423893034458,0.004732207161140394,500.0,0.046907100826501846,23.453550413250923,0.0,0.0,0.0,700000,700000,1878
25,rigid,23.18629264831543,20.0,0.0008247889345511794,0.016495778691023588,10.0,0.0,0.0,1.0,0.00014188484055921435,0.00014188484055921435,0.24024024024024024,0.020579082891345024,0.0049439238177405465,500.0,0.046329423785209656,23.164711892604828,0.0,0.0,0.0,700000,700000,1884
26,rigid,22.9025821685791,20.0,0.0008902253466658294,0.01780450693331659,10.0,0.0,0.0,1.0,0.00015380936383735389,0.00015380936383735389,0.2502502502502503,0.02019873820245266,0.0050547392899030685,500.0,0.04575914144515991,22.879570722579956,0.0,0.0,0.0,700000,700000,1893
27,rigid,22.622861862182617,20.0,0.0009574868017807603,0.019149736035615206,10.0,0.0,0.0,1.0,0.00016627545119263232,0.00016627545119263232,0.2602602602602603,0.020922238007187843,0.005445227108977818,500.0,0.04519620165228844,22.59810082614422,0.0,0.0,0.0,700000,700000,1869
28,rigid,22.34536361694336,20.0,0.0010263742879033089,0.020527485758066177,10.0,0.0,0.0,1.0,0.00017916444630827755,0.00017916444630827755,0.2702702702702703,0.020429885014891624,0.005521590544565304,500.0,0.04463827237486839,22.319136187434196,0.0,0.0,0.0,700000,700000,1905
29,rigid,22.070823669433594,20.0,0.001096850261092186,0.02193700522184372,10.0,0.0,0.0,1.0,0.00019253449863754213,0.00019253449863754213,0.2802802802802803,0.020554011687636375,0.00576088415669488,500.0,0.04408586397767067,22.042931988835335,0.0,0.0,0.0,700000,700000,1911
30,rigid,21.79880714416504,20.0,0.001168911810964346,0.02337823621928692,10.0,0.0,0.0,1.0,0.00020631818915717304,0.00020631818915717304,0.2902902902902903,0.0207882858812809,0.006034637543114576,500.0,0.043538376688957214,21.769188344478607,0.0,0.0,0.0,700000,700000,1904
31,rigid,21.529726028442383,20.0,0.0012423975858837366,0.024847951717674732,10.0,0.0,0.0,1.0,0.00022071781859267503,0.00022071781859267503,0.3003003003003003,0.020412005484104156,0.0061297313766078545,500.0,0.042997054755687714,21.498527377843857,0.0,0.0,0.0,700000,700000,1919
32,rigid,21.263261795043945,20.0,0.0013172588078305125,0.02634517615661025,10.0,0.0,0.0,1.0,0.00023538708046544343,0.00023538708046544343,0.3103103103103103,0.020312944427132607,0.006303316088499608,500.0,0.04246075451374054,21.23037725687027,0.0,0.0,0.0,700000,700000,1950
33,rigid,20.9995174407959,20.0,0.0013935727765783668,0.027871455531567335,10.0,0.0,0.0,1.0,0.0002507511235307902,0.0002507511235307902,0.3203203203203203,0.02022244594991207,0.006477660364336199,500.0,0.04192983731627464,20.96491865813732,0.0,0.0,0.0,700000,700000,1936
34,rigid,20.73878288269043,20.0,0.0014713623095303774,0.029427246190607548,10.0,0.0,0.0,1.0,0.0002663710911292583,0.0002663710911292583,0.3303303303303303,0.020469071343541145,0.006761555098467045,500.0,0.04140465706586838,20.70232853293419,0.0,0.0,0.0,700000,700000,1926
35,rigid,20.479248046875,20.0,0.0015506527852267027,0.031013055704534054,10.0,0.0,0.0,1.0,0.0002825417905114591,0.0002825417905114591,0.34034034034034033,0.02040804922580719,0.006945682419193638,500.0,0.040882013738155365,20.441006869077682,0.0,0.0,0.0,700000,700000,1891
36,rigid,20.222463607788086,20.0,0.0016315467655658722,0.032630935311317444,10.0,0.0,0.0,1.0,0.0002991889778058976,0.0002991889778058976,0.35035035035035034,0.02074834518134594,0.007269190003474553,500.0,0.04036452993750572,20.18226496875286,0.0,0.0,0.0,700000,700000,1866
37,rigid,19.968441009521484,20.0,0.001713919686153531,0.03427839372307062,10.0,0.0,0.0,1.0,0.0003162292414344847,0.0003162292414344847,0.36036036036036034,0.020960768684744835,0.007553430156664805,500.0,0.03985258564352989,19.926292821764946,0.0,0.0,0.0,700000,700000,1839
38,rigid,19.717174530029297,20.0,0.0017977900570258498,0.035955801140516996,10.0,0.0,0.0,1.0,0.0003338271053507924,0.0003338271053507924,0.37037037037037035,0.021142182871699333,0.007830438100629382,500.0,0.039346106350421906,19.673053175210953,0.0,0.0,0.0,700000,700000,1830
39,rigid,19.467735290527344,20.0,0.0018831192282959819,0.03766238456591964,10.0,0.0,0.0,1.0,0.00035190145717933774,0.00035190145717933774,0.38038038038038036,0.02105296403169632,0.008008134466511113,500.0,0.03884342685341835,19.421713426709175,0.0,0.0,0.0,700000,700000,1839
40,rigid,19.219982147216797,20.0,0.0019700315315276384,0.03940063063055277,10.0,0.0,0.0,1.0,0.00037036201683804393,0.00037036201683804393,0.39039039039039036,0.02112765610218048,0.008248033913764151,500.0,0.03834392502903938,19.17196251451969,0.0,0.0,0.0,700000,700000,1817
41,rigid,18.973800659179688,20.0,0.002058659214526415,0.0411731842905283,10.0,0.0,0.0,1.0,0.0003892018285114318,0.0003892018285114318,0.4004004004004004,0.02127891406416893,0.00852008571137895,500.0,0.03784743323922157,18.923716619610786,0.0,0.0,0.0,700000,700000,1807
42,rigid,18.72931671142578,20.0,0.0021490417420864105,0.04298083484172821,10.0,0.0,0.0,1.0,0.00040869874646887183,0.00040869874646887183,0.41041041041041043,0.021386196836829185,0.008777117820920888,500.0,0.037354301661252975,18.677150830626488,0.0,0.0,0.0,700000,700000,1798
43,rigid,18.48624038696289,20.0,0.0022413297556340694,0.04482659511268139,10.0,0.0,0.0,1.0,0.00042867223965004086,0.00042867223965004086,0.42042042042042044,0.02110951766371727,0.008874872291052306,500.0,0.03686422109603882,18.43211054801941,0.0,0.0,0.0,700000,700000,1816
44,rigid,18.245197296142578,20.0,0.002335703233256936,0.04671406466513872,10.0,0.0,0.0,1.0,0.0004488237900659442,0.0004488237900659442,0.43043043043043044,0.020655065774917603,0.008890568852066636,500.0,0.03637828677892685,18.189143389463425,0.0,0.0,0.0,700000,700000,1829
45,rigid,18.005895614624023,20.0,0.0024322164244949818,0.048644328489899635,10.0,0.0,0.0,1.0,0.0004695399256888777,0.0004695399256888777,0.44044044044044045,0.0213028471916914,0.009382635399743959,500.0,0.03589479997754097,17.947399988770485,0.0,0.0,0.0,700000,700000,1794
46,rigid,17.767953872680664,20.0,0.0025309016928076744,0.05061803385615349,10.0,0.0,0.0,1.0,0.0004907234688289464,0.0004907234688289464,0.45045045045045046,0.02128056436777115,0.00958583980530232,500.0,0.035414520651102066,17.707260325551033,0.0,0.0,0.0,700000,700000,1777
47,rigid,17.531665802001953,20.0,0.002631750423461199,0.052635008469223976,10.0,0.0,0.0,1.0,0.0005123742739669979,0.0005123742739669979,0.46046046046046046,0.021214449778199196,0.009768415313284914,500.0,0.034937500953674316,17.468750476837158,0.0,0.0,0.0,700000,700000,1793
48,rigid,17.298782348632812,20.0,0.002734745852649212,0.05469491705298424,10.0,0.0,0.0,1.0,0.0005342754884622991,0.0005342754884622991,0.47047047047047047,0.021550718694925308,0.010138976763378273,500.0,0.034466829150915146,17.233414575457573,0.0,0.0,0.0,700000,700000,1789
49,rigid,17.068084716796875,20.0,0.002839786699041724,0.056795733980834484,10.0,0.0,0.0,1.0,0.0005570780485868454,0.0005570780485868454,0.4804804804804805,0.021530918776988983,0.010345186199153866,500.0,0.03400077298283577,17.000386491417885,0.0,0.0,0.0,700000,700000,1758
50,rigid,16.83924102783203,20.0,0.002947012661024928,0.05894025322049856,10.0,0.0,0.0,1.0,0.0005799049395136535,0.0005799049395136535,0.4904904904904905,0.021222416311502457,0.010409393386022226,500.0,0.03353862464427948,16.76931232213974,0.0,0.0,0.0,700000,700000,1765
51,rigid,16.612327575683594,20.0,0.0030563767068088055,0.06112753413617611,10.0,0.0,0.0,1.0,0.0006034207181073725,0.0006034207181073725,0.5005005005005005,0.0210241861641407,0.01052261569776812,500.0,0.033080145716667175,16.540072858333588,0.0,0.0,0.0,700000,700000,1762
52,rigid,16.387569427490234,20.0,0.003167973831295967,0.06335947662591934,10.0,0.0,0.0,1.0,0.0006274038460105658,0.0006274038460105658,0.5105105105105106,0.021134693175554276,0.010789483002535216,500.0,0.03262558579444885,16.312792897224426,0.0,0.0,0.0,700000,700000,1765
53,rigid,16.16455841064453,20.0,0.0032819712068885565,0.06563942413777113,10.0,0.0,0.0,1.0,0.0006518543814308941,0.0006518543814308941,0.5205205205205206,0.021284660324454308,0.011079102471187428,500.0,0.032174378633499146,16.087189316749573,0.0,0.0,0.0,700000,700000,1733
54,rigid,15.943127632141113,20.0,0.003398454748094082,0.06796909496188164,10.0,0.0,0.0,1.0,0.0006765280850231647,0.0006765280850231647,0.5305305305305306,0.02125018648803234,0.01127387271136851,500.0,0.0317264162003994,15.8632081001997,0.0,0.0,0.0,700000,700000,1738
55,rigid,15.724467277526855,20.0,0.003517500124871731,0.07035000249743462,10.0,0.0,0.0,1.0,0.0007021575001999736,0.0007021575001999736,0.5405405405405406,0.021292464807629585,0.011509440436556533,500.0,0.03128381073474884,15.64190536737442,0.0,0.0,0.0,700000,700000,1716
56,rigid,15.507843017578125,20.0,0.00363909057341516,0.0727818114683032,10.0,0.0,0.0,1.0,0.0007277568802237511,0.0007277568802237511,0.5505505505505506,0.021194275468587875,0.011668520027751083,500.0,0.03084532916545868,15.42266458272934,0.0,0.0,0.0,700000,700000,1710
57,rigid,15.293362617492676,20.0,0.0037633776664733887,0.07526755332946777,10.0,0.0,0.0,1.0,0.0007542011444456875,0.0007542011444456875,0.5605605605605606,0.02151397615671158,0.012059886534292777,500.0,0.030410561710596085,15.205280855298042,0.0,0.0,0.0,700000,700000,1675
58,rigid,15.081448554992676,20.0,0.0038903539534658194,0.07780707906931639,10.0,0.0,0.0,1.0,0.0007807239308021963,0.0007807239308021963,0.5705705705705706,0.02140432968735695,0.012212680602395857,500.0,0.029981296509504318,14.99064825475216,0.0,0.0,0.0,700000,700000,1672
59,rigid,14.872138977050781,20.0,0.0040201460942626,0.080402921885252,10.0,0.0,0.0,1.0,0.000807971868198365,0.000807971868198365,0.5805805805805806,0.02137010730803013,0.012407069307965441,500.0,0.029557041823863983,14.778520911931992,0.0,0.0,0.0,700000,700000,1659
60,rigid,14.6641206741333,20.0,0.004152851179242134,0.08305702358484268,10.0,0.0,0.0,1.0,0.0008354158489964902,0.0008354158489964902,0.5905905905905906,0.02099754475057125,0.012400952355192231,500.0,0.029135653749108315,14.567826874554157,0.0,0.0,0.0,700000,700000,1656
61,rigid,14.458693504333496,20.0,0.004288565367460251,0.08577130734920502,10.0,0.0,0.0,1.0,0.0008634559344500303,0.0008634559344500303,0.6006006006006006,0.021578729152679443,0.012960197689296963,500.0,0.028718197718262672,14.359098859131336,0.0,0.0,0.0,700000,700000,1639
62,rigid,14.25528335571289,20.0,0.004427237436175346,0.08854474872350693,10.0,0.0,0.0,1.0,0.0008918187813833356,0.0008918187813833356,0.6106106106106106,0.020862072706222534,0.012738602953749496,500.0,0.02830621786415577,14.153108932077885,0.0,0.0,0.0,700000,700000,1656
63,rigid,14.053872108459473,20.0,0.00456892279908061,0.0913784559816122,10.0,0.0,0.0,1.0,0.0009203551453538239,0.0009203551453538239,0.6206206206206206,0.021090587601065636,0.013089253566226922,500.0,0.02789696864783764,13.94848432391882,0.0,0.0,0.0,700000,700000,1661
64,rigid,13.85478687286377,20.0,0.0047136107459664345,0.09427221491932869,10.0,0.0,0.0,1.0,0.0009493409306742251,0.0009493409306742251,0.6306306306306306,0.020879270508885384,0.013167107528125917,500.0,0.027492795139551163,13.746397569775581,0.0,0.0,0.0,700000,700000,1668
65,rigid,13.658319473266602,20.0,0.004861285910010338,0.09722571820020676,10.0,0.0,0.0,1.0,0.000978922937065363,0.000978922937065363,0.6406406406406406,0.020744560286402702,0.013289808391689419,500.0,0.02709365077316761,13.546825386583805,0.0,0.0,0.0,700000,700000,1675
66,rigid,13.464235305786133,20.0,0.005011960864067078,0.10023921728134155,10.0,0.0,0.0,1.0,0.0010088097769767046,0.0010088097769767046,0.6506506506506506,0.021322166547179222,0.013873281537203698,500.0,0.02669822797179222,13.34911398589611,0.0,0.0,0.0,700000,700000,1643
67,rigid,13.270868301391602,20.0,0.0051657045260071754,0.10331409052014351,10.0,0.0,0.0,1.0,0.0010389948729425669,0.0010389948729425669,0.6606606606606606,0.020349472761154175,0.013444096118480235,500.0,0.026306143030524254,13.153071515262127,0.0,0.0,0.0,700000,700000,1670
68,rigid,13.079103469848633,20.0,0.005322606768459082,0.10645213536918163,10.0,0.0,0.0,1.0,0.0010691641364246607,0.0010691641364246607,0.6706706706706707,0.01978321373462677,0.01326802122342336,500.0,0.025916628539562225,12.958314269781113,0.0,0.0,0.0,700000,700000,1701
69,rigid,12.888700485229492,20.0,0.005482706241309643,0.10965412482619286,10.0,0.0,0.0,1.0,0.001100232359021902,0.001100232359021902,0.6806806806806807,0.019953720271587372,0.013582111896575988,500.0,0.02552872896194458,12.76436448097229,0.0,0.0,0.0,700000,700000,1692
70,rigid,12.701154708862305,20.0,0.005646008998155594,0.11292017996311188,10.0,0.0,0.0,1.0,0.0011311140842735767,0.0011311140842735767,0.6906906906906907,0.019779101014137268,0.01366124094069541,500.0,0.025146884843707085,12.573442421853542,0.0,0.0,0.0,700000,700000,1683
71,rigid,12.51619815826416,20.0,0.0058124493807554245,0.11624898761510849,10.0,0.0,0.0,1.0,0.0011624230537563562,0.0011624230537563562,0.7007007007007007,0.019774893298745155,0.013856281590712321,500.0,0.0247698612511158,12.3849306255579,0.0,0.0,0.0,700000,700000,1657
72,rigid,12.333293914794922,20.0,0.005981900729238987,0.11963801458477974,10.0,0.0,0.0,1.0,0.001194159733131528,0.001194159733131528,0.7107107107107107,0.019521992653608322,0.013874489273335244,500.0,0.024397175759077072,12.198587879538536,0.0,0.0,0.0,700000,700000,1673
73,rigid,12.152201652526855,20.0,0.006154405884444714,0.12308811768889427,10.0,0.0,0.0,1.0,0.0012259947834536433,0.0012259947834536433,0.7207207207207207,0.019621657207608223,0.014141734924402322,500.0,0.024027492851018906,12.013746425509453,0.0,0.0,0.0,700000,700000,1684
74,rigid,11.973462104797363,20.0,0.0063299438916146755,0.1265988778322935,10.0,0.0,0.0,1.0,0.0012580824550241232,0.0012580824550241232,0.7307307307307307,0.019235212355852127,0.014055760780552604,500.0,0.023663099855184555,11.831549927592278,0.0,0.0,0.0,700000,700000,1672
75,rigid,11.796869277954102,20.0,0.006508428603410721,0.13016857206821442,10.0,0.0,0.0,1.0,0.001290078740566969,0.001290078740566969,0.7407407407407407,0.01930413208901882,0.014299357102976903,500.0,0.023302223533391953,11.651111766695976,0.0,0.0,0.0,700000,700000,1639
76,rigid,11.622400283813477,20.0,0.006689948495477438,0.13379896990954876,10.0,0.0,0.0,1.0,0.001322988886386156,0.001322988886386156,0.7507507507507507,0.0194455124437809,0.014598733065901575,500.0,0.022945357486605644,11.472678743302822,0.0,0.0,0.0,700000,700000,1640
77,rigid,11.449752807617188,20.0,0.006874441169202328,0.13748882338404655,10.0,0.0,0.0,1.0,0.0013559679500758648,0.0013559679500758648,0.7607607607607607,0.018824175000190735,0.014320693693838796,500.0,0.022593174129724503,11.296587064862251,0.0,0.0,0.0,700000,700000,1621
78,rigid,11.278017044067383,20.0,0.007061903830617666,0.14123807661235332,10.0,0.0,0.0,1.0,0.001389003125950694,0.001389003125950694,0.7707707707707707,0.019028736278414726,0.014666793728107445,500.0,0.022241445258259773,11.120722629129887,0.0,0.0,0.0,700000,700000,1606
79,rigid,11.107383728027344,20.0,0.007252662442624569,0.14505324885249138,10.0,0.0,0.0,1.0,0.0014220817247405648,0.0014220817247405648,0.7807807807807807,0.019389405846595764,0.015138875435780475,500.0,0.021891538053750992,10.945769026875496,0.0,0.0,0.0,700000,700000,1572
80,rigid,10.938887596130371,20.0,0.007446692790836096,0.14893385581672192,10.0,0.0,0.0,1.0,0.0014551915228366852,0.0014551915228366852,0.7907907907907908,0.019407041370868683,0.015346909592578839,500.0,0.02154630236327648,10.77315118163824,0.0,0.0,0.0,700000,700000,1559
81,rigid,10.771696090698242,20.0,0.0076440772973001,0.152881545946002,10.0,0.0,0.0,1.0,0.0014885015552863479,0.0014885015552863479,0.8008008008008008,0.018893513828516006,0.015129941003816623,500.0,0.02120439149439335,10.602195747196674,0.0,0.0,0.0,700000,700000,1548
82,rigid,10.60643482208252,20.0,0.00784497894346714,0.1568995788693428,10.0,0.0,0.0,1.0,0.0015216388273984194,0.0015216388273984194,0.8108108108108109,0.018811387941241264,0.015252476709114539,500.0,0.02086552232503891,10.432761162519455,0.0,0.0,0.0,700000,700000,1565
83,rigid,10.443314552307129,20.0,0.00804944895207882,0.16098897904157639,10.0,0.0,0.0,1.0,0.001555326278321445,0.001555326278321445,0.8208208208208209,0.01908128336071968,0.0156623146704606,500.0,0.02053021639585495,10.265108197927475,0.0,0.0,0.0,700000,700000,1550
84,rigid,10.281730651855469,20.0,0.008257560431957245,0.1651512086391449,10.0,0.0,0.0,1.0,0.0015888212947174907,0.0015888212947174907,0.8308308308308309,0.018882127478718758,0.015687853660997567,500.0,0.020198605954647064,10.099302977323532,0.0,0.0,0.0,700000,700000,1549
85,rigid,10.121909141540527,20.0,0.00846934039145708,0.16938680782914162,10.0,0.0,0.0,1.0,0.001622484065592289,0.001622484065592289,0.8408408408408409,0.018901748582720757,0.015893362171657092,500.0,0.019870012998580933,9.935006499290466,0.0,0.0,0.0,700000,700000,1549
86,rigid,9.964176177978516,20.0,0.00868463609367609,0.1736927218735218,10.0,0.0,0.0,1.0,0.0016561176162213087,0.0016561176162213087,0.8508508508508509,0.018732676282525063,0.015938713553700003,500.0,0.019545776769518852,9.772888384759426,0.0,0.0,0.0,700000,700000,1539
87,rigid,9.808832168579102,20.0,0.00890335999429226,0.17806719988584518,10.0,0.0,0.0,1.0,0.0016895174048841,0.0016895174048841,0.8608608608608609,0.018520569428801537,0.01594363334211143,500.0,0.019226262345910072,9.613131172955036,0.0,0.0,0.0,700000,700000,1536
88,rigid,9.65660572052002,20.0,0.009125137701630592,0.18250275403261185,10.0,0.0,0.0,1.0,0.001722860848531127,0.001722860848531127,0.8708708708708709,0.018557539209723473,0.016161220332792214,500.0,0.018912438303232193,9.456219151616096,0.0,0.0,0.0,700000,700000,1536
89,rigid,9.507039070129395,20.0,0.009349832311272621,0.18699664622545242,10.0,0.0,0.0,1.0,0.0017567272298038006,0.0017567272298038006,0.8808808808808809,0.018056819215416908,0.015905906816383264,500.0,0.018604759126901627,9.302379563450813,0.0,0.0,0.0,700000,700000,1533
90,rigid,9.360398292541504,20.0,0.009577257558703423,0.19154515117406845,10.0,0.0,0.0,1.0,0.0017899301601573825,0.0017899301601573825,0.8908908908908909,0.018210656940937042,0.01622370838581979,500.0,0.01830167882144451,9.150839410722256,0.0,0.0,0.0,700000,700000,1533
91,rigid,9.216057777404785,20.0,0.009807275608181953,0.19614551216363907,10.0,0.0,0.0,1.0,0.0018236441537737846,0.0018236441537737846,0.9009009009009009,0.018432017415761948,0.016605421095281035,500.0,0.018002966418862343,9.001483209431171,0.0,0.0,0.0,700000,700000,1546
92,rigid,9.073630332946777,20.0,0.010039625689387321,0.20079251378774643,10.0,0.0,0.0,1.0,0.0018572682747617364,0.0018572682747617364,0.9109109109109109,0.018235815688967705,0.016611203480441053,500.0,0.017708739265799522,8.854369632899761,0.0,0.0,0.0,700000,700000,1522
93,rigid,8.93421459197998,20.0,0.010274180211126804,0.2054836042225361,10.0,0.0,0.0,1.0,0.0018903831951320171,0.0018903831951320171,0.9209209209209209,0.01803777739405632,0.016611366569100915,500.0,0.017420457676053047,8.710228838026524,0.0,0.0,0.0,700000,700000,1545
94,rigid,8.797333717346191,20.0,0.010510842315852642,0.21021684631705284,10.0,0.0,0.0,1.0,0.001923584844917059,0.001923584844917059,0.9309309309309309,0.01744665391743183,0.016241629772984587,500.0,0.017137903720140457,8.568951860070229,0.0,0.0,0.0,700000,700000,1589
