final_iter,final_total_loss,total_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
2000,0.4757518172264099,0.4757518172264099,20.0,0.0002877446822822094,0.005754893645644188,50.0,0.001455223886296153,0.07276119431480765,1.0,0.00010845944052562118,0.00010845944052562118,10.0,0.006393796298652887,0.06393796298652887,500.0,0.0004652809293475002,0.2326404646737501,0.001,100.54884338378906,0.10054884338378907,700000,700000,1200
