final_iter,final_total_loss,total_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points,human_scene_depth_num_human_vertices,human_scene_depth_num_projected_vertices,human_scene_depth_num_behind_scene_vertices
2000,1.475489616394043,1.475489616394043,20.0,0.004005928989499807,0.08011857978999615,50.0,0.0022391690872609615,0.11195845436304808,1.0,0.001543134218081832,0.001543134218081832,10.0,0.00889667123556137,0.08896671235561371,10.0,0.06835269927978516,0.6835269927978516,800.0,0.0005249535315670073,0.41996282525360584,0.001,89.41289520263672,0.08941289520263672,700000,700000,282,10475,10288,38
