iter,stage,total,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
1,rigid,52.936737060546875,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,5.50671747784337e-12,5.50671747784337e-12,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.06617092341184616,52.93673872947693,0.0,0.0,0.0,700000,700000,0
2,rigid,52.4594841003418,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,2.451645855217066e-07,2.451645855217066e-07,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.06557435542345047,52.459484338760376,0.0,0.0,0.0,700000,700000,0
3,rigid,51.9861946105957,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,9.99337089524488e-07,9.99337089524488e-07,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.06498274207115173,51.98619365692139,0.0,0.0,0.0,700000,700000,0
4,rigid,51.516929626464844,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,2.2555516352440463e-06,2.2555516352440463e-06,60.0,0.0,0.0,0.0,0.0,0.0,800.0,0.06439615786075592,51.516926288604736,0.0,0.0,0.0,700000,700000,0
5,rigid,51.21987533569336,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,3.997348358097952e-06,3.997348358097952e-06,60.0,0.002814983483403921,0.16889900900423527,0.0,0.0,0.0,800.0,0.063813716173172,51.0509729385376,0.0,0.0,0.0,700000,700000,1
6,rigid,50.649436950683594,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,6.245856184250442e-06,6.245856184250442e-06,60.0,0.0010072151198983192,0.060432907193899155,0.0,0.0,0.0,800.0,0.06323624402284622,50.58899521827698,0.0,0.0,0.0,700000,700000,3
7,rigid,50.206512451171875,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,9.008113920572214e-06,9.008113920572214e-06,60.0,0.0012659246567636728,0.07595547940582037,0.0,0.0,0.0,800.0,0.06266318261623383,50.13054609298706,0.0,0.0,0.0,700000,700000,4
8,rigid,49.74013137817383,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,1.2274742402951233e-05,1.2274742402951233e-05,60.0,0.001078135333955288,0.06468812003731728,0.0,0.0,0.0,800.0,0.06209428608417511,49.67542886734009,0.0,0.0,0.0,700000,700000,10
9,rigid,49.308982849121094,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,1.5989393432391807e-05,1.5989393432391807e-05,60.0,0.0014076647348701954,0.08445988409221172,0.0,0.0,0.0,800.0,0.06153063476085663,49.2245078086853,0.0,0.0,0.0,700000,700000,14
10,rigid,48.86048889160156,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,2.0173283701296896e-05,2.0173283701296896e-05,60.0,0.0013848082162439823,0.08308849297463894,0.0,0.0,0.0,800.0,0.06097172945737839,48.77738356590271,0.0,0.0,0.0,700000,700000,18
11,rigid,48.442745208740234,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,2.48662727244664e-05,2.48662727244664e-05,60.0,0.0018065356416627765,0.10839213849976659,0.0,0.0,0.0,800.0,0.06041790917515755,48.33432734012604,0.0,0.0,0.0,700000,700000,19
12,rigid,48.050052642822266,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,3.0178356610122137e-05,3.0178356610122137e-05,60.0,0.0025714512448757887,0.15428707469254732,0.0,0.0,0.0,800.0,0.0598696693778038,47.89573550224304,0.0,0.0,0.0,700000,700000,26
13,rigid,47.659725189208984,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,3.59479890903458e-05,3.59479890903458e-05,60.0,0.003314373316243291,0.19886239897459745,0.0,0.0,0.0,800.0,0.05932603403925896,47.460827231407166,0.0,0.0,0.0,700000,700000,30
14,rigid,47.25602722167969,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,4.22830053139478e-05,4.22830053139478e-05,60.0,0.003763828193768859,0.22582969162613153,0.0,0.0,0.0,800.0,0.058787696063518524,47.03015685081482,0.0,0.0,0.0,700000,700000,32
15,rigid,46.82898712158203,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,4.916476609650999e-05,4.916476609650999e-05,60.0,0.00376069825142622,0.2256418950855732,0.0,0.0,0.0,800.0,0.058254119008779526,46.60329520702362,0.0,0.0,0.0,700000,700000,33
16,rigid,46.43661880493164,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,5.6635755754541606e-05,5.6635755754541606e-05,60.0,0.004254549276083708,0.25527295656502247,0.0,0.0,0.0,800.0,0.05772661417722702,46.181291341781616,0.0,0.0,0.0,700000,700000,38
17,rigid,46.07859802246094,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,6.467270577559248e-05,6.467270577559248e-05,60.0,0.005249897018074989,0.31499382108449936,0.0,0.0,0.0,800.0,0.05720442160964012,45.7635372877121,0.0,0.0,0.0,700000,700000,42
18,rigid,45.68699645996094,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,7.332304812734947e-05,7.332304812734947e-05,60.0,0.005619676783680916,0.33718060702085495,0.0,0.0,0.0,800.0,0.05668717995285988,45.3497439622879,0.0,0.0,0.0,700000,700000,46
19,rigid,45.27872848510742,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,8.255882858065888e-05,8.255882858065888e-05,60.0,0.005650424864143133,0.339025491848588,0.0,0.0,0.0,800.0,0.05617452412843704,44.939619302749634,0.0,0.0,0.0,700000,700000,51
20,rigid,44.892417907714844,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,9.238738857675344e-05,9.238738857675344e-05,60.0,0.005988460499793291,0.35930762998759747,0.0,0.0,0.0,800.0,0.05566627159714699,44.53301727771759,0.0,0.0,0.0,700000,700000,54
21,rigid,44.50126266479492,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,0.00010276857210556045,0.00010276857210556045,60.0,0.006183446850627661,0.37100681103765965,0.0,0.0,0.0,800.0,0.055162690579891205,44.130152463912964,0.0,0.0,0.0,700000,700000,61
22,rigid,44.13235092163086,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,0.00011370235006324947,0.00011370235006324947,60.0,0.006689037196338177,0.4013422317802906,0.0,0.0,0.0,800.0,0.05466362088918686,43.73089671134949,0.0,0.0,0.0,700000,700000,64
23,rigid,43.725704193115234,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,0.0001252937945537269,0.0001252937945537269,60.0,0.006507907994091511,0.39047447964549065,0.0,0.0,0.0,800.0,0.054168883711099625,43.3351069688797,0.0,0.0,0.0,700000,700000,71
24,rigid,43.331268310546875,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,0.0001374477578792721,0.0001374477578792721,60.0,0.006467520259320736,0.38805121555924416,0.0,0.0,0.0,800.0,0.05367885157465935,42.94308125972748,0.0,0.0,0.0,700000,700000,83
25,rigid,42.91413497924805,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,0.00015016422548796982,0.00015016422548796982,60.0,0.0059741646982729435,0.3584498818963766,0.0,0.0,0.0,800.0,0.05319441854953766,42.55553483963013,0.0,0.0,0.0,700000,700000,98
26,rigid,42.537052154541016,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,0.00016356327978428453,0.00016356327978428453,60.0,0.006077764555811882,0.3646658733487129,0.0,0.0,0.0,800.0,0.052715279161930084,42.17222332954407,0.0,0.0,0.0,700000,700000,109
27,rigid,42.152122497558594,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,0.00017747229139786214,0.00017747229139786214,60.0,0.005975552834570408,0.35853317007422447,0.0,0.0,0.0,800.0,0.05224176496267319,41.79341197013855,0.0,0.0,0.0,700000,700000,132
28,rigid,41.814056396484375,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,0.00019201386021450162,0.00019201386021450162,60.0,0.006594142876565456,0.3956485725939274,0.0,0.0,0.0,800.0,0.051772769540548325,41.41821563243866,0.0,0.0,0.0,700000,700000,141
29,rigid,41.4719352722168,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,0.00020719549502246082,0.00020719549502246082,60.0,0.007088136859238148,0.42528821155428886,0.0,0.0,0.0,800.0,0.051308050751686096,41.04644060134888,0.0,0.0,0.0,700000,700000,150
30,rigid,41.10390853881836,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,0.00022288461332209408,0.00022288461332209408,60.0,0.007095327600836754,0.42571965605020523,0.0,0.0,0.0,800.0,0.050847459584474564,40.67796766757965,0.0,0.0,0.0,700000,700000,153
31,rigid,40.77182388305664,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,0.0002392188471276313,0.0002392188471276313,60.0,0.007633601315319538,0.4580160789191723,0.0,0.0,0.0,800.0,0.05039196088910103,40.31356871128082,0.0,0.0,0.0,700000,700000,164
32,rigid,40.40522003173828,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,0.0002561306464485824,0.0002561306464485824,60.0,0.007524197921156883,0.451451875269413,0.0,0.0,0.0,800.0,0.04994188994169235,39.95351195335388,0.0,0.0,0.0,700000,700000,185
33,rigid,40.0836296081543,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,0.0002736976312007755,0.0002736976312007755,60.0,0.008105659857392311,0.48633959144353867,0.0,0.0,0.0,800.0,0.04949627071619034,39.59701657295227,0.0,0.0,0.0,700000,700000,207
34,rigid,39.7148551940918,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,0.0002917670353781432,0.0002917670353781432,60.0,0.007848440669476986,0.47090644016861916,0.0,0.0,0.0,800.0,0.049054570496082306,39.243656396865845,0.0,0.0,0.0,700000,700000,221
35,rigid,39.40227508544922,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,0.0003104140341747552,0.0003104140341747552,60.0,0.008477924391627312,0.5086754634976387,0.0,0.0,0.0,800.0,0.04861661046743393,38.893288373947144,0.0,0.0,0.0,700000,700000,239
36,rigid,39.060081481933594,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,0.000329723785398528,0.000329723785398528,60.0,0.008563412353396416,0.5138047412037849,0.0,0.0,0.0,800.0,0.04818243533372879,38.54594826698303,0.0,0.0,0.0,700000,700000,261
37,rigid,38.725582122802734,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,0.00034935292205773294,0.00034935292205773294,60.0,0.008719007484614849,0.523140449076891,0.0,0.0,0.0,800.0,0.04775261506438255,38.20209205150604,0.0,0.0,0.0,700000,700000,273
38,rigid,38.3970832824707,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,0.0003696397761814296,0.0003696397761814296,60.0,0.008920971304178238,0.5352582782506943,0.0,0.0,0.0,800.0,0.047326818108558655,37.861454486846924,0.0,0.0,0.0,700000,700000,300
39,rigid,38.05280303955078,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,0.00039059194386936724,0.00039059194386936724,60.0,0.008816654793918133,0.528999287635088,0.0,0.0,0.0,800.0,0.04690426588058472,37.52341270446777,0.0,0.0,0.0,700000,700000,320
40,rigid,37.733421325683594,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,0.00041202636202797294,0.00041202636202797294,60.0,0.009075420908629894,0.5445252545177937,0.0,0.0,0.0,800.0,0.04648560658097267,37.18848526477814,0.0,0.0,0.0,700000,700000,334
41,rigid,37.40918731689453,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,0.00043393552186898887,0.00043393552186898887,60.0,0.009207414463162422,0.5524448677897453,0.0,0.0,0.0,800.0,0.04607038572430611,36.856308579444885,0.0,0.0,0.0,700000,700000,350
42,rigid,37.07728958129883,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,0.000456512498203665,0.000456512498203665,60.0,0.009166570380330086,0.5499942228198051,0.0,0.0,0.0,800.0,0.045658551156520844,36.526840925216675,0.0,0.0,0.0,700000,700000,363
43,rigid,36.75550842285156,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,0.0004796619759872556,0.0004796619759872556,60.0,0.009247028268873692,0.5548216961324215,0.0,0.0,0.0,800.0,0.04525025933980942,36.200207471847534,0.0,0.0,0.0,700000,700000,381
44,rigid,36.41489791870117,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,0.0005034892819821835,0.0005034892819821835,60.0,0.008962428197264671,0.5377456918358803,0.0,0.0,0.0,800.0,0.044845808297395706,35.876646637916565,0.0,0.0,0.0,700000,700000,393
45,rigid,36.121089935302734,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,0.0005276785814203322,0.0005276785814203322,60.0,0.009403595700860023,0.5642157420516014,0.0,0.0,0.0,800.0,0.04444543272256851,35.55634617805481,0.0,0.0,0.0,700000,700000,396
46,rigid,35.80537033081055,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,0.0005525456508621573,0.0005525456508621573,60.0,0.009428546763956547,0.5657128058373928,0.0,0.0,0.0,800.0,0.04404887929558754,35.23910343647003,0.0,0.0,0.0,700000,700000,404
47,rigid,35.495845794677734,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,0.0005779851926490664,0.0005779851926490664,60.0,0.009503454901278019,0.5702072940766811,0.0,0.0,0.0,800.0,0.04365632310509682,34.925058484077454,0.0,0.0,0.0,700000,700000,413
48,rigid,35.1988639831543,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,0.0006038819556124508,0.0006038819556124508,60.0,0.009734957478940487,0.5840974487364292,0.0,0.0,0.0,800.0,0.04326770082116127,34.614160656929016,0.0,0.0,0.0,700000,700000,416
49,rigid,34.88434600830078,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,0.0006304640555754304,0.0006304640555754304,60.0,0.009625219739973545,0.5775131843984127,0.0,0.0,0.0,800.0,0.04288275167346001,34.306201338768005,0.0,0.0,0.0,700000,700000,420
50,rigid,34.612064361572266,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,0.0006574983126483858,0.0006574983126483858,60.0,0.010169310495257378,0.6101586297154427,0.0,0.0,0.0,800.0,0.04250155761837959,34.001246094703674,0.0,0.0,0.0,700000,700000,424
51,rigid,34.27471160888672,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,0.0006849773344583809,0.0006849773344583809,60.0,0.009576056152582169,0.5745633691549301,0.0,0.0,0.0,800.0,0.04212432727217674,33.699461817741394,0.0,0.0,0.0,700000,700000,422
52,rigid,33.96561813354492,100.0,3.885780586188048e-16,3.885780586188048e-14,250.0,0.0,0.0,1.0,0.000713018758688122,0.000713018758688122,60.0,0.009412726387381554,0.5647635832428932,0.0,0.0,0.0,800.0,0.04175017774105072,33.400142192840576,0.0,0.0,0.0,700000,700000,435
