iter,total,prior_raw,prior_scaled,contact_raw,contact_scaled,dynamics_raw,dynamics_scaled,penetration_raw,penetration_scaled,smooth_raw,smooth_scaled,human_prior_raw,human_prior_scaled,human_smooth_raw,human_smooth_scaled,human_mask_2d_raw,human_mask_2d_scaled,object_mask_2d_raw,object_mask_2d_scaled,object_part_mask_2d_raw,object_part_mask_2d_scaled,object_scale_reg_raw,object_scale_reg_scaled
250,0.24637559056282043,0.0015230276621878147,0.030460553243756294,0.00019669307221192867,0.0393386147916317,9.6381099865539e-06,0.001445716479793191,1.769500522641465e-05,0.000353900104528293,0.007977568544447422,0.15955136716365814,7.133632607292384e-05,0.007133632432669401,5.643020813295152e-06,0.00016929062257986516,2.595147816464305e-05,0.001038059126585722,1.923216404975392e-05,0.0011539298575371504,3.855019167531282e-05,0.00462602311745286,3.681671296362765e-05,0.0011045014252886176
275,0.24236594140529633,0.001651675789617002,0.03303351625800133,0.00019613122276496142,0.03922624513506889,9.346838851342909e-06,0.0014020258095115423,2.1025560272391886e-05,0.0004205112054478377,0.007687626872211695,0.15375253558158875,6.433937232941389e-05,0.006433937232941389,5.438490916276351e-06,0.00016315473476424813,2.5825484044617042e-05,0.0010330193908885121,1.9224944480811246e-05,0.0011534966761246324,3.849240601994097e-05,0.00461908895522356,3.761369953281246e-05,0.0011284110369160771
300,0.23911449313163757,0.00176923384424299,0.03538467735052109,0.00019598740618675947,0.03919748216867447,9.438436791242566e-06,0.0014157654950395226,2.1089115762151778e-05,0.00042178231524303555,0.0074378144927322865,0.14875629544258118,5.8715428167488426e-05,0.005871542729437351,5.196360689296853e-06,0.0001558908261358738,2.5719131372170523e-05,0.0010287652257829905,1.913943560793996e-05,0.0011483661364763975,3.832572474493645e-05,0.004599086940288544,3.782688145292923e-05,0.0011348064290359616
325,0.2365201711654663,0.001876701950095594,0.037534039467573166,0.00019607039575930685,0.03921407833695412,9.363883691548835e-06,0.0014045825228095055,2.3365430024568923e-05,0.00046730859321542084,0.007223105989396572,0.14446212351322174,5.3988864237908274e-05,0.005398886278271675,4.924688255414367e-06,0.000147740647662431,2.5605550035834312e-05,0.0010242220014333725,1.9078783225268126e-05,0.0011447269935160875,3.819375342573039e-05,0.004583250265568495,3.797410681727342e-05,0.0011392232263460755
350,0.23428775370121002,0.001974275801330805,0.03948551416397095,0.00019584161054808646,0.03916832059621811,9.262928870157339e-06,0.0013894393341615796,2.3241780581884086e-05,0.0004648356116376817,0.007036984898149967,0.14073969423770905,5.054347275290638e-05,0.005054347217082977,4.653394171327818e-06,0.00013960181968286633,2.5555051252013072e-05,0.0010222020791843534,1.9030285329790786e-05,0.0011418170761317015,3.8038026104914024e-05,0.004564563278108835,3.724707494257018e-05,0.0011174122337251902
375,0.23229025304317474,0.0020596638787537813,0.04119327664375305,0.00019578803039621562,0.03915760666131973,9.530773240840062e-06,0.0014296160079538822,2.3543258066638373e-05,0.00047086516860872507,0.006869083270430565,0.1373816728591919,4.739258292829618e-05,0.00473925843834877,4.4354715100780595e-06,0.00013306413893587887,2.5498484319541603e-05,0.0010199393145740032,1.8875029127229936e-05,0.0011325017549097538,3.7742163840448484e-05,0.004529059864580631,3.6779580113943666e-05,0.0011033874470740557
400,0.23067787289619446,0.0021397618111222982,0.04279523715376854,0.0001950527512235567,0.03901055082678795,9.202558430843055e-06,0.0013803837355226278,2.5725366867845878e-05,0.0005145073519088328,0.006728151813149452,0.13456302881240845,4.499081478570588e-05,0.004499081522226334,4.349817118054489e-06,0.00013049451808910817,2.5447407097090036e-05,0.0010178962256759405,1.886531936179381e-05,0.0011319192126393318,3.7880949093960226e-05,0.004545713774859905,3.6301626096246764e-05,0.0010890488047152758
425,0.22919781506061554,0.002210782840847969,0.04421565681695938,0.0001949507131939754,0.038990143686532974,9.00283339433372e-06,0.0013504249509423971,2.5689405447337776e-05,0.0005137880798429251,0.006603586953133345,0.13207173347473145,4.270656791049987e-05,0.00427065696567297,4.321982032706728e-06,0.00012965945643372834,2.5348985218442976e-05,0.001013959408737719,1.8718401406658813e-05,0.0011231041280552745,3.745487629203126e-05,0.00449458509683609,3.41369304805994e-05,0.001024107914417982
450,0.22799016535282135,0.002275124192237854,0.04550248384475708,0.00019497818720992655,0.038995638489723206,8.873218575899955e-06,0.0013309827772900462,2.7455433155409992e-05,0.0005491086631081998,0.00649012578651309,0.12980251014232635,4.063800588482991e-05,0.004063800442963839,3.992206075054128e-06,0.00011976618407061324,2.5320478016510606e-05,0.0010128191206604242,1.8714010366238654e-05,0.0011228406801819801,3.748421659111045e-05,0.004498105961829424,3.3070671634050086e-05,0.0009921201271936297
475,0.22700636088848114,0.0023331097327172756,0.04666219651699066,0.00019479473121464252,0.038958944380283356,9.106297511607409e-06,0.0013659446267411113,2.7316702471580356e-05,0.0005463340785354376,0.006393680348992348,0.12787359952926636,3.900087904185057e-05,0.0039000879041850567,3.8931116250751074e-06,0.00011679335148073733,2.5305524104624055e-05,0.0010122209787368774,1.8698863641475327e-05,0.0011219318257644773,3.727416697074659e-05,0.004472900182008743,3.251400630688295e-05,0.0009754201746545732
500,0.22612448036670685,0.0023858363274484873,0.04771672561764717,0.00019453774439170957,0.038907550275325775,9.075342859432567e-06,0.001361301401630044,2.460286850691773e-05,0.0004920573555864394,0.006308607291430235,0.12617214024066925,3.797752287937328e-05,0.0037977523170411587,3.818442564806901e-06,0.00011455327330622822,2.5318549887742847e-05,0.0010127420537173748,1.869424886535853e-05,0.001121654873713851,3.735900099854916e-05,0.004483080003410578,3.1497263989876956e-05,0.0009449179051443934
525,0.22562554478645325,0.0024327444843947887,0.048654891550540924,0.00019482859352137893,0.03896571695804596,9.1110641733394e-06,0.0013666596496477723,3.0756818887311965e-05,0.0006151363486424088,0.006236783228814602,0.12473566830158234,3.674559047794901e-05,0.003674559062346816,3.7208274079603143e-06,0.00011162482405779883,2.53151920333039e-05,0.0010126077104359865,1.8645374439074658e-05,0.0011187224881723523,3.714541526278481e-05,0.00445745000615716,3.041785748791881e-05,0.0009125357028096914
550,0.2251536250114441,0.002475469373166561,0.04950938746333122,0.00019546813564375043,0.03909362852573395,9.180253073282074e-06,0.0013770379591733217,3.0137136491248384e-05,0.0006027427152730525,0.006172464694827795,0.12344929575920105,3.529540845192969e-05,0.003529540728777647,3.91021103496314e-06,0.0001173063283204101,2.527356264181435e-05,0.001010942505672574,1.8655222447705455e-05,0.001119313295930624,3.714646663866006e-05,0.00445757620036602,2.9561715564341284e-05,0.0008868514560163021
575,0.22459779679775238,0.002513822400942445,0.05027644708752632,0.00019611854804679751,0.03922370821237564,8.904974492907058e-06,0.001335746143013239,3.093626582995057e-05,0.0006187253165990114,0.006109897047281265,0.1221979409456253,3.400490459171124e-05,0.0034004903864115477,3.5612024475994986e-06,0.00010683607251849025,2.5254572392441332e-05,0.0010101828956976533,1.8623159121489152e-05,0.001117389532737434,3.7077985325595364e-05,0.004449358209967613,2.869875606847927e-05,0.0008609626675024629
600,0.22425314784049988,0.002547930460423231,0.05095861107110977,0.00019623087428044528,0.039246175438165665,8.831892955640797e-06,0.0013247838942334056,3.1496838346356526e-05,0.0006299367523752153,0.006059986539185047,0.12119972705841064,3.379864938324317e-05,0.003379864851012826,3.888414994435152e-06,0.00011665245256153867,2.525897798477672e-05,0.0010103591484948993,1.8576687580207363e-05,0.001114601269364357,3.702356480062008e-05,0.0044428277760744095,2.765346653177403e-05,0.0008296039886772633
625,0.22390013933181763,0.0025769441854208708,0.05153888463973999,0.00019603347755037248,0.039206694811582565,8.929251634981483e-06,0.0013393877306953073,3.6876113881589845e-05,0.0007375222630798817,0.006018095184117556,0.12036190181970596,3.279105658293702e-05,0.0032791057601571083,3.6129624731984222e-06,0.00010838887101272121,2.525010859244503e-05,0.0010100043145939708,1.8483400708646514e-05,0.001109004020690918,3.686481431941502e-05,0.00442377757281065,2.618194412207231e-05,0.000785458309110254
650,0.22349824011325836,0.0026036042254418135,0.052072085440158844,0.00019633684132713825,0.039267368614673615,9.06559216673486e-06,0.0013598388759419322,3.688293509185314e-05,0.0007376587018370628,0.0059752995148301125,0.11950598657131195,3.179922350682318e-05,0.0031799222342669964,3.5290554478706326e-06,0.00010587166616460308,2.523652983654756e-05,0.0010094612371176481,1.8436971004121006e-05,0.0011062182020395994,3.661843220470473e-05,0.004394211806356907,2.5320770873804577e-05,0.0007596231298521161
675,0.22321325540542603,0.0026273876428604126,0.05254775285720825,0.00019662073464132845,0.03932414576411247,9.212818440573756e-06,0.00138192274607718,3.823931547231041e-05,0.0007647863239981234,0.005937683396041393,0.11875367164611816,3.1067618692759424e-05,0.003106761956587434,3.958051820518449e-06,0.00011874155461555347,2.5242588890250772e-05,0.0010097036138176918,1.840815821196884e-05,0.0011044894345104694,3.654216561699286e-05,0.004385059699416161,2.3874092221376486e-05,0.0007162227411754429
700,0.22278086841106415,0.002650623442605138,0.05301246792078018,0.00019628538575489074,0.039257075637578964,8.708222594577819e-06,0.0013062333455309272,3.6221117625245824e-05,0.0007244223379530013,0.005903118755668402,0.11806237697601318,3.104755887761712e-05,0.003104755887761712,3.893854682246456e-06,0.00011681563773890957,2.526237949496135e-05,0.001010495238006115,1.8412290955893695e-05,0.0011047373991459608,3.657959314296022e-05,0.004389551002532244,2.306454007339198e-05,0.0006919361767359078
725,0.22253096103668213,0.0026713821571320295,0.053427644073963165,0.00019627578149084002,0.039255157113075256,9.015075193019584e-06,0.0013522612862288952,3.845865649054758e-05,0.0007691731443628669,0.005871111992746592,0.11742223799228668,3.0154395062709227e-05,0.0030154394917190075,3.605413667173707e-06,0.00010816240683197975,2.522986505937297e-05,0.0010091946460306644,1.844623329816386e-05,0.0011067739687860012,3.660478978417814e-05,0.004392574541270733,2.2410997189581394e-05,0.0006723299156874418
750,0.22236725687980652,0.0026909629814326763,0.053819261491298676,0.00019684931612573564,0.0393698625266552,8.935243386076763e-06,0.0013402864569798112,3.975597792305052e-05,0.0007951195584610105,0.005841379519551992,0.116827592253685,2.9614911909447983e-05,0.002961491234600544,3.3090489068854367e-06,9.927147038979456e-05,2.523298462620005e-05,0.001009319443255663,1.8419881598674692e-05,0.0011051929323002696,3.6600904422812164e-05,0.004392108414322138,2.1592408302240074e-05,0.0006477722199633718
775,0.22235360741615295,0.0027053162921220064,0.054106324911117554,0.00019732044893316925,0.03946409001946449,9.455632607568987e-06,0.001418344909325242,4.255791282048449e-05,0.0008511582855135202,0.00581752136349678,0.11635042726993561,2.9464277758961543e-05,0.0029464277904480696,3.6691062632598914e-06,0.00011007318971678615,2.5216191716026515e-05,0.0010086477268487215,1.840205914049875e-05,0.0011041235411539674,3.639559508883394e-05,0.00436747120693326,2.088466499117203e-05,0.0006265399279072881
800,0.22208988666534424,0.00272036949172616,0.05440738797187805,0.00019677715317811817,0.039355430752038956,9.423297342436854e-06,0.0014134945813566446,4.057418118463829e-05,0.0008114835945889354,0.005793580785393715,0.1158716157078743,2.9962669941596687e-05,0.0029962670523673296,4.496519977692515e-06,0.00013489559933077544,2.5235327484551817e-05,0.0010094130411744118,1.839903234213125e-05,0.0011039419332519174,3.6384084523888305e-05,0.004366090055555105,2.066243177978322e-05,0.0006198729388415813
825,0.22181087732315063,0.002736216876655817,0.05472433567047119,0.0001962797687156126,0.03925595432519913,9.128782039624639e-06,0.0013693172950297594,3.69745866919402e-05,0.0007394917192868888,0.005778993014246225,0.11557985842227936,2.9737562726950273e-05,0.0029737562872469425,3.690993708005408e-06,0.00011072980851167813,2.521063288440928e-05,0.001008425373584032,1.8262560843140818e-05,0.0010957536287605762,3.6056509998161346e-05,0.004326781257987022,2.08824440051103e-05,0.0006264733383432031
850,0.22167840600013733,0.002748778322711587,0.054975565522909164,0.00019628774316515774,0.03925754874944687,9.214474630425684e-06,0.0013821711763739586,4.2338546336395666e-05,0.0008467709412798285,0.005759839434176683,0.11519678682088852,2.881119326048065e-05,0.0028811192605644464,3.969672434323002e-06,0.00011909017484867945,2.5166154955513775e-05,0.001006646198220551,1.821814657887444e-05,0.0010930887656286359,3.598694092943333e-05,0.004318432882428169,2.0039618902956136e-05,0.0006011885707266629
875,0.2216167151927948,0.0027641390915960073,0.05528278276324272,0.00019534595776349306,0.03906919062137604,9.11224924493581e-06,0.001366837415844202,4.701726356870495e-05,0.0009403452859260142,0.0057486677542328835,0.11497335135936737,2.8866716093034483e-05,0.0028866715729236603,4.130060005991254e-06,0.00012390180199872702,2.521453279769048e-05,0.0010085813701152802,1.8125312635675073e-05,0.0010875187581405044,3.583229045034386e-05,0.004299874883145094,1.925486503751017e-05,0.0005776459584012628
900,0.22148048877716064,0.0027744711842387915,0.055489424616098404,0.0001958302455022931,0.03916604816913605,9.497272912994958e-06,0.0014245909405872226,4.299938154872507e-05,0.0008599876309745014,0.00573166785761714,0.11463335901498795,2.7860985937877558e-05,0.002786098513752222,4.224570147925988e-06,0.00012673711171373725,2.5173285393975675e-05,0.001006931415759027,1.8234764866065234e-05,0.0010940858628600836,3.607745748013258e-05,0.00432929489761591,1.8797787561197765e-05,0.0005639336304739118
925,0.22145821154117584,0.002785132033750415,0.05570264160633087,0.00019696242816280574,0.039392486214637756,9.241835869033821e-06,0.0013862753985449672,4.1286875784862787e-05,0.0008257374865934253,0.005717080552130938,0.1143416091799736,2.7166364816366695e-05,0.0027166365180164576,4.053311386087444e-06,0.00012159933976363391,2.5182591343764216e-05,0.0010073035955429077,1.818943019316066e-05,0.0010913658188655972,3.598084731493145e-05,0.004317701794207096,1.849514592322521e-05,0.0005548543995246291
950,0.22146405279636383,0.002794471103698015,0.055889420211315155,0.00019689314649440348,0.03937862813472748,9.278835932491347e-06,0.0013918253825977445,4.335005360189825e-05,0.0008670010720379651,0.0057054259814321995,0.11410851776599884,2.742861397564411e-05,0.002742861397564411,4.556607109407196e-06,0.00013669821782968938,2.516156018828042e-05,0.0010064623784273863,1.819959288695827e-05,0.0010919756023213267,3.592902430682443e-05,0.004311482887715101,1.7972437490243465e-05,0.0005391731392592192
975,0.22118765115737915,0.0028061007615178823,0.05612201616168022,0.00019541925576049834,0.039083849638700485,9.004463208839297e-06,0.0013506694231182337,4.307453127694316e-05,0.000861490610986948,0.005697630811482668,0.11395261436700821,2.7795727874035947e-05,0.0027795727364718914,3.942597686545923e-06,0.0001182779305963777,2.5238732632715255e-05,0.0010095492471009493,1.813512972148601e-05,0.0010881078196689487,3.580177144613117e-05,0.0042962124571204185,1.7509401004645042e-05,0.0005252820556052029
1000,0.22127874195575714,0.002813246101140976,0.05626492202281952,0.0001966902636922896,0.03933805227279663,9.222659173246939e-06,0.0013833988923579454,4.250330675859004e-05,0.0008500661351718009,0.005684114992618561,0.11368229985237122,2.7395708457333967e-05,0.002739570802077651,3.92500533052953e-06,0.00011775016173487529,2.516960012144409e-05,0.001006784033961594,1.8163598724640906e-05,0.0010898159816861153,3.5747601941693574e-05,0.00428971229121089,1.7212872990057804e-05,0.0005163861787877977
1025,0.2210424393415451,0.002821058500558138,0.05642116814851761,0.0001967344433069229,0.03934688866138458,9.218845661962405e-06,0.0013828268274664879,3.9356273191515356e-05,0.0007871254347264767,0.00567043200135231,0.1134086400270462,2.6801084459293634e-05,0.002680108416825533,3.893879693350755e-06,0.00011681638716254383,2.5176366762025282e-05,0.0010070546995848417,1.8194925360148773e-05,0.0010916955070570111,3.584810110623948e-05,0.004301771987229586,1.6611895262030885e-05,0.0004983568796887994
1050,0.2212003916501999,0.00282860966399312,0.056572191417217255,0.00019647990120574832,0.0392959788441658,1.0097709491674323e-05,0.0015146564692258835,4.267563781468198e-05,0.00085351278539747,0.005659406539052725,0.11318813264369965,2.74827798421029e-05,0.002748277969658375,4.410484962136252e-06,0.00013231455523055047,2.5171942979795858e-05,0.0010068777482956648,1.8192449715570547e-05,0.00109154696110636,3.581246710382402e-05,0.004297495819628239,1.664771480136551e-05,0.0004994314513169229
1075,0.2211274951696396,0.002835298189893365,0.056705962866544724,0.00019624564447440207,0.039249129593372345,9.078870789380744e-06,0.0013618306256830692,5.418596265371889e-05,0.0010837193112820387,0.005652816966176033,0.11305633932352066,2.6944489945890382e-05,0.002694448921829462,3.924099473806564e-06,0.00011772298603318632,2.51878154813312e-05,0.0010075126774609089,1.8123349946108647e-05,0.0010874009458348155,3.570782791939564e-05,0.0042849392630159855,1.5949979569995776e-05,0.0004784993943758309
1100,0.2211594134569168,0.0028415443375706673,0.056830886751413345,0.00019640527898445725,0.039281055331230164,9.290644811699167e-06,0.001393596758134663,5.479863830260001e-05,0.0010959727223962545,0.0056407880038022995,0.11281576007604599,2.720894008234609e-05,0.0027208940591663122,4.314311809139326e-06,0.0001294293615501374,2.5244298740290105e-05,0.0010097719496116042,1.820688703446649e-05,0.0010924132075160742,3.595489397412166e-05,0.004314587451517582,1.5834975783945993e-05,0.0004750492807943374
1125,0.2211374193429947,0.002847067778930068,0.056941356509923935,0.00019667109881993383,0.039334218949079514,9.612080248189159e-06,0.0014418120263144374,4.8587622586637735e-05,0.0009717524517327547,0.005636115558445454,0.11272230744361877,2.7355607016943395e-05,0.0027355607599020004,4.697357326222118e-06,0.00014092071796767414,2.5255276341340505e-05,0.0010102110682055354,1.8132188415620476e-05,0.001087931334041059,3.559987817425281e-05,0.004271985497325659,1.5979194358806126e-05,0.00047937582712620497
1150,0.22134661674499512,0.0028505451045930386,0.05701090395450592,0.0001974788319785148,0.039495766162872314,9.509359188086819e-06,0.0014264038763940334,5.5805507145123556e-05,0.001116110128350556,0.005629530642181635,0.11259061098098755,2.7661113563226536e-05,0.0027661113999783993,4.270599220035365e-06,0.00012811797205358744,2.5210760213667527e-05,0.0010084303794428706,1.8064898540615104e-05,0.001083893934264779,3.550144174369052e-05,0.004260173067450523,1.533624526928179e-05,0.0004600873508024961
1175,0.2212149202823639,0.00285286083817482,0.0570572167634964,0.00019793224055320024,0.039586447179317474,9.759148269949947e-06,0.0014638722641393542,5.0829501560656354e-05,0.0010165900457650423,0.005619026720523834,0.11238053441047668,2.7804313504020683e-05,0.002780431415885687,4.577975232678e-06,0.0001373392587993294,2.520801717764698e-05,0.0010083207162097096,1.8060090951621532e-05,0.001083605457097292,3.541360274539329e-05,0.004249632358551025,1.5030433132778853e-05,0.00045091297943145037
1200,0.2213280349969864,0.002857061568647623,0.05714122951030731,0.00019737858383450657,0.03947571665048599,1.0142221071873792e-05,0.0015213331207633018,5.908113598707132e-05,0.0011816227342933416,0.005614667199552059,0.11229334771633148,2.778914313239511e-05,0.0027789142914116383,5.106455773784546e-06,0.00015319367230404168,2.5223349439329468e-05,0.001008933992125094,1.8026608813670464e-05,0.0010815964778885245,3.53779541910626e-05,0.004245354328304529,1.489280657551717e-05,0.0004467841936275363
1225,0.22098952531814575,0.0028610641602426767,0.05722128227353096,0.0001968565338756889,0.039371307939291,9.682406016509049e-06,0.0014523608842864633,6.0642541939159855e-05,0.0012128507951274514,0.005600265692919493,0.112005315721035,2.7367306756787002e-05,0.002736730733886361,4.741165867017116e-06,0.0001422349741915241,2.517237044230569e-05,0.0010068948613479733,1.81616469490109e-05,0.0010896988678723574,3.58655524905771e-05,0.0043038660660386086,1.4899319467076566e-05,0.0004469795967452228
1250,0.22078830003738403,0.0028673275373876095,0.05734655261039734,0.00019726976461242884,0.03945395350456238,9.70037126535317e-06,0.0014550556661561131,4.804323543794453e-05,0.0009608647087588906,0.0055957334116101265,0.11191466450691223,2.735597445280291e-05,0.0027355975471436977,4.430914486874826e-06,0.0001329274382442236,2.5185841877828352e-05,0.0010074336314573884,1.8040696886600927e-05,0.00108244176954031,3.547463711583987e-05,0.0042569562792778015,1.4728330825164448e-05,0.00044184993021190166
1275,0.22088484466075897,0.00287511944770813,0.0575023889541626,0.00019662550766952336,0.03932510316371918,9.785398106032517e-06,0.0014678096631541848,4.764582263305783e-05,0.0009529164526611567,0.005596088711172342,0.1119217723608017,2.7673759177559987e-05,0.0027673759032040834,4.801102932106005e-06,0.00014403308159671724,2.5236533474526368e-05,0.00100946135353297,1.812851223803591e-05,0.001087710727006197,3.560350160114467e-05,0.004272419959306717,1.4461962564382702e-05,0.0004338588914833963
1300,0.22083985805511475,0.002876783488318324,0.057535670697689056,0.0001978207001229748,0.039564140141010284,9.823849723034073e-06,0.0014735774602741003,4.731999433715828e-05,0.0009463998721912503,0.00558236800134182,0.1116473600268364,2.725895137700718e-05,0.0027258950285613537,4.717997398984153e-06,0.00014153991651255637,2.519400732126087e-05,0.0010077602928504348,1.811667243600823e-05,0.001087000360712409,3.5609315091278404e-05,0.004273117985576391,1.4579429262084886e-05,0.000437382870586589
1325,0.2208370715379715,0.002877728082239628,0.05755456164479256,0.00019778558635152876,0.039557117968797684,1.0305137038812973e-05,0.0015457705594599247,4.590172829921357e-05,0.0009180345805361867,0.0055803339928388596,0.11160667985677719,2.7256322937319055e-05,0.002725632395595312,5.0139678933192044e-06,0.00015041904407553375,2.5162298697978258e-05,0.0010064919479191303,1.8138924133381806e-05,0.0010883354116231203,3.550324254320003e-05,0.004260389134287834,1.412068922945764e-05,0.0004236206877976656
1350,0.22103115916252136,0.002881901105865836,0.0576380230486393,0.0001970165758393705,0.039403315633535385,1.0188401574851014e-05,0.00152826018165797,5.6101620430126786e-05,0.0011220324086025357,0.005581842269748449,0.11163684725761414,2.7865940865012817e-05,0.0027865939773619175,4.791379524249351e-06,0.00014374138845596462,2.523027615097817e-05,0.001009211060591042,1.8024664313998073e-05,0.001081479829736054,3.541191836120561e-05,0.004249430261552334,1.4407991329790093e-05,0.00043223972897976637
1375,0.22116060554981232,0.0028851283714175224,0.05770256742835045,0.0001980278902919963,0.039605576545000076,9.82420715445187e-06,0.0014736311277374625,5.520353079191409e-05,0.0011040705721825361,0.005581096280366182,0.1116219237446785,2.7639351174002513e-05,0.0027639351319521666,5.205168690736173e-06,0.00015615505981259048,2.5196204660460353e-05,0.0010078481864184141,1.8011112842941657e-05,0.0010806667851284146,3.517792356433347e-05,0.004221350885927677,1.4095892765908502e-05,0.0004228767938911915
1400,0.2212051898241043,0.0028882045298814774,0.05776409059762955,0.00019776105182245374,0.03955221176147461,1.0343670510337688e-05,0.001551550580188632,5.6405304349027574e-05,0.0011281061451882124,0.005578063428401947,0.11156126856803894,2.734617555688601e-05,0.0027346175629645586,5.2863256314594764e-06,0.000158589769853279,2.5199413357768208e-05,0.0010079764761030674,1.8013739463640377e-05,0.0010808244114741683,3.536214353516698e-05,0.0042434572242200375,1.4082603229326196e-05,0.0004224781005177647
