iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale_reg,t_reg,scale,tx,ty,tz
31,0.62746662,0.00041991,0.00015804,0.00068179,0.01946639,0.01259623,0.02633655,207.51081848,70.92278290,344.09884644,0.01519167,0.02577242,1.13117230,0.02092981,0.09989487,0.12391682
32,0.59036082,0.00038402,0.00014764,0.00062040,0.01863823,0.01217309,0.02510336,206.29776001,70.47137451,342.12414551,0.01570433,0.02644389,1.13350761,0.02180366,0.10038929,0.12605746
33,0.55757284,0.00035264,0.00013880,0.00056647,0.01788648,0.01180191,0.02397105,204.89196777,70.08118439,339.70275879,0.01619758,0.02706954,1.13572323,0.02257363,0.10075861,0.12809242
34,0.52850175,0.00032529,0.00013132,0.00051925,0.01720746,0.01147850,0.02293643,203.17047119,69.86516571,336.47576904,0.01667138,0.02764040,1.13782406,0.02302375,0.10101192,0.13002653
35,0.50250620,0.00030139,0.00012503,0.00047775,0.01659425,0.01119923,0.02198927,201.06909180,69.83155060,332.30664062,0.01712591,0.02815370,1.13981497,0.02307616,0.10115766,0.13186479
36,0.47921094,0.00028050,0.00011970,0.00044129,0.01604048,0.01095721,0.02112375,198.66917419,69.96170044,327.37664795,0.01756137,0.02861308,1.14170098,0.02277084,0.10120512,0.13361174
37,0.45821998,0.00026208,0.00011517,0.00040899,0.01553744,0.01074713,0.02032775,196.09274292,70.15895081,322.02655029,0.01797815,0.02902753,1.14348733,0.02225111,0.10116260,0.13527213
38,0.43919092,0.00024580,0.00011132,0.00038028,0.01507986,0.01056566,0.01959407,193.34309387,70.35030365,316.33587646,0.01837678,0.02940010,1.14517903,0.02152450,0.10103800,0.13685073
39,0.42190382,0.00023139,0.00010801,0.00035477,0.01466301,0.01040671,0.01891932,190.46871948,70.50993347,310.42752075,0.01875778,0.02973625,1.14678121,0.02065330,0.10083841,0.13835210
40,0.40613693,0.00021856,0.00010514,0.00033198,0.01428178,0.01026718,0.01829638,187.52917480,70.63918304,304.41915894,0.01912178,0.03003950,1.14829874,0.01965428,0.10057110,0.13978076
41,0.39179251,0.00020713,0.00010268,0.00031159,0.01393350,0.01014596,0.01772104,184.61006165,70.71279907,298.50732422,0.01946940,0.03031683,1.14973652,0.01864213,0.10024233,0.14114098
