iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale_reg,t_reg,scale,tx,ty,tz
31,0.00812382,0.00000381,0.00000216,0.00000547,0.00190386,0.00146813,0.00233959,43.01761627,16.36091614,69.67431641,0.00368120,0.00426892,0.94113106,0.02888728,-0.00623792,-0.05827119
32,0.00811712,0.00000379,0.00000213,0.00000544,0.00189672,0.00146072,0.00233271,43.22047043,16.38115692,70.05978394,0.00367665,0.00420392,0.94116634,0.02805496,-0.00710763,-0.05802003
33,0.00809196,0.00000374,0.00000210,0.00000538,0.00188542,0.00145019,0.00232066,43.40327835,16.42932701,70.37722778,0.00366640,0.00413750,0.94124597,0.02733150,-0.00774835,-0.05771005
34,0.00804405,0.00000369,0.00000206,0.00000531,0.00187040,0.00143698,0.00230383,43.50471497,16.45587540,70.55355072,0.00365107,0.00406929,0.94136530,0.02672250,-0.00815772,-0.05734675
35,0.00797304,0.00000361,0.00000202,0.00000521,0.00185189,0.00142118,0.00228259,43.50817871,16.46113586,70.55522156,0.00363126,0.00399930,0.94151974,0.02623041,-0.00834557,-0.05693520
36,0.00788039,0.00000353,0.00000197,0.00000510,0.00183038,0.00140330,0.00225746,43.40526581,16.45318222,70.35735321,0.00360757,0.00392774,0.94170517,0.02585304,-0.00832357,-0.05648075
37,0.00776929,0.00000344,0.00000191,0.00000497,0.00180647,0.00138371,0.00222923,43.20149231,16.43730736,69.96567535,0.00358059,0.00385531,0.94191712,0.02559016,-0.00810578,-0.05598884
38,0.00764281,0.00000334,0.00000186,0.00000483,0.00178062,0.00136281,0.00219843,42.90635681,16.41758919,69.39512634,0.00355086,0.00378291,0.94215167,0.02543666,-0.00771551,-0.05546489
39,0.00750541,0.00000324,0.00000180,0.00000469,0.00175325,0.00134057,0.00216594,42.54296875,16.39492607,68.69100952,0.00351892,0.00371158,0.94240469,0.02538757,-0.00717816,-0.05491383
40,0.00736102,0.00000314,0.00000173,0.00000455,0.00172475,0.00131720,0.00213230,42.13315582,16.36903191,67.89727783,0.00348519,0.00364211,0.94267333,0.02543169,-0.00651804,-0.05434018
41,0.00721364,0.00000304,0.00000167,0.00000440,0.00169587,0.00129321,0.00209854,41.68769073,16.33944702,67.03593445,0.00345013,0.00357534,0.94295400,0.02555950,-0.00575862,-0.05374843
42,0.00706570,0.00000294,0.00000161,0.00000426,0.00166711,0.00126920,0.00206502,41.21459198,16.27641678,66.15276337,0.00341413,0.00351198,0.94324374,0.02576301,-0.00491455,-0.05314219
