iter,total,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
0,418.1323547363281,20.0,0.0,0.0,0.0001,61.7763671875,0.006177636794745922,0.0001,85.72808837890625,0.008572808466851711,1000.0,6.746422513970174e-06,0.006746422499418259,1000.0,0.00035266822669655085,0.35266822576522827,1.0,0.0,0.0,0.0,0.011595145799219608,0.0,1000.0,0.4177394509315491,417.73944091796875,10.0,0.001873320434242487,0.018733203411102295
25,278.45562744140625,20.0,0.0004599406383931637,0.009198812767863274,0.0001,344.8380126953125,0.03448380157351494,0.0001,536.3519287109375,0.053635191172361374,1000.0,7.983645446074661e-06,0.007983645424246788,1000.0,0.0003982909838669002,0.3982909917831421,1.0,0.0,0.0,0.05,0.009265732020139694,0.000463286618469283,1000.0,0.27792584896087646,277.92584228515625,14.95,0.0017205257900059223,0.02572186104953289
50,200.57391357421875,20.0,0.0013152708997949958,0.026305418461561203,0.0001,916.752685546875,0.09167526662349701,0.0001,1376.5374755859375,0.13765373826026917,1000.0,8.793726010480896e-06,0.0087937256321311,1000.0,0.00043111550621688366,0.4311155080795288,1.0,0.0,0.0,0.1,0.008512932807207108,0.0008512932690791786,1000.0,0.1998453140258789,199.84530639648438,19.9,0.0016183482948690653,0.03220513090491295
75,146.24838256835938,20.0,0.0024039915297180414,0.048079829663038254,0.0001,1610.81787109375,0.16108177602291107,0.0001,2260.3525390625,0.2260352522134781,1000.0,9.476373634242918e-06,0.00947637390345335,1000.0,0.0004741473530884832,0.47414734959602356,1.0,0.0,0.0,0.15,0.008614348247647285,0.0012921523302793503,1000.0,0.14529334008693695,145.2933349609375,24.85,0.0014054453931748867,0.034925319254398346
100,107.46823120117188,20.0,0.0038175717927515507,0.07635143399238586,0.0001,2483.85986328125,0.2483859807252884,0.0001,3373.73046875,0.3373730480670929,1000.0,1.1032594557036646e-05,0.011032594367861748,1000.0,0.000530598743353039,0.5305987596511841,1.0,0.0,0.0,0.2,0.008951043710112572,0.0017902087420225143,1000.0,0.1062307357788086,106.2307357788086,29.8,0.001072674640454352,0.0319657027721405
125,80.70076751708984,20.0,0.0056588673032820225,0.1131773442029953,0.0001,3509.238037109375,0.3509238064289093,0.0001,4757.142578125,0.47571423649787903,1000.0,1.2813834473490715e-05,0.012813834473490715,1000.0,0.0006450914079323411,0.6450914144515991,1.0,0.0,0.0,0.25,0.00902135856449604,0.00225533964112401,1000.0,0.07907097786664963,79.07097625732422,34.75,0.0008579598506912589,0.029814105480909348
150,63.24190139770508,20.0,0.008007705211639404,0.16015410423278809,0.0001,4522.00830078125,0.45220082998275757,0.0001,6256.30419921875,0.6256303787231445,1000.0,1.5024097592686303e-05,0.015024097636342049,1000.0,0.0007442223140969872,0.7442223429679871,1.0,0.0,0.0,0.3,0.009523294866085052,0.0028569884598255157,1000.0,0.06121186539530754,61.21186447143555,39.7,0.0007544339750893414,0.029951028525829315
175,52.12446212768555,20.0,0.010761674493551254,0.21523348987102509,0.0001,5296.3466796875,0.5296346545219421,0.0001,7487.42724609375,0.7487426996231079,1000.0,1.6136913473019376e-05,0.016136912629008293,1000.0,0.0008395607583224773,0.8395607471466064,1.0,0.0,0.0,0.35,0.010037317872047424,0.0035130612086504698,1000.0,0.049740079790353775,49.74007797241211,44.65,0.000706920342054218,0.03156399354338646
200,44.284210205078125,20.0,0.01387122180312872,0.2774244248867035,0.0001,5749.84814453125,0.5749847888946533,0.0001,8249.2138671875,0.8249213695526123,1000.0,1.8817492673406377e-05,0.018817491829395294,1000.0,0.0008565711323171854,0.8565711379051208,1.0,0.0,0.0,0.4,0.0102727385237813,0.004109095316380262,1000.0,0.04169308394193649,41.693084716796875,49.6,0.0006915046251378953,0.03429862856864929
225,38.026390075683594,20.0,0.017556795850396156,0.35113590955734253,0.0001,5977.2001953125,0.5977200269699097,0.0001,8619.7060546875,0.8619706034660339,1000.0,2.1902071239310317e-05,0.021902071312069893,1000.0,0.0008104360313154757,0.8104360103607178,1.0,0.0,0.0,0.45,0.009152896702289581,0.004118803422898054,1000.0,0.03534838929772377,35.348388671875,54.55,0.0005631056847050786,0.030717413872480392
