final_iter,final_total_loss,total_scaled,orient_gvhmr_weight,orient_gvhmr_raw,orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points,human_scene_depth_num_human_vertices,human_scene_depth_num_projected_vertices,human_scene_depth_num_behind_scene_vertices
2000,5.494723320007324,5.494723320007324,100.0,0.0009079792071133852,0.09079792071133852,250.0,0.005398792214691639,1.3496980536729097,1.0,0.011044308543205261,0.011044308543205261,60.0,0.00588172348216176,0.3529034089297056,10.0,0.13161544501781464,1.3161544501781464,800.0,0.00267591024748981,2.140728197991848,0.001,233.3967742919922,0.23339677429199218,700000,700000,1374,10475,10475,777
