iter,total,cd3d,cd3d_raw,cd2d,scale_reg,t_reg,scale,tx,ty,tz
68,1.53585768,0.00130140,0.03667653,2340.20751953,0.09305596,0.34123635,1.35669386,-0.14456563,-0.37279239,1.83962512
69,1.39811754,0.00117530,0.03479774,2223.72705078,0.09357361,0.34720463,1.35784388,-0.14138792,-0.37627381,1.83464193
70,1.27457249,0.00106268,0.03304066,2114.43359375,0.09406514,0.35296285,1.35893369,-0.13815871,-0.37961039,1.82986534
71,1.16434038,0.00096265,0.03140684,2012.36376953,0.09453606,0.35851756,1.35997617,-0.13492067,-0.38280538,1.82529473
72,1.06626809,0.00087409,0.02989336,1917.23571777,0.09499147,0.36387742,1.36098254,-0.13172165,-0.38586244,1.82092857
73,0.97909397,0.00079574,0.02849378,1828.85351562,0.09543552,0.36904967,1.36196220,-0.12860176,-0.38878554,1.81676412
74,0.90162224,0.00072647,0.02720127,1746.81555176,0.09587174,0.37404180,1.36292291,-0.12559821,-0.39157897,1.81279743
75,0.83273900,0.00066519,0.02600852,1670.69824219,0.09630273,0.37885976,1.36387086,-0.12273897,-0.39424723,1.80902338
76,0.77140445,0.00061090,0.02490742,1600.19604492,0.09673031,0.38351047,1.36480963,-0.12005060,-0.39679497,1.80543590
77,0.71669328,0.00056272,0.02389043,1534.84680176,0.09715564,0.38799971,1.36574221,-0.11755200,-0.39922696,1.80202818
78,0.66776699,0.00051986,0.02295000,1474.20117188,0.09757951,0.39233303,1.36667013,-0.11525657,-0.40154800,1.79879320
79,0.62387592,0.00048159,0.02207854,1417.88391113,0.09800252,0.39651501,1.36759472,-0.11317107,-0.40376297,1.79572356
80,0.58437866,0.00044733,0.02126947,1365.48693848,0.09842461,0.40055031,1.36851609,-0.11129740,-0.40587664,1.79281139
81,0.54871762,0.00041655,0.02051661,1316.66503906,0.09884572,0.40444356,1.36943388,-0.10963472,-0.40789381,1.79004908
82,0.51640904,0.00038879,0.01981438,1271.08264160,0.09926549,0.40819919,1.37034726,-0.10817757,-0.40981913,1.78742862
83,0.48706049,0.00036370,0.01915826,1228.47351074,0.09968344,0.41182169,1.37125564,-0.10691913,-0.41165712,1.78494239
84,0.46030271,0.00034093,0.01854341,1188.59899902,0.10009902,0.41531551,1.37215734,-0.10584977,-0.41341218,1.78258276
85,0.43587196,0.00032024,0.01796723,1151.16015625,0.10051162,0.41868502,1.37305152,-0.10495828,-0.41508859,1.78034270
86,0.41347569,0.00030135,0.01742534,1115.97888184,0.10092051,0.42193496,1.37393630,-0.10423357,-0.41669041,1.77821493
87,0.39291012,0.00028409,0.01691520,1082.91748047,0.10132497,0.42506993,1.37481034,-0.10366350,-0.41822156,1.77619243
88,0.37396434,0.00026826,0.01643389,1051.73010254,0.10172439,0.42809427,1.37567234,-0.10323483,-0.41968584,1.77426887
89,0.35650831,0.00025374,0.01598002,1022.33941650,0.10211817,0.43101215,1.37652111,-0.10293389,-0.42108682,1.77243805
90,0.34037951,0.00024038,0.01555111,994.59515381,0.10250569,0.43382803,1.37735522,-0.10274812,-0.42242795,1.77069402
91,0.32544196,0.00022806,0.01514500,968.39379883,0.10288653,0.43654594,1.37817383,-0.10266493,-0.42371249,1.76903141
92,0.31160855,0.00021671,0.01476106,943.57635498,0.10326035,0.43917000,1.37897646,-0.10267268,-0.42494354,1.76744497
93,0.29875475,0.00020620,0.01439686,920.08355713,0.10362689,0.44170412,1.37976241,-0.10276032,-0.42612407,1.76592994
94,0.28681025,0.00019648,0.01405164,897.83428955,0.10398589,0.44415200,1.38053131,-0.10291675,-0.42725685,1.76448178
95,0.27571392,0.00018749,0.01372487,876.73834229,0.10433717,0.44651735,1.38128281,-0.10313191,-0.42834458,1.76309609
96,0.26534048,0.00017912,0.01341346,856.71899414,0.10468045,0.44880369,1.38201642,-0.10339625,-0.42938974,1.76176894
97,0.25568613,0.00017136,0.01311845,837.73626709,0.10501565,0.45101440,1.38273191,-0.10370094,-0.43039474,1.76049650
98,0.24666396,0.00016414,0.01283794,819.68969727,0.10534278,0.45315278,1.38342953,-0.10403825,-0.43136182,1.75927532
99,0.23821223,0.00015740,0.01257073,802.49841309,0.10566178,0.45522177,1.38410890,-0.10440083,-0.43229309,1.75810218
100,0.23031616,0.00015114,0.01231705,786.16522217,0.10597272,0.45722455,1.38477075,-0.10478245,-0.43319055,1.75697386
101,0.22289334,0.00014527,0.01207461,770.61151123,0.10627556,0.45916390,1.38541448,-0.10517661,-0.43405613,1.75588763
102,0.21593767,0.00013979,0.01184406,755.78607178,0.10657043,0.46104252,1.38604069,-0.10557801,-0.43489161,1.75484085
103,0.20940045,0.00013467,0.01162414,741.64941406,0.10685743,0.46286303,1.38664973,-0.10598177,-0.43569866,1.75383091
104,0.20324290,0.00012986,0.01141403,728.14062500,0.10713669,0.46462783,1.38724160,-0.10638353,-0.43647885,1.75285554
105,0.19744089,0.00012534,0.01121326,715.23870850,0.10740832,0.46633935,1.38781714,-0.10677931,-0.43723372,1.75191259
106,0.19196711,0.00012110,0.01102133,702.89569092,0.10767233,0.46799988,1.38837576,-0.10716565,-0.43796462,1.75100005
107,0.18679690,0.00011711,0.01083772,691.07147217,0.10792889,0.46961173,1.38891840,-0.10753976,-0.43867290,1.75011587
108,0.18190913,0.00011336,0.01066202,679.73144531,0.10817810,0.47117686,1.38944495,-0.10789884,-0.43935978,1.74925828
109,0.17727549,0.00010981,0.01049337,668.85852051,0.10842015,0.47269753,1.38995600,-0.10824129,-0.44002646,1.74842572
110,0.17287932,0.00010645,0.01033130,658.44866943,0.10865524,0.47417563,1.39045203,-0.10856581,-0.44067404,1.74761653
111,0.16869943,0.00010328,0.01017573,648.36810303,0.10888357,0.47561312,1.39093339,-0.10887099,-0.44130352,1.74682927
112,0.16471899,0.00010026,0.01002564,638.71258545,0.10910522,0.47701174,1.39140046,-0.10915557,-0.44191590,1.74606276
113,0.16093652,0.00009741,0.00988158,629.41058350,0.10932042,0.47837329,1.39185357,-0.10941908,-0.44251209,1.74531579
114,0.15732090,0.00009469,0.00974245,620.40948486,0.10952935,0.47969946,1.39229310,-0.10966111,-0.44309294,1.74458694
115,0.15387811,0.00009211,0.00960863,611.74273682,0.10973226,0.48099184,1.39271975,-0.10988167,-0.44365925,1.74387538
116,0.15057956,0.00008965,0.00947906,603.36212158,0.10992929,0.48225209,1.39313388,-0.11008099,-0.44421175,1.74318004
117,0.14742474,0.00008730,0.00935385,595.27581787,0.11012072,0.48348168,1.39353597,-0.11025935,-0.44475117,1.74250007
118,0.14438571,0.00008505,0.00923216,587.39178467,0.11030667,0.48468205,1.39392626,-0.11041702,-0.44527817,1.74183464
119,0.14148045,0.00008291,0.00911478,579.77154541,0.11048732,0.48585463,1.39430523,-0.11055455,-0.44579339,1.74118280
120,0.13868690,0.00008085,0.00900072,572.39953613,0.11066285,0.48700067,1.39467335,-0.11067235,-0.44629738,1.74054384
121,0.13599813,0.00007888,0.00888997,565.23535156,0.11083353,0.48812139,1.39503098,-0.11077131,-0.44679072,1.73991728
122,0.13341588,0.00007699,0.00878286,558.25457764,0.11099957,0.48921806,1.39537883,-0.11085227,-0.44727391,1.73930240
123,0.13092206,0.00007517,0.00867825,551.50024414,0.11116125,0.49029183,1.39571726,-0.11091617,-0.44774747,1.73869872
124,0.12851684,0.00007343,0.00857678,544.87976074,0.11131876,0.49134365,1.39604700,-0.11096393,-0.44821182,1.73810565
125,0.12619361,0.00007174,0.00847781,538.45355225,0.11147223,0.49237475,1.39636803,-0.11099649,-0.44866741,1.73752260
126,0.12395078,0.00007012,0.00838140,532.21099854,0.11162184,0.49338615,1.39668071,-0.11101482,-0.44911465,1.73694921
127,0.12177623,0.00006856,0.00828718,526.10461426,0.11176774,0.49437875,1.39698565,-0.11101977,-0.44955391,1.73638511
128,0.11966443,0.00006704,0.00819495,520.12542725,0.11191010,0.49535346,1.39728308,-0.11101237,-0.44998553,1.73582959
129,0.11763562,0.00006559,0.00810562,514.34002686,0.11204910,0.49631113,1.39757323,-0.11099362,-0.45040983,1.73528254
130,0.11565753,0.00006418,0.00801794,508.63964844,0.11218490,0.49725258,1.39785659,-0.11096460,-0.45082715,1.73474360
131,0.11374598,0.00006282,0.00793241,503.11169434,0.11231758,0.49817869,1.39813340,-0.11092632,-0.45123774,1.73421240
132,0.11189195,0.00006151,0.00784903,497.67941284,0.11244729,0.49909014,1.39840400,-0.11087962,-0.45164189,1.73368847
133,0.11008407,0.00006024,0.00776703,492.35668945,0.11257417,0.49998766,1.39866853,-0.11082529,-0.45203987,1.73317170
134,0.10833757,0.00005901,0.00768728,487.16857910,0.11269829,0.50087184,1.39892721,-0.11076426,-0.45243189,1.73266172
135,0.10663532,0.00005781,0.00760887,482.09536743,0.11281983,0.50174344,1.39918041,-0.11069749,-0.45281821,1.73215842
136,0.10497528,0.00005665,0.00753185,477.11322021,0.11293890,0.50260293,1.39942825,-0.11062568,-0.45319906,1.73166144
137,0.10336349,0.00005552,0.00745652,472.24526978,0.11305559,0.50345105,1.39967132,-0.11054958,-0.45357463,1.73117054
138,0.10179692,0.00005443,0.00738297,467.45364380,0.11317004,0.50428814,1.39990938,-0.11046983,-0.45394510,1.73068559
139,0.10026837,0.00005337,0.00731065,462.75723267,0.11328235,0.50511467,1.40014315,-0.11038698,-0.45431066,1.73020637
140,0.09877856,0.00005234,0.00723960,458.15969849,0.11339261,0.50593102,1.40037239,-0.11030167,-0.45467147,1.72973275
141,0.09732570,0.00005134,0.00716999,453.62747192,0.11350097,0.50673777,1.40059757,-0.11021423,-0.45502770,1.72926450
142,0.09591516,0.00005037,0.00710191,449.20376587,0.11360741,0.50753522,1.40081894,-0.11012512,-0.45537952,1.72880149
143,0.09453144,0.00004942,0.00703463,444.84564209,0.11371209,0.50832373,1.40103638,-0.11003479,-0.45572707,1.72834349
144,0.09318525,0.00004850,0.00696869,440.58517456,0.11381512,0.50910366,1.40125036,-0.10994375,-0.45607048,1.72789061
145,0.09187065,0.00004761,0.00690389,436.39852905,0.11391659,0.50987524,1.40146112,-0.10985235,-0.45640987,1.72744250
146,0.09059311,0.00004674,0.00684079,432.26742554,0.11401660,0.51063883,1.40166867,-0.10976080,-0.45674539,1.72699916
147,0.08933894,0.00004589,0.00677827,428.21163940,0.11411522,0.51139450,1.40187335,-0.10966942,-0.45707712,1.72656047
148,0.08811320,0.00004506,0.00671673,424.23171997,0.11421249,0.51214266,1.40207517,-0.10957816,-0.45740518,1.72612631
149,0.08691498,0.00004426,0.00665613,420.32769775,0.11430848,0.51288366,1.40227413,-0.10948747,-0.45772970,1.72569656
150,0.08574603,0.00004347,0.00659689,416.46401978,0.11440329,0.51361746,1.40247083,-0.10939746,-0.45805076,1.72527099
151,0.08459990,0.00004270,0.00653825,412.68002319,0.11449695,0.51434445,1.40266490,-0.10930864,-0.45836848,1.72484982
152,0.08348049,0.00004196,0.00648080,408.94067383,0.11458955,0.51506495,1.40285695,-0.10922141,-0.45868292,1.72443271
153,0.08238333,0.00004123,0.00642407,405.26730347,0.11468109,0.51577908,1.40304649,-0.10913591,-0.45899418,1.72401965
154,0.08131604,0.00004052,0.00636875,401.64855957,0.11477163,0.51648706,1.40323400,-0.10905229,-0.45930234,1.72361052
155,0.08026841,0.00003983,0.00631391,398.10632324,0.11486125,0.51718903,1.40341961,-0.10897069,-0.45960748,1.72320533
156,0.07924234,0.00003915,0.00625989,394.61657715,0.11495001,0.51788509,1.40360332,-0.10889125,-0.45990968,1.72280383
157,0.07823585,0.00003849,0.00620671,391.16094971,0.11503793,0.51857537,1.40378535,-0.10881403,-0.46020898,1.72240627
158,0.07725329,0.00003784,0.00615455,387.76220703,0.11512504,0.51926011,1.40396559,-0.10873929,-0.46050546,1.72201228
159,0.07629196,0.00003721,0.00610312,384.43341064,0.11521139,0.51993936,1.40414429,-0.10866699,-0.46079916,1.72162199
160,0.07534779,0.00003660,0.00605248,381.12817383,0.11529700,0.52061331,1.40432131,-0.10859701,-0.46109015,1.72123528
161,0.07442284,0.00003600,0.00600246,377.89068604,0.11538189,0.52128196,1.40449679,-0.10852934,-0.46137848,1.72085190
162,0.07351319,0.00003541,0.00595313,374.67367554,0.11546603,0.52194560,1.40467083,-0.10846416,-0.46166423,1.72047210
163,0.07262817,0.00003484,0.00590484,371.53192139,0.11554947,0.52260417,1.40484321,-0.10840131,-0.46194744,1.72009540
164,0.07175231,0.00003427,0.00585674,368.41363525,0.11563223,0.52325773,1.40501416,-0.10834088,-0.46222815,1.71972227
165,0.07090025,0.00003372,0.00580974,365.36019897,0.11571435,0.52390659,1.40518379,-0.10828268,-0.46250644,1.71935213
166,0.07005964,0.00003319,0.00576326,362.31683350,0.11579583,0.52455068,1.40535200,-0.10822660,-0.46278235,1.71898520
167,0.06923992,0.00003266,0.00571752,359.35455322,0.11587667,0.52519011,1.40551901,-0.10817277,-0.46305591,1.71862137
168,0.06842762,0.00003215,0.00567205,356.39547729,0.11595687,0.52582496,1.40568459,-0.10812099,-0.46332717,1.71826053
169,0.06763528,0.00003164,0.00562732,353.51144409,0.11603644,0.52645534,1.40584874,-0.10807107,-0.46359617,1.71790266
170,0.06686014,0.00003115,0.00558346,350.66137695,0.11611540,0.52708119,1.40601170,-0.10802289,-0.46386296,1.71754766
171,0.06609661,0.00003067,0.00554011,347.83477783,0.11619377,0.52770269,1.40617335,-0.10797649,-0.46412757,1.71719563
172,0.06534760,0.00003020,0.00549738,345.04595947,0.11627159,0.52831984,1.40633380,-0.10793182,-0.46439004,1.71684647
173,0.06461073,0.00002974,0.00545513,342.29119873,0.11634883,0.52893269,1.40649307,-0.10788880,-0.46465039,1.71650004
174,0.06388956,0.00002929,0.00541355,339.58554077,0.11642549,0.52954143,1.40665114,-0.10784743,-0.46490869,1.71615624
175,0.06317914,0.00002884,0.00537231,336.91571045,0.11650158,0.53014600,1.40680790,-0.10780755,-0.46516496,1.71581519
176,0.06248014,0.00002841,0.00533160,334.27084351,0.11657707,0.53074658,1.40696347,-0.10776915,-0.46541923,1.71547675
177,0.06179675,0.00002798,0.00529177,331.65536499,0.11665198,0.53134316,1.40711784,-0.10773215,-0.46567154,1.71514082
178,0.06112197,0.00002756,0.00525199,329.08914185,0.11672629,0.53193587,1.40727091,-0.10769653,-0.46592191,1.71480727
179,0.06045985,0.00002716,0.00521307,326.52874756,0.11680007,0.53252459,1.40742290,-0.10766213,-0.46617037,1.71447635
180,0.05981123,0.00002676,0.00517456,324.03106689,0.11687333,0.53310949,1.40757370,-0.10762890,-0.46641695,1.71414804
181,0.05917288,0.00002637,0.00513651,321.55914307,0.11694609,0.53369045,1.40772343,-0.10759672,-0.46666169,1.71382201
182,0.05854543,0.00002598,0.00509903,319.10940552,0.11701830,0.53426772,1.40787208,-0.10756535,-0.46690461,1.71349835
183,0.05792574,0.00002561,0.00506180,316.68350220,0.11708999,0.53484118,1.40801966,-0.10753466,-0.46714574,1.71317697
184,0.05731961,0.00002524,0.00502512,314.31146240,0.11716119,0.53541094,1.40816593,-0.10750462,-0.46738514,1.71285796
185,0.05672330,0.00002487,0.00498897,311.95776367,0.11723187,0.53597695,1.40831149,-0.10747512,-0.46762279,1.71254134
186,0.05613446,0.00002452,0.00495312,309.62219238,0.11730205,0.53653932,1.40845573,-0.10744605,-0.46785873,1.71222687
187,0.05555558,0.00002417,0.00491777,307.31283569,0.11737177,0.53709811,1.40859914,-0.10741757,-0.46809301,1.71191454
188,0.05498777,0.00002383,0.00488288,305.04312134,0.11744101,0.53765333,1.40874135,-0.10738946,-0.46832564,1.71160436
189,0.05442894,0.00002349,0.00484842,302.79879761,0.11750977,0.53820515,1.40888274,-0.10736188,-0.46855667,1.71129644
190,0.05387593,0.00002316,0.00481405,300.57904053,0.11757813,0.53875345,1.40902317,-0.10733471,-0.46878609,1.71099067
191,0.05333386,0.00002284,0.00478041,298.37594604,0.11764603,0.53929830,1.40916264,-0.10730785,-0.46901393,1.71068692
192,0.05280264,0.00002252,0.00474714,296.22399902,0.11771353,0.53983963,1.40930128,-0.10728123,-0.46924019,1.71038520
193,0.05227637,0.00002221,0.00471433,294.05621338,0.11778061,0.54037762,1.40943909,-0.10725477,-0.46946493,1.71008563
194,0.05175889,0.00002191,0.00468165,291.94308472,0.11784731,0.54091227,1.40957594,-0.10722872,-0.46968815,1.70978808
195,0.05125045,0.00002161,0.00464963,289.83734131,0.11791361,0.54144365,1.40971220,-0.10720288,-0.46990988,1.70949244
196,0.05074970,0.00002131,0.00461756,287.79293823,0.11797953,0.54197174,1.40984738,-0.10717735,-0.47013012,1.70919895
197,0.05025707,0.00002102,0.00458628,285.73669434,0.11804509,0.54249662,1.40998197,-0.10715199,-0.47034892,1.70890737
198,0.04976890,0.00002074,0.00455506,283.69918823,0.11811028,0.54301834,1.41011572,-0.10712703,-0.47056630,1.70861769
199,0.04929143,0.00002046,0.00452448,281.69287109,0.11817515,0.54353696,1.41024876,-0.10710233,-0.47078228,1.70832992
200,0.04882143,0.00002019,0.00449397,279.73568726,0.11823964,0.54405248,1.41038108,-0.10707796,-0.47099686,1.70804405
201,0.04835484,0.00001992,0.00446393,277.75265503,0.11830376,0.54456508,1.41051257,-0.10705423,-0.47121006,1.70775986
202,0.04789664,0.00001965,0.00443400,275.82489014,0.11836752,0.54507482,1.41064334,-0.10703102,-0.47142193,1.70747757
203,0.04744869,0.00001939,0.00440471,273.92639160,0.11843092,0.54558158,1.41077328,-0.10700820,-0.47163245,1.70719719
204,0.04700216,0.00001914,0.00437541,272.02520752,0.11849394,0.54608536,1.41090238,-0.10698569,-0.47184163,1.70691848
205,0.04656470,0.00001888,0.00434664,270.15170288,0.11855663,0.54658633,1.41103089,-0.10696341,-0.47204950,1.70664144
206,0.04613294,0.00001864,0.00431811,268.29885864,0.11861903,0.54708433,1.41115868,-0.10694128,-0.47225609,1.70636630
207,0.04570677,0.00001839,0.00428985,266.46148682,0.11868112,0.54757947,1.41128588,-0.10691917,-0.47246140,1.70609283
208,0.04528566,0.00001816,0.00426194,264.62954712,0.11874289,0.54807168,1.41141248,-0.10689727,-0.47266543,1.70582104
209,0.04487487,0.00001792,0.00423442,262.85192871,0.11880435,0.54856122,1.41153824,-0.10687565,-0.47286820,1.70555091
210,0.04446944,0.00001769,0.00420730,261.07962036,0.11886548,0.54904795,1.41166341,-0.10685434,-0.47306976,1.70528257
211,0.04406781,0.00001747,0.00418020,259.32922363,0.11892632,0.54953200,1.41178787,-0.10683335,-0.47327012,1.70501590
212,0.04366869,0.00001724,0.00415329,257.57333374,0.11898687,0.55001342,1.41191185,-0.10681263,-0.47346929,1.70475078
213,0.04328100,0.00001703,0.00412719,255.84992981,0.11904715,0.55049211,1.41203523,-0.10679212,-0.47366726,1.70448720
214,0.04289597,0.00001681,0.00410083,254.16194153,0.11910713,0.55096829,1.41215801,-0.10677187,-0.47386408,1.70422530
