best_iter,best_total_loss,total_scaled,frame_loss_semantics,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
903,0.27860429883003235,0.27860429883003235,diagnostic_local,20.0,0.0016254320507869124,0.032508641481399536,0.0001,28.93425941467285,0.0028934257570654154,0.0001,33.88716506958008,0.003388716373592615,1000.0,4.697767144534737e-05,0.04697767272591591,1000.0,1.1839430953841656e-05,0.011839430779218674,1.0,0.0,0.0,1.806,0.0021403678692877293,0.003865504404529929,1000.0,0.000176120491232723,0.17612048983573914,188.794,5.351992967916885e-06,0.0010104242246598005
