iter,total,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
0,126.98300170898438,20.0,0.0,0.0,0.0001,3.573807954788208,0.0003573807771317661,0.0001,23570.3984375,2.3570396900177,1000.0,1.106518175220117e-05,0.011065181344747543,1000.0,0.0008007814758457243,0.8007814884185791,1.0,0.0,0.0,0.0,0.001170686911791563,0.0,1000.0,0.1238110363483429,123.81103515625,10.0,0.00027240702183917165,0.0027240701019763947
25,96.1553955078125,20.0,0.00028580648358911276,0.005716129671782255,0.0001,14.58867359161377,0.0014588673366233706,0.0001,23398.8515625,2.3398849964141846,1000.0,1.0543859389144927e-05,0.01054385956376791,1000.0,0.0006667824927717447,0.6667824983596802,1.0,0.0,0.0,0.05,0.0016010762192308903,8.005381096154451e-05,1000.0,0.09312733262777328,93.12733459472656,14.95,0.00024042261065915227,0.003594317939132452
50,72.75419616699219,20.0,0.001022086595185101,0.020441731438040733,0.0001,10.602160453796387,0.0010602159891277552,0.0001,23278.623046875,2.32786226272583,1000.0,9.526869689580053e-06,0.009526869282126427,1000.0,0.0005522217834368348,0.5522217750549316,1.0,0.0,0.0,0.1,0.0015687253326177597,0.0001568725419929251,1000.0,0.06983847171068192,69.83847045898438,19.9,0.00022379877918865532,0.004453595727682114
75,53.84921646118164,20.0,0.0021235295571386814,0.04247058928012848,0.0001,9.379260063171387,0.0009379260009154677,0.0001,23280.134765625,2.3280134201049805,1000.0,8.694973075762391e-06,0.008694972842931747,1000.0,0.0004799060698132962,0.4799060821533203,1.0,0.0,0.0,0.15,0.0015568628441542387,0.00023352944117505103,1000.0,0.05098392814397812,50.98392868041992,24.85,0.00020242143364157528,0.005030172877013683
100,38.644187927246094,20.0,0.003518946235999465,0.07037892192602158,0.0001,8.17656421661377,0.0008176564006134868,0.0001,23352.279296875,2.3352279663085938,1000.0,7.963633834151551e-06,0.007963634096086025,1000.0,0.00042447823216207325,0.4244782328605652,1.0,0.0,0.0,0.2,0.0016338399145752192,0.0003267680003773421,1000.0,0.03579965978860855,35.799659729003906,29.8,0.00017894349002745003,0.00533251604065299
125,26.648273468017578,20.0,0.005174833815544844,0.10349667817354202,0.0001,6.984219074249268,0.00069842190714553,0.0001,23414.404296875,2.341440439224243,1000.0,7.273181836353615e-06,0.0072731818072497845,1000.0,0.0003813693765550852,0.38136938214302063,1.0,0.0,0.0,0.25,0.0015584863722324371,0.0003896215930581093,1000.0,0.023808255791664124,23.808256149291992,34.75,0.00015395107038784772,0.005349799524992704
150,17.535449981689453,20.0,0.00706841703504324,0.1413683444261551,0.0001,5.9503278732299805,0.0005950327613390982,0.0001,23457.82421875,2.3457822799682617,1000.0,6.628610663028667e-06,0.006628610659390688,1000.0,0.0003507537767291069,0.3507537841796875,1.0,0.0,0.0,0.3,0.0015266041737049818,0.000457981281215325,1000.0,0.014684737659990788,14.684737205505371,39.7,0.00012915833212900907,0.005127585958689451
175,11.077840805053711,20.0,0.009177510626614094,0.18355020880699158,0.0001,5.125519275665283,0.0005125519237481058,0.0001,23477.8515625,2.347784996032715,1000.0,6.008710442984011e-06,0.0060087102465331554,1000.0,0.0003308067680336535,0.33080676198005676,1.0,0.0,0.0,0.35,0.0015400215052068233,0.0005390075384639204,1000.0,0.008203963749110699,8.203963279724121,44.65,0.00010471073619555682,0.004675334319472313
200,7.0764665603637695,20.0,0.01147664524614811,0.2295328974723816,0.0001,4.450379371643066,0.0004450379346963018,0.0001,23463.599609375,2.346359968185425,1000.0,5.354560926207341e-06,0.005354560911655426,1000.0,0.00031396117992699146,0.3139611780643463,1.0,0.0,0.0,0.4,0.0015613245777785778,0.0006245298427529633,1000.0,0.004176201298832893,4.176201343536377,49.6,8.038706437218934e-05,0.003987198229879141
225,5.209378719329834,20.0,0.013856714591383934,0.2771342992782593,0.0001,4.1070122718811035,0.00041070120641961694,0.0001,23428.62109375,2.342862129211426,1000.0,4.638893187802751e-06,0.004638893064111471,1000.0,0.0002921288541983813,0.29212886095046997,1.0,0.0,0.0,0.45,0.0015775244683027267,0.0007098859641700983,1000.0,0.002288361545652151,2.2883615493774414,54.55,5.741806671721861e-05,0.0031321553979068995
