best_iter,best_total_loss,total_scaled,frame_loss_semantics,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
826,4.3355937004089355,4.3355937004089355,diagnostic_local,20.0,0.012050122022628784,0.24100244045257568,0.0001,8.046647071838379,0.0008046646835282445,0.0001,23020.849609375,2.3020849227905273,1000.0,2.9288721634657122e-06,0.002928872127085924,1000.0,9.409819904249161e-05,0.09409819543361664,1.0,0.0,0.0,1.652,0.0012490623630583286,0.0020634508691728115,1000.0,0.0016896824818104506,1.6896824836730957,173.548,1.6874837456271052e-05,0.002928594360128045
