View,Step0,Step49,Step99,Step149,Step199,Step249,Step299,Step349,Step399,Step449,Step499,Step549,Step599,Step649,Step699,Step749,Step799,Step849,Step899,Step949,Step999,Step1049,Step1099,Step1149,Step1199,Step1249,Step1299,Step1349,Step1399,Step1449,Step1499,Step1549,Step1599
002,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.4339,0.3509,0.2694,0.2029,0.1513,0.1395,0.1198,0.1172,0.1041,0.1036,0.0966,0.0938,0.0926,0.0856,0.0821,0.0844,0.0786,0.0779,0.0716,0.0657,0.0595,0.0515,0.0457,0.0405
004,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3792,0.2777,0.2035,0.1518,0.1154,0.0932,0.0752,0.0638,0.0539,0.0474,0.0416,0.0371,0.0336,0.0302,0.0275,0.0256,0.0234,0.0217,0.0201,0.0189,0.0178,0.0172,0.0167,0.0162
006,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.6063,0.6792,0.7287,0.7629,0.7879,0.8276,0.8353,0.8562,0.8598,0.8748,0.8802,0.8878,0.8960,0.8976,0.9046,0.9115,0.9115,0.9176,0.9241,0.9299,0.9342,0.9340,0.9383,0.9428
008,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5883,0.6292,0.6361,0.6149,0.5601,0.5573,0.5387,0.5561,0.5378,0.5542,0.5470,0.5516,0.5604,0.5450,0.5292,0.5554,0.5513,0.5653,0.5643,0.5614,0.5540,0.5319,0.5131,0.4883
009,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.6143,0.6987,0.7584,0.8011,0.8331,0.8680,0.8821,0.8999,0.9073,0.9185,0.9245,0.9307,0.9366,0.9397,0.9470,0.9499,0.9507,0.9542,0.9575,0.9603,0.9626,0.9638,0.9657,0.9672
010,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5698,0.5940,0.5832,0.5430,0.4656,0.4517,0.4284,0.4423,0.4217,0.4364,0.4283,0.4327,0.4422,0.4299,0.4301,0.4476,0.4311,0.4333,0.4297,0.4374,0.4508,0.4653,0.4966,0.5239
011,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5305,0.5099,0.4431,0.3425,0.2365,0.2023,0.1671,0.1556,0.1318,0.1245,0.1106,0.1022,0.0960,0.0862,0.0848,0.0801,0.0714,0.0679,0.0631,0.0586,0.0536,0.0475,0.0460,0.0462
