frame_idx,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,object_intersect_weight,object_intersect_raw,object_intersect_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled,total_raw_local,total_scaled_local
0,20.0,5.867466825293377e-05,0.001173493335954845,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0006355633959174156,0.012711267918348312,1000.0,0.0002089077897835523,0.20890778303146362,10000.0,0.0,0.0,0.0009031458757817745,0.22279255092144012
1,20.0,5.560692443395965e-05,0.0011121385032311082,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.2828692206312553e-06,0.0012828692561015487,1000.0,2.762344024631602e-07,0.0002762344083748758,0.0,0.0,0.0,20.0,0.0006203750381246209,0.012407500296831131,1000.0,0.00020733167184516788,0.20733167231082916,10000.0,7.329431355174165e-07,0.007329431362450123,0.0008856056956574321,0.22973984479904175
2,20.0,7.021769124548882e-05,0.0014043538831174374,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,5.398701432568487e-06,0.005398701410740614,1000.0,6.467399771281634e-07,0.0006467399653047323,0.0,0.0,0.0,20.0,0.000662749633193016,0.013254992663860321,1000.0,0.00020799350750166923,0.2079935073852539,10000.0,1.622896320441214e-06,0.016228962689638138,0.0009486291673965752,0.24492725729942322
3,20.0,8.839195652399212e-05,0.0017678390722721815,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.2309454177739099e-05,0.012309454381465912,1000.0,1.2689995401160559e-06,0.0012689995346590877,0.0,0.0,0.0,20.0,0.0006502691539935768,0.013005383312702179,1000.0,0.00020895610214211047,0.20895610749721527,10000.0,2.255255367344944e-06,0.022552553564310074,0.0009634509333409369,0.2598603367805481
4,20.0,9.7919451945927e-05,0.0019583890680223703,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.8475506294635125e-05,0.018475506454706192,1000.0,2.1277746782288887e-06,0.0021277747582644224,0.0,0.0,0.0,20.0,0.0006629184354096651,0.013258368708193302,1000.0,0.00021104801271576434,0.21104800701141357,10000.0,1.8130806438421132e-06,0.01813080720603466,0.0009943022159859538,0.2649988532066345
5,20.0,9.478988795308396e-05,0.0018957977881655097,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.299480365763884e-05,0.02299480326473713,1000.0,2.954909859909094e-06,0.00295490981079638,0.0,0.0,0.0,20.0,0.0006574280560016632,0.013148561120033264,1000.0,0.00021030091738794,0.21030092239379883,10000.0,2.075001930279541e-06,0.0207500196993351,0.0009905436309054494,0.2720450162887573
6,20.0,8.264658390544355e-05,0.001652931678108871,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.201662391598802e-05,0.022016623988747597,1000.0,3.178109409418539e-06,0.0031781094148755074,0.0,0.0,0.0,20.0,0.0006482882890850306,0.012965765781700611,1000.0,0.00020936607324983925,0.2093660682439804,10000.0,1.3799074167764047e-06,0.013799074105918407,0.0009668756392784417,0.26297858357429504
7,20.0,6.748151645297185e-05,0.0013496302999556065,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.6671341654728167e-05,0.01667134091258049,1000.0,2.371328719164012e-06,0.0023713286500424147,0.0,0.0,0.0,20.0,0.0006157702882774174,0.012315405532717705,1000.0,0.00020770260016433895,0.2077026069164276,10000.0,2.2201086267159553e-06,0.022201085463166237,0.000912217132281512,0.26261138916015625
8,20.0,5.457046427181922e-05,0.0010914092417806387,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.0647821000020485e-05,0.010647821240127087,1000.0,1.675136445555836e-06,0.001675136387348175,0.0,0.0,0.0,20.0,0.0006921639433130622,0.013843279331922531,1000.0,0.00020886989659629762,0.20886988937854767,10000.0,2.0635359305742895e-06,0.02063535898923874,0.0009699907968752086,0.25676289200782776
9,20.0,4.77487628813833e-05,0.000954975257627666,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.671992428484373e-06,0.004671992268413305,1000.0,9.499359521214501e-07,0.0009499359293840826,0.0,0.0,0.0,20.0,0.0006710728048346937,0.013421456329524517,1000.0,0.0002110747736878693,0.21107476949691772,10000.0,2.886375341404346e-06,0.028863754123449326,0.0009384046425111592,0.2599368691444397
