best_iter,best_total_loss,total_scaled,frame_loss_semantics,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,human_pose_weight,human_pose_raw,human_pose_scaled,human_pose_smooth_weight,human_pose_smooth_raw,human_pose_smooth_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,object_intersect_weight,object_intersect_raw,object_intersect_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
9163,0.3451997935771942,0.3451997935771942,diagnostic_local,20.0,0.0032734409905970097,0.06546881794929504,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.211577884736471e-05,0.02211577817797661,1000.0,3.439980446273694e-06,0.003439980559051037,95.815,0.00013578632206190377,0.013010366819798946,100.0,9.063724064617418e-06,0.0009063723846338689,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0006976260337978601,0.013952520675957203,1000.0,0.0002063075517071411,0.2063075453042984,10000.0,1.999840151256649e-06,0.019998401403427124
