iter,total,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,human_pose_weight,human_pose_raw,human_pose_scaled,human_pose_smooth_weight,human_pose_smooth_raw,human_pose_smooth_scaled,object_scale_weight,object_scale_raw,object_scale_scaled,object_intersect_weight,object_intersect_raw,object_intersect_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
0,8.351780891418457,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.4675026654440444e-06,0.00346750277094543,1000.0,7.268730541909463e-07,0.000726873055100441,10.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0013244037982076406,0.026488076895475388,1000.0,0.007554653100669384,7.554653167724609,10000.0,7.664450822630897e-05,0.7664451003074646
25,6.768375873565674,20.0,4.273780177754816e-06,8.547560719307512e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.42761791216617e-06,0.0034276179503649473,1000.0,9.106588549911976e-07,0.0009106588549911976,10.0,1.3466926247929223e-05,0.00013466925884131342,100.0,2.1260539142531343e-06,0.00021260538778733462,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0001146996219176799,0.0022939923219382763,1000.0,0.006141208112239838,6.141208171844482,10000.0,6.201028736541048e-05,0.6201028823852539
50,5.631326198577881,20.0,1.5547981092822738e-05,0.00031095961458049715,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.2130919862538576e-06,0.0032130919862538576,1000.0,8.068266197369667e-07,0.0008068266324698925,10.0,5.0497550546424463e-05,0.000504975498188287,100.0,3.828167791652959e-06,0.00038281676825135946,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.00017951779591385275,0.003590355860069394,1000.0,0.005067633464932442,5.067633628845215,10000.0,5.5488344514742494e-05,0.5548834204673767
75,4.691559314727783,20.0,3.383119110367261e-05,0.0006766238366253674,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.143622052448336e-06,0.003143622074276209,1000.0,6.622350383622688e-07,0.0006622350192628801,10.0,0.00011896278010681272,0.0011896278010681272,100.0,6.1976675169717055e-06,0.0006197667680680752,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.00048458072706125677,0.009691614657640457,1000.0,0.00417473167181015,4.174731731414795,10000.0,5.008441075915471e-05,0.5008441209793091
100,3.8473992347717285,20.0,5.521716229850426e-05,0.0011043432168662548,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.3972066830756376e-06,0.003397206775844097,1000.0,6.811652042415517e-07,0.0006811651983298361,10.0,0.00023699869052506983,0.0023699868470430374,100.0,7.782884495100006e-06,0.0007782884640619159,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0025568187702447176,0.05113637447357178,1000.0,0.003364860313013196,3.3648602962493896,10000.0,4.230715421726927e-05,0.4230715334415436
125,3.110438585281372,20.0,7.867324893595651e-05,0.0015734649496152997,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.6165524761599954e-06,0.0036165525671094656,1000.0,7.136428621379309e-07,0.0007136428612284362,10.0,0.0003861961595248431,0.003861961653456092,100.0,9.3280077635427e-06,0.000932800758164376,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0034479154273867607,0.06895831227302551,1000.0,0.0026997060049325228,2.6997060775756836,10000.0,3.310756801511161e-05,0.33107566833496094
150,2.5401155948638916,20.0,0.00010873757128138095,0.002174751367419958,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.7037373203929747e-06,0.003703737398609519,1000.0,5.847034003636509e-07,0.000584703404456377,10.0,0.0005407220451161265,0.005407220683991909,100.0,1.1088786777690984e-05,0.0011088786413893104,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.003899224800989032,0.07798449695110321,1000.0,0.0021892914082854986,2.189291477203369,10000.0,2.598602259240579e-05,0.25986021757125854
175,1.9962881803512573,20.0,0.0001489271962782368,0.002978543983772397,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.7047759633423993e-06,0.003704776056110859,1000.0,5.786326369161543e-07,0.000578632636461407,10.0,0.0007190552423708141,0.007190552540123463,100.0,1.2448632332962006e-05,0.001244863262400031,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.004389074165374041,0.08778148144483566,1000.0,0.0016779626021161675,1.6779626607894897,10000.0,2.1484676835825667e-05,0.21484677493572235
200,1.4794249534606934,20.0,0.00020393742306623608,0.004078748635947704,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.585481408663327e-06,0.0035854813177138567,1000.0,6.480580623247079e-07,0.0006480580777861178,10.0,0.0008617882267571986,0.008617882616817951,100.0,1.5169440302997828e-05,0.0015169440302997828,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0034050829708576202,0.0681016594171524,1000.0,0.0011868716683238745,1.1868716478347778,10000.0,2.0600446077878587e-05,0.20600445568561554
225,1.2093228101730347,20.0,0.0002566915063653141,0.005133830010890961,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.2032364742917707e-06,0.003203236497938633,1000.0,5.790665795757377e-07,0.0005790665745735168,10.0,0.000959570228587836,0.009595702402293682,100.0,1.619582144485321e-05,0.001619582180865109,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0031619283836334944,0.06323856860399246,1000.0,0.0009408934274688363,0.9408934116363525,10000.0,1.850594526331406e-05,0.18505945801734924
