node_a,node_b,min_distance_m,max_distance_m,mean_distance_m,ncs,mean_penetration_m,max_penetration_m
human.left_hand,coffee maker,0.0018133989069610834,0.05482054129242897,0.018477605655789375,0.9991485714285714,0.012530982494354248,0.02991911768913269
human.right_hand,coffee maker,0.0019319257698953152,0.0981716513633728,0.040865615010261536,0.9991485714285714,0.012530982494354248,0.02991911768913269
human.left_foot,floor,0.003870963118970394,0.051689449697732925,0.02551150880753994,0.9991485714285714,0.012530982494354248,0.02991911768913269
human.right_foot,floor,0.0068034217692911625,0.04878559336066246,0.02585526928305626,0.9991485714285714,0.012530982494354248,0.02991911768913269
