iter,total,cd3d,cd3d_raw,cd2d,scale_reg,t_reg,scale,tx,ty,tz
0,39.98563385,0.03998382,9.94406223,18.07179642,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000
1,39.98468399,0.03998360,9.87645626,10.81339550,0.00002500,0.00007500,1.00501251,-0.00500000,0.00500000,0.00500000
2,39.98403931,0.03998338,9.80879307,6.63959885,0.00010001,0.00029214,1.01005054,-0.00981344,0.00981779,0.00997223
3,39.98358154,0.03998314,9.74067783,4.38559914,0.00022513,0.00062932,1.01511729,-0.01434876,0.01420515,0.01488795
4,39.98323822,0.03998290,9.67186260,3.35364580,0.00040056,0.00106225,1.02021563,-0.01850357,0.01813340,0.01977490
5,39.98294067,0.03998265,9.60200214,2.88245821,0.00062666,0.00155654,1.02534926,-0.02216499,0.02142607,0.02462057
6,39.98267365,0.03998239,9.53105164,2.74699998,0.00090381,0.00209571,1.03051984,-0.02545417,0.02411083,0.02943568
7,39.98239136,0.03998213,9.45892429,2.64755726,0.00123248,0.00266326,1.03573012,-0.02841326,0.02616964,0.03422130
8,39.98213196,0.03998184,9.38556576,2.84367704,0.00161325,0.00324477,1.04098284,-0.03105128,0.02759161,0.03897810
9,39.98186874,0.03998155,9.31091881,3.08238530,0.00204678,0.00383027,1.04628038,-0.03345970,0.02832043,0.04368834
10,39.98158646,0.03998125,9.23492432,3.30907297,0.00253391,0.00440721,1.05162644,-0.03566224,0.02828096,0.04832805
11,39.98128128,0.03998093,9.15764618,3.44814587,0.00307555,0.00497029,1.05702424,-0.03766502,0.02747650,0.05288360
12,39.98095322,0.03998060,9.07925034,3.46760941,0.00367259,0.00552655,1.06247592,-0.03947840,0.02602086,0.05736655
13,39.98060608,0.03998026,8.99987984,3.37773943,0.00432584,0.00609036,1.06798220,-0.04109949,0.02408117,0.06181655
14,39.98022842,0.03997990,8.91957664,3.21365619,0.00503628,0.00667121,1.07354558,-0.04256459,0.02170767,0.06624383
15,39.97984695,0.03997952,8.83840466,3.03755212,0.00580494,0.00727843,1.07916772,-0.04384190,0.01900369,0.07067659
16,39.97944260,0.03997914,8.75639725,2.86297393,0.00663296,0.00791871,1.08485138,-0.04492094,0.01602127,0.07512747
17,39.97903442,0.03997874,8.67356586,2.73652601,0.00752143,0.00860247,1.09059799,-0.04578402,0.01285395,0.07963086
18,39.97860718,0.03997833,8.58996105,2.65185404,0.00847137,0.00934220,1.09640872,-0.04642451,0.00962740,0.08422755
19,39.97817612,0.03997790,8.50561810,2.58727598,0.00948394,0.01015012,1.10228527,-0.04692515,0.00637867,0.08892390
20,39.97772980,0.03997745,8.42059135,2.57814050,0.01056047,0.01103162,1.10822999,-0.04728743,0.00316542,0.09373099
21,39.97726440,0.03997698,8.33491516,2.58148956,0.01170253,0.01198874,1.11424637,-0.04752847,-0.00001372,0.09863968
22,39.97677994,0.03997650,8.24861050,2.58997917,0.01291171,0.01302716,1.12033713,-0.04770076,-0.00316143,0.10364266
23,39.97628784,0.03997599,8.16169357,2.62502599,0.01418970,0.01414899,1.12650561,-0.04780101,-0.00625518,0.10874247
24,39.97576523,0.03997547,8.07416916,2.64891148,0.01553842,0.01535466,1.13275552,-0.04782968,-0.00930879,0.11393124
25,39.97522736,0.03997493,7.98601103,2.67987490,0.01695977,0.01664796,1.13909006,-0.04781600,-0.01234416,0.11920238
26,39.97466660,0.03997436,7.89724016,2.72468233,0.01845559,0.01803626,1.14551163,-0.04781885,-0.01535348,0.12455478
27,39.97408676,0.03997377,7.80784607,2.78009367,0.02002807,0.01952009,1.15202415,-0.04782971,-0.01834454,0.12998417
28,39.97348404,0.03997315,7.71785927,2.84001040,0.02167948,0.02109778,1.15863144,-0.04780835,-0.02128240,0.13549614
29,39.97285080,0.03997251,7.62724352,2.90549469,0.02341223,0.02277062,1.16533720,-0.04775762,-0.02420481,0.14108139
30,39.97219086,0.03997184,7.53599596,2.97707820,0.02522874,0.02454081,1.17214513,-0.04768115,-0.02710890,0.14673930
31,39.97150421,0.03997115,7.44412565,3.05553126,0.02713139,0.02641359,1.17905831,-0.04761641,-0.02998984,0.15246926
32,39.97078705,0.03997042,7.35160780,3.14091134,0.02912277,0.02839224,1.18608022,-0.04757473,-0.03286547,0.15826795
33,39.97004318,0.03996965,7.25846481,3.26745820,0.03120552,0.03047931,1.19321442,-0.04756611,-0.03571457,0.16413788
34,39.96926498,0.03996886,7.16474199,3.40835929,0.03338228,0.03268146,1.20046401,-0.04765810,-0.03850353,0.17008129
35,39.96844101,0.03996802,7.07044601,3.55755210,0.03565584,0.03500266,1.20783257,-0.04787923,-0.04122920,0.17609768
36,39.96758652,0.03996714,6.97557020,3.69814062,0.03802909,0.03744838,1.21532369,-0.04826870,-0.04388880,0.18218750
37,39.96668625,0.03996623,6.88010073,3.82142711,0.04050523,0.04001784,1.22294164,-0.04879347,-0.04649291,0.18834926
38,39.96574020,0.03996526,6.78397799,3.94269276,0.04308753,0.04271439,1.23069048,-0.04944306,-0.04908501,0.19457757
39,39.96474838,0.03996425,6.68716812,4.06135941,0.04577934,0.04554114,1.23857450,-0.05020436,-0.05168661,0.20087101
40,39.96370316,0.03996319,6.58965158,4.18469286,0.04858403,0.04850302,1.24659741,-0.05108342,-0.05430901,0.20722944
41,39.96260071,0.03996206,6.49142694,4.31271887,0.05150522,0.05160025,1.25476420,-0.05204843,-0.05695131,0.21365336
42,39.96143723,0.03996088,6.39246988,4.44754171,0.05454648,0.05483760,1.26307833,-0.05309138,-0.05962841,0.22014394
43,39.96020508,0.03995963,6.29274464,4.59311962,0.05771162,0.05821746,1.27154458,-0.05417747,-0.06236228,0.22670071
44,39.95890808,0.03995831,6.19222927,4.74173450,0.06100446,0.06174438,1.28016734,-0.05529179,-0.06516670,0.23332487
45,39.95753860,0.03995692,6.09090757,4.91044807,0.06442884,0.06542559,1.28895056,-0.05644394,-0.06805269,0.24001771
46,39.95608521,0.03995544,5.98877859,5.10329676,0.06798887,0.06926318,1.29789889,-0.05760293,-0.07102035,0.24678166
47,39.95454025,0.03995387,5.88581133,5.30091143,0.07168862,0.07326568,1.30701685,-0.05877310,-0.07409521,0.25361645
48,39.95290375,0.03995220,5.78195953,5.51928663,0.07553242,0.07743944,1.31630909,-0.05992148,-0.07731025,0.26052251
49,39.95115662,0.03995042,5.67720175,5.76062489,0.07952464,0.08179207,1.32578027,-0.06103315,-0.08068766,0.26750052
50,39.94929886,0.03994852,5.57153654,6.03501034,0.08366981,0.08632871,1.33543539,-0.06208360,-0.08423288,0.27455264
51,39.94730759,0.03994650,5.46496105,6.33870840,0.08797245,0.09105969,1.34527910,-0.06308410,-0.08795203,0.28168160
52,39.94518661,0.03994433,5.35750628,6.68136454,0.09243723,0.09599183,1.35531640,-0.06403141,-0.09183432,0.28889146
53,39.94292068,0.03994201,5.24919987,7.05540609,0.09706873,0.10114172,1.36555171,-0.06499890,-0.09586997,0.29618543
54,39.94048691,0.03993953,5.14004898,7.47448969,0.10187185,0.10651776,1.37599027,-0.06597366,-0.10006429,0.30356610
55,39.93787003,0.03993686,5.03004217,7.93452072,0.10685147,0.11213955,1.38663697,-0.06699314,-0.10444973,0.31103331
56,39.93506241,0.03993399,4.91925335,8.45064545,0.11201269,0.11800948,1.39749730,-0.06804960,-0.10898132,0.31859347
57,39.93204498,0.03993089,4.80771112,9.03907299,0.11736066,0.12414133,1.40857625,-0.06916717,-0.11366484,0.32624766
58,39.92877960,0.03992756,4.69545460,9.67748451,0.12290049,0.13055001,1.41987896,-0.07038220,-0.11849693,0.33399826
59,39.92525482,0.03992395,4.58254004,10.36571312,0.12863725,0.13725340,1.43141055,-0.07176326,-0.12346282,0.34184846
60,39.92143631,0.03992005,4.46901464,11.11855698,0.13457640,0.14425790,1.44317639,-0.07328603,-0.12855844,0.34979963
61,39.91729355,0.03991581,4.35490179,11.92514038,0.14072318,0.15158051,1.45518184,-0.07495857,-0.13380437,0.35785210
62,39.91279221,0.03991120,4.24024582,12.80266094,0.14708291,0.15923198,1.46743202,-0.07676392,-0.13920362,0.36600769
63,39.90789032,0.03990619,4.12506485,13.80739594,0.15366082,0.16723685,1.47993171,-0.07872981,-0.14478859,0.37426558
64,39.90254593,0.03990072,4.00947762,14.96267700,0.16046220,0.17558856,1.49268615,-0.08079882,-0.15051474,0.38262963
65,39.89671326,0.03989473,3.89356518,16.30690575,0.16749236,0.18428329,1.50570059,-0.08290802,-0.15636247,0.39110142
66,39.89033127,0.03988818,3.77740550,17.79782867,0.17475627,0.19333202,1.51897931,-0.08506364,-0.16233034,0.39968118
