iter,total,cd3d,cd3d_raw,cd2d,scale_reg,t_reg,scale,tx,ty,tz
0,39.52511978,0.03952363,1.82173240,14.91106224,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000
1,39.49699402,0.03949557,1.76972163,14.24604130,0.00002500,0.00007500,1.00501263,-0.00500000,0.00500000,0.00500000
2,39.46672821,0.03946535,1.71831477,13.81983280,0.00010013,0.00029996,1.01005650,-0.00998674,0.01000499,0.01000604
3,39.43407822,0.03943272,1.66747427,13.57724953,0.00022569,0.00067455,1.01513636,-0.01494077,0.01502192,0.01502220
4,39.39878464,0.03939742,1.61717379,13.64978123,0.00040218,0.00119764,1.02025688,-0.01986083,0.02002704,0.02005258
5,39.36056900,0.03935915,1.56738412,14.15102100,0.00063025,0.00186518,1.02542245,-0.02471254,0.02498796,0.02510128
6,39.31911087,0.03931760,1.51811051,15.12518692,0.00091071,0.00266010,1.03063798,-0.02944554,0.02971007,0.03017237
7,39.27401352,0.03927236,1.46932077,16.43678093,0.00124457,0.00355125,1.03590810,-0.03397987,0.03395080,0.03526988
8,39.22481155,0.03922300,1.42098713,18.08359337,0.00163298,0.00449394,1.04123783,-0.03820628,0.03744643,0.04039783
9,39.17097473,0.03916899,1.37308609,19.81523895,0.00207726,0.00542760,1.04663157,-0.04196455,0.03988542,0.04556016
10,39.11185455,0.03910972,1.32558858,21.23207283,0.00257890,0.00629128,1.05209446,-0.04507871,0.04101871,0.05076075
11,39.04670334,0.03904448,1.27846837,22.11526108,0.00313954,0.00706837,1.05763113,-0.04746543,0.04097579,0.05600342
12,38.97468948,0.03897244,1.23170066,22.40546799,0.00376096,0.00776028,1.06324625,-0.04907773,0.03993698,0.06129187
13,38.89487076,0.03889265,1.18527770,22.13225937,0.00444512,0.00839161,1.06894457,-0.04994906,0.03817314,0.06662969
14,38.80612946,0.03880398,1.13919830,21.36122894,0.00519409,0.00899450,1.07473063,-0.05016475,0.03593147,0.07202032
15,38.70721436,0.03870517,1.09347177,20.29609299,0.00601009,0.00960551,1.08060896,-0.04986917,0.03342803,0.07746702
16,38.59660721,0.03859467,1.04810464,19.19874001,0.00689542,0.01027345,1.08658385,-0.04922333,0.03108093,0.08297285
17,38.47253036,0.03847069,1.00310731,18.20956230,0.00785254,0.01103641,1.09265947,-0.04841544,0.02920447,0.08854067
18,38.33284760,0.03833108,0.95849293,17.43695831,0.00888397,0.01192734,1.09883976,-0.04764353,0.02808665,0.09417311
19,38.17502975,0.03817331,0.91427767,16.95941734,0.00999232,0.01297345,1.10512841,-0.04707218,0.02798474,0.09987251
20,37.99607849,0.03799437,0.87049252,16.79428101,0.01118025,0.01417606,1.11152923,-0.04688307,0.02860119,0.10564096
21,37.79250336,0.03779078,0.82718760,16.94338608,0.01245048,0.01553091,1.11804509,-0.04722961,0.02953704,0.11148020
22,37.56005859,0.03755829,0.78439742,17.36760330,0.01380573,0.01701789,1.12467921,-0.04817080,0.03027632,0.11739168
23,37.29375458,0.03729193,0.74217677,17.96965599,0.01524875,0.01860931,1.13143396,-0.04963881,0.03038984,0.12337650
