final_iter,final_total_loss,total_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,human_scene_depth_weight,human_scene_depth_raw,human_scene_depth_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points,human_scene_depth_num_human_vertices,human_scene_depth_num_projected_vertices,human_scene_depth_num_behind_scene_vertices
2000,0.8151572942733765,0.8151572942733765,20.0,4.9594509619055316e-05,0.0009918901923811063,50.0,0.0008104764856398106,0.04052382428199053,1.0,0.00048264750512316823,0.00048264750512316823,10.0,0.007799828890711069,0.07799828890711069,10.0,0.008717182092368603,0.08717182092368603,800.0,0.0006841591093689203,0.5473272874951363,0.001,60.66154479980469,0.060661544799804686,700000,700000,878,10475,10397,156
